PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.309761,0.0386,0.0391093,0.00634218,0.153481,360,0.24338,0.267278,6.83411,1.04891,42.1429
1,0.383278,0.0386,0.021788,0.00634218,0.0855051,360,0.24338,0.267278,12.2672,1.04891,42.1429
2,0.222629,0.0386,0.278862,0.00634218,1.09437,360,0.24338,0.267278,0.958459,1.04891,42.1429
3,0.246548,0.0386,0.0416709,0.00634218,0.163534,360,0.24338,0.267278,6.414,1.04891,42.1429
4,0.147793,0.0386,0.235611,0.00634218,0.924636,360,0.24338,0.267278,1.1344,1.04891,42.1429
5,0.0274589,0.0386,0.0415984,0.00634218,0.16325,360,0.24338,0.267278,6.42518,1.04891,42.1429
6,0.586956,0.0386,0.0262134,0.00634218,0.102872,360,0.24338,0.267278,10.1962,1.04891,42.1429
7,0.355877,0.0386,0.0519548,0.00634218,0.203893,360,0.24338,0.267278,5.14442,1.04891,42.1429
8,0.341498,0.0386,0.499352,0.00634218,1.95967,360,0.24338,0.267278,0.535249,1.04891,42.1429
9,0.307819,0.0386,0.0226883,0.00634218,0.0890383,360,0.24338,0.267278,11.7804,1.04891,42.1429
10,0.384693,0.0386,0.034753,0.00634218,0.136385,360,0.24338,0.267278,7.69077,1.04891,42.1429
11,0.533234,0.0386,0.0126916,0.00634218,0.0498071,360,0.24338,0.267278,21.0594,1.04891,42.1429
12,0.0749271,0.0386,0.121904,0.00634218,0.478402,360,0.24338,0.267278,2.19253,1.04891,42.1429
13,0.180638,0.0386,0.0769012,0.00634218,0.301792,360,0.24338,0.267278,3.4756,1.04891,42.1429
14,0.164506,0.0386,0.0216516,0.00634218,0.08497,360,0.24338,0.267278,12.3445,1.04891,42.1429
15,0.574554,0.0386,0.0664871,0.00634218,0.260923,360,0.24338,0.267278,4.01999,1.04891,42.1429
16,0.122908,0.0386,0.017879,0.00634218,0.0701647,360,0.24338,0.267278,14.9492,1.04891,42.1429
17,0.194238,0.0386,0.0139138,0.00634218,0.0546037,360,0.24338,0.267278,19.2095,1.04891,42.1429
18,0.413754,0.0386,0.058515,0.00634218,0.229637,360,0.24338,0.267278,4.56768,1.04891,42.1429
19,0.175773,0.0386,0.0389381,0.00634218,0.15281,360,0.24338,0.267278,6.86416,1.04891,42.1429
20,0.368598,0.0386,0.0292531,0.00634218,0.114801,360,0.24338,0.267278,9.13672,1.04891,42.1429
21,0.461671,0.0386,0.0216867,0.00634218,0.0851076,360,0.24338,0.267278,12.3245,1.04891,42.1429
22,0.321011,0.0386,0.123741,0.00634218,0.485612,360,0.24338,0.267278,2.15997,1.04891,42.1429
23,0.132412,0.0386,0.0188922,0.00634218,0.0741407,360,0.24338,0.267278,14.1475,1.04891,42.1429
24,0.0783934,0.0386,0.0250382,0.00634218,0.0982605,360,0.24338,0.267278,10.6748,1.04891,42.1429
25,0.267883,0.0386,0.32134,0.00634218,1.26107,360,0.24338,0.267278,0.831758,1.04891,42.1429
26,0.443552,0.0386,0.0688474,0.00634218,0.270186,360,0.24338,0.267278,3.88217,1.04891,42.1429
27,0.525492,0.0386,0.0112589,0.00634218,0.0441847,360,0.24338,0.267278,23.7392,1.04891,42.1429
28,0.128477,0.0386,0.168009,0.00634218,0.659339,360,0.24338,0.267278,1.59085,1.04891,42.1429
29,0.295339,0.0386,0.30743,0.00634218,1.20648,360,0.24338,0.267278,0.869393,1.04891,42.1429
30,0.151126,0.0386,0.0266964,0.00634218,0.104768,360,0.24338,0.267278,10.0118,1.04891,42.1429
31,0.384203,0.0386,0.019781,0.00634218,0.0776288,360,0.24338,0.267278,13.5119,1.04891,42.1429
32,0.209695,0.0386,0.0126459,0.00634218,0.0496277,360,0.24338,0.267278,21.1355,1.04891,42.1429
33,0.352212,0.0386,0.0175593,0.00634218,0.0689099,360,0.24338,0.267278,15.2214,1.04891,42.1429
34,0.207726,0.0386,0.00745185,0.00634218,0.0292442,360,0.24338,0.267278,35.8673,1.04891,42.1429
35,0.150269,0.0386,0.159139,0.00634218,0.624527,360,0.24338,0.267278,1.67952,1.04891,42.1429
36,0.243237,0.0386,0.0210196,0.00634218,0.0824899,360,0.24338,0.267278,12.7156,1.04891,42.1429
37,0.390352,0.0386,0.0120034,0.00634218,0.0471063,360,0.24338,0.267278,22.2669,1.04891,42.1429
38,0.333181,0.0386,0.347595,0.00634218,1.36411,360,0.24338,0.267278,0.768933,1.04891,42.1429
39,0.120798,0.0386,0.232221,0.00634218,0.911331,360,0.24338,0.267278,1.15096,1.04891,42.1429
40,0.0898601,0.0386,0.180969,0.00634218,0.710199,360,0.24338,0.267278,1.47692,1.04891,42.1429
41,0.414718,0.0386,0.0859522,0.00634218,0.337313,360,0.24338,0.267278,3.10961,1.04891,42.1429
42,0.107038,0.0386,0.298917,0.00634218,1.17308,360,0.24338,0.267278,0.894152,1.04891,42.1429
43,0.282708,0.0386,0.0110154,0.00634218,0.0432289,360,0.24338,0.267278,24.2641,1.04891,42.1429
44,0.16546,0.0386,0.00632671,0.00634218,0.0248287,360,0.24338,0.267278,42.2459,1.04891,42.1429
45,0.16516,0.0386,0.0844816,0.00634218,0.331541,360,0.24338,0.267278,3.16373,1.04891,42.1429
46,0.176124,0.0386,0.0584981,0.00634218,0.229571,360,0.24338,0.267278,4.56899,1.04891,42.1429
47,0.185542,0.0386,0.0266729,0.00634218,0.104676,360,0.24338,0.267278,10.0206,1.04891,42.1429
48,0.335491,0.0386,0.0497784,0.00634218,0.195351,360,0.24338,0.267278,5.36934,1.04891,42.1429
49,0.158801,0.0386,0.0177569,0.00634218,0.0696853,360,0.24338,0.267278,15.0521,1.04891,42.1429
50,0.0648828,0.0386,0.00647501,0.00634218,0.0254107,360,0.24338,0.267278,41.2783,1.04891,42.1429
51,0.0571181,0.0386,0.174696,0.00634218,0.685579,360,0.24338,0.267278,1.52996,1.04891,42.1429
52,0.0520873,0.0386,0.0194038,0.00634218,0.0761485,360,0.24338,0.267278,13.7745,1.04891,42.1429
53,0.120779,0.0386,0.0311214,0.00634218,0.122133,360,0.24338,0.267278,8.58822,1.04891,42.1429
54,0.446847,0.0386,0.0165877,0.00634218,0.0650971,360,0.24338,0.267278,16.113,1.04891,42.1429
55,0.0838942,0.0386,0.217527,0.00634218,0.853668,360,0.24338,0.267278,1.22871,1.04891,42.1429
56,0.579848,0.0386,0.026836,0.00634218,0.105316,360,0.24338,0.267278,9.95966,1.04891,42.1429
57,0.194978,0.0386,0.0572713,0.00634218,0.224757,360,0.24338,0.267278,4.66686,1.04891,42.1429
58,0.26104,0.0386,0.278431,0.00634218,1.09268,360,0.24338,0.267278,0.959943,1.04891,42.1429
59,0.248895,0.0386,0.0542676,0.00634218,0.212969,360,0.24338,0.267278,4.92517,1.04891,42.1429
60,0.123743,0.0386,0.0362441,0.00634218,0.142237,360,0.24338,0.267278,7.37437,1.04891,42.1429
61,0.138929,0.0386,0.0121863,0.00634218,0.0478242,360,0.24338,0.267278,21.9326,1.04891,42.1429
62,0.149318,0.0386,0.0612064,0.00634218,0.240199,360,0.24338,0.267278,4.36683,1.04891,42.1429
63,0.372916,0.0386,0.00635792,0.00634218,0.0249511,360,0.24338,0.267278,42.0385,1.04891,42.1429
64,0.138059,0.0386,0.0627293,0.00634218,0.246176,360,0.24338,0.267278,4.26081,1.04891,42.1429
