PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.212435,0.0386,0.0277073,0.00701877,0.108735,240,0.24338,0.197194,7.11704,0.773872,28.0952
1,0.426764,0.0386,0.0399507,0.00701877,0.156783,240,0.24338,0.197194,4.93593,0.773872,28.0952
2,0.0869821,0.0386,0.0580623,0.00701877,0.227861,240,0.24338,0.197194,3.39625,0.773872,28.0952
3,0.244248,0.0386,0.301076,0.00701877,1.18155,240,0.24338,0.197194,0.654965,0.773872,28.0952
4,0.126362,0.0386,0.0624921,0.00701877,0.245245,240,0.24338,0.197194,3.15551,0.773872,28.0952
5,0.367535,0.0386,0.0216729,0.00701877,0.0850536,240,0.24338,0.197194,9.09864,0.773872,28.0952
6,0.186702,0.0386,0.018493,0.00701877,0.0725741,240,0.24338,0.197194,10.6632,0.773872,28.0952
7,0.228964,0.0386,0.0663626,0.00701877,0.260434,240,0.24338,0.197194,2.97147,0.773872,28.0952
8,0.142041,0.0386,0.0584848,0.00701877,0.229519,240,0.24338,0.197194,3.37171,0.773872,28.0952
9,0.191321,0.0386,0.0690867,0.00701877,0.271125,240,0.24338,0.197194,2.8543,0.773872,28.0952
10,0.547112,0.0386,0.00539031,0.00701877,0.0211538,240,0.24338,0.197194,36.5831,0.773872,28.0952
11,0.191326,0.0386,0.00848281,0.00701877,0.0332901,240,0.24338,0.197194,23.2463,0.773872,28.0952
12,0.267388,0.0386,0.0550582,0.00701877,0.216072,240,0.24338,0.197194,3.58156,0.773872,28.0952
13,0.13788,0.0386,0.0222554,0.00701877,0.0873395,240,0.24338,0.197194,8.86051,0.773872,28.0952
14,0.295577,0.0386,0.386404,0.00701877,1.51641,240,0.24338,0.197194,0.510331,0.773872,28.0952
15,0.288957,0.0386,0.0263896,0.00701877,0.103564,240,0.24338,0.197194,7.47243,0.773872,28.0952
16,0.116163,0.0386,0.022121,0.00701877,0.086812,240,0.24338,0.197194,8.91435,0.773872,28.0952
17,0.321365,0.0386,0.213935,0.00701877,0.839569,240,0.24338,0.197194,0.921749,0.773872,28.0952
18,0.408612,0.0386,0.00655716,0.00701877,0.025733,240,0.24338,0.197194,30.0731,0.773872,28.0952
19,0.297587,0.0386,0.0318765,0.00701877,0.125097,240,0.24338,0.197194,6.18619,0.773872,28.0952
20,0.0780054,0.0386,0.0581346,0.00701877,0.228145,240,0.24338,0.197194,3.39203,0.773872,28.0952
21,0.0267716,0.0386,0.018396,0.00701877,0.0721935,240,0.24338,0.197194,10.7194,0.773872,28.0952
22,0.433915,0.0386,0.0342065,0.00701877,0.134241,240,0.24338,0.197194,5.76481,0.773872,28.0952
23,0.154301,0.0386,0.0147356,0.00701877,0.0578288,240,0.24338,0.197194,13.3821,0.773872,28.0952
24,0.190819,0.0386,0.0530998,0.00701877,0.208386,240,0.24338,0.197194,3.71365,0.773872,28.0952
25,0.261932,0.0386,0.0124691,0.00701877,0.0489341,240,0.24338,0.197194,15.8146,0.773872,28.0952
26,0.314474,0.0386,0.0152121,0.00701877,0.0596988,240,0.24338,0.197194,12.9629,0.773872,28.0952
27,0.81094,0.0386,0.0179004,0.00701877,0.0702487,240,0.24338,0.197194,11.0162,0.773872,28.0952
28,0.129168,0.0386,0.0119529,0.00701877,0.0469081,240,0.24338,0.197194,16.4976,0.773872,28.0952
29,0.372065,0.0386,0.0207903,0.00701877,0.0815898,240,0.24338,0.197194,9.48492,0.773872,28.0952
