PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.158226,0.0386,0.00902957,0.00634218,0.0354358,360,0.24338,0.267278,29.6002,1.04891,42.1429
1,0.520399,0.0386,0.0430882,0.00634218,0.169096,360,0.24338,0.267278,6.20304,1.04891,42.1429
2,0.126507,0.0386,0.0169893,0.00634218,0.066673,360,0.24338,0.267278,15.7321,1.04891,42.1429
3,0.324277,0.0386,0.0819078,0.00634218,0.32144,360,0.24338,0.267278,3.26315,1.04891,42.1429
4,0.0540771,0.0386,0.040902,0.00634218,0.160517,360,0.24338,0.267278,6.53458,1.04891,42.1429
5,0.276679,0.0386,0.187258,0.00634218,0.73488,360,0.24338,0.267278,1.42732,1.04891,42.1429
6,0.387101,0.0386,0.016034,0.00634218,0.0629242,360,0.24338,0.267278,16.6694,1.04891,42.1429
7,0.138791,0.0386,0.0521843,0.00634218,0.204793,360,0.24338,0.267278,5.1218,1.04891,42.1429
8,0.538173,0.0386,0.030509,0.00634218,0.11973,360,0.24338,0.267278,8.76061,1.04891,42.1429
9,0.539066,0.0386,0.0778788,0.00634218,0.305629,360,0.24338,0.267278,3.43197,1.04891,42.1429
10,0.13931,0.0386,0.00747874,0.00634218,0.0293497,360,0.24338,0.267278,35.7383,1.04891,42.1429
11,0.423507,0.0386,0.00479275,0.00634218,0.0188088,360,0.24338,0.267278,55.767,1.04891,42.1429
12,0.198369,0.0386,0.0657795,0.00634218,0.258146,360,0.24338,0.267278,4.06323,1.04891,42.1429
13,0.121169,0.0386,0.043246,0.00634218,0.169715,360,0.24338,0.267278,6.1804,1.04891,42.1429
14,0.218106,0.0386,0.0162371,0.00634218,0.0637211,360,0.24338,0.267278,16.4609,1.04891,42.1429
15,0.0821561,0.0386,0.047592,0.00634218,0.186771,360,0.24338,0.267278,5.61602,1.04891,42.1429
16,0.253489,0.0386,0.0380604,0.00634218,0.149365,360,0.24338,0.267278,7.02246,1.04891,42.1429
17,0.103106,0.0386,0.0192354,0.00634218,0.0754877,360,0.24338,0.267278,13.8951,1.04891,42.1429
18,0.112311,0.0386,0.0379014,0.00634218,0.148741,360,0.24338,0.267278,7.05191,1.04891,42.1429
19,0.252355,0.0386,0.0209112,0.00634218,0.0820643,360,0.24338,0.267278,12.7815,1.04891,42.1429
