PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.445369,0.0386,0.0303517,0.00834678,0.119113,120,0.24338,0.117252,3.86312,0.460147,14.0476
1,0.157686,0.0386,0.10529,0.00834678,0.413202,120,0.24338,0.117252,1.11361,0.460147,14.0476
2,0.266688,0.0386,0.025766,0.00834678,0.101117,120,0.24338,0.117252,4.55065,0.460147,14.0476
3,0.442022,0.0386,0.0403156,0.00834678,0.158215,120,0.24338,0.117252,2.90836,0.460147,14.0476
4,0.32186,0.0386,0.00310224,0.00834678,0.0121745,120,0.24338,0.117252,37.796,0.460147,14.0476
5,0.123143,0.0386,0.0970313,0.00834678,0.380791,120,0.24338,0.117252,1.2084,0.460147,14.0476
6,0.435599,0.0386,0.0146118,0.00834678,0.0573429,120,0.24338,0.117252,8.02449,0.460147,14.0476
7,0.860966,0.0386,0.0137929,0.00834678,0.054129,120,0.24338,0.117252,8.50093,0.460147,14.0476
8,0.204731,0.0386,0.00158544,0.00834678,0.00622191,120,0.24338,0.117252,73.9559,0.460147,14.0476
9,0.0794055,0.0386,0.0105106,0.00834678,0.0412482,120,0.24338,0.117252,11.1556,0.460147,14.0476
10,0.0745626,0.0386,0.130745,0.00834678,0.513097,120,0.24338,0.117252,0.896804,0.460147,14.0476
11,0.208717,0.0386,0.0536142,0.00834678,0.210405,120,0.24338,0.117252,2.18696,0.460147,14.0476
12,0.0916106,0.0386,0.0222383,0.00834678,0.0872723,120,0.24338,0.117252,5.27254,0.460147,14.0476
13,0.560535,0.0386,0.218893,0.00834678,0.859026,120,0.24338,0.117252,0.535661,0.460147,14.0476
14,0.237738,0.0386,0.0220308,0.00834678,0.0864579,120,0.24338,0.117252,5.32221,0.460147,14.0476
15,0.287106,0.0386,0.124228,0.00834678,0.487521,120,0.24338,0.117252,0.94385,0.460147,14.0476
16,0.366698,0.0386,0.0134035,0.00834678,0.0526011,120,0.24338,0.117252,8.74787,0.460147,14.0476
17,0.228343,0.0386,0.378794,0.00834678,1.48655,120,0.24338,0.117252,0.309541,0.460147,14.0476
18,0.530113,0.0386,0.0666317,0.00834678,0.261491,120,0.24338,0.117252,1.75971,0.460147,14.0476
19,0.672051,0.0386,0.0191668,0.00834678,0.0752184,120,0.24338,0.117252,6.11748,0.460147,14.0476
20,0.292168,0.0386,0.0510735,0.00834678,0.200434,120,0.24338,0.117252,2.29576,0.460147,14.0476
21,0.424743,0.0386,0.116715,0.00834678,0.458039,120,0.24338,0.117252,1.0046,0.460147,14.0476
22,0.181445,0.0386,0.0481023,0.00834678,0.188773,120,0.24338,0.117252,2.43756,0.460147,14.0476
23,0.341239,0.0386,0.128202,0.00834678,0.503117,120,0.24338,0.117252,0.914593,0.460147,14.0476
24,0.44687,0.0386,0.0415447,0.00834678,0.163039,120,0.24338,0.117252,2.82232,0.460147,14.0476
25,0.0951547,0.0386,0.00487924,0.00834678,0.0191482,120,0.24338,0.117252,24.0308,0.460147,14.0476
26,0.376587,0.0386,0.0159751,0.00834678,0.062693,120,0.24338,0.117252,7.33969,0.460147,14.0476
27,0.133707,0.0386,0.0747612,0.00834678,0.293394,120,0.24338,0.117252,1.56836,0.460147,14.0476
28,0.606027,0.0386,0.0337725,0.00834678,0.132537,120,0.24338,0.117252,3.47183,0.460147,14.0476
29,0.0225271,0.0386,0.0184753,0.00834678,0.0725047,120,0.24338,0.117252,6.34645,0.460147,14.0476
30,0.3937,0.0386,0.0159784,0.00834678,0.0627059,120,0.24338,0.117252,7.33818,0.460147,14.0476
31,0.161484,0.0386,0.262433,0.00834678,1.0299,120,0.24338,0.117252,0.446789,0.460147,14.0476
32,0.359531,0.0386,0.0232552,0.00834678,0.0912633,120,0.24338,0.117252,5.04198,0.460147,14.0476
33,0.520508,0.0386,0.0185541,0.00834678,0.0728142,120,0.24338,0.117252,6.31948,0.460147,14.0476
34,0.399168,0.0386,0.0225632,0.00834678,0.0885476,120,0.24338,0.117252,5.19661,0.460147,14.0476
35,0.224514,0.0386,0.00971429,0.00834678,0.0381229,120,0.24338,0.117252,12.0701,0.460147,14.0476
36,0.200886,0.0386,0.0174004,0.00834678,0.0682863,120,0.24338,0.117252,6.7385,0.460147,14.0476
37,0.121176,0.0386,0.0682068,0.00834678,0.267672,120,0.24338,0.117252,1.71907,0.460147,14.0476
38,0.431382,0.0386,0.0138708,0.00834678,0.0544349,120,0.24338,0.117252,8.45317,0.460147,14.0476
39,0.281487,0.0386,0.00743599,0.00834678,0.0291819,120,0.24338,0.117252,15.7682,0.460147,14.0476
40,0.237138,0.0386,0.0498463,0.00834678,0.195618,120,0.24338,0.117252,2.35228,0.460147,14.0476
41,0.159632,0.0386,0.0264435,0.00834678,0.103775,120,0.24338,0.117252,4.43407,0.460147,14.0476
