PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.298325,0.0386,0.0130454,0.00558183,0.0511958,480,0.286776,0.392057,30.0531,1.53859,70.2381
1,0.476688,0.0386,0.0660522,0.00558183,0.259216,480,0.286776,0.392057,5.93556,1.53859,70.2381
2,0.269397,0.0386,0.0172623,0.00558183,0.0677443,480,0.286776,0.392057,22.7118,1.53859,70.2381
3,0.114695,0.0386,0.120169,0.00558183,0.471593,480,0.286776,0.392057,3.26255,1.53859,70.2381
4,0.207778,0.0386,0.0175549,0.00558183,0.0688929,480,0.286776,0.392057,22.3331,1.53859,70.2381
5,0.189104,0.0386,0.0580343,0.00558183,0.227751,480,0.286776,0.392057,6.75561,1.53859,70.2381
6,0.35171,0.0386,0.0192099,0.00558183,0.0753879,480,0.286776,0.392057,20.4091,1.53859,70.2381
7,0.674621,0.0386,0.181081,0.00558183,0.710639,480,0.286776,0.392057,2.16509,1.53859,70.2381
8,0.398483,0.0386,0.0374687,0.00558183,0.147043,480,0.286776,0.392057,10.4636,1.53859,70.2381
9,0.0827901,0.0386,0.0172074,0.00558183,0.0675289,480,0.286776,0.392057,22.7842,1.53859,70.2381
10,0.246659,0.0386,0.0295218,0.00558183,0.115856,480,0.286776,0.392057,13.2802,1.53859,70.2381
11,0.308391,0.0386,0.174633,0.00558183,0.685331,480,0.286776,0.392057,2.24504,1.53859,70.2381
12,0.166533,0.0386,0.0265866,0.00558183,0.104337,480,0.286776,0.392057,14.7464,1.53859,70.2381
13,0.280765,0.0386,0.0365957,0.00558183,0.143617,480,0.286776,0.392057,10.7132,1.53859,70.2381
14,0.42573,0.0386,0.0353617,0.00558183,0.138774,480,0.286776,0.392057,11.087,1.53859,70.2381
15,0.469163,0.0386,0.0385242,0.00558183,0.151185,480,0.286776,0.392057,10.1769,1.53859,70.2381
16,0.458235,0.0386,0.0224057,0.00558183,0.0879292,480,0.286776,0.392057,17.4981,1.53859,70.2381
17,0.235075,0.0386,0.0675515,0.00558183,0.2651,480,0.286776,0.392057,5.80382,1.53859,70.2381
18,0.330377,0.0386,0.0343104,0.00558183,0.134648,480,0.286776,0.392057,11.4268,1.53859,70.2381
19,0.220001,0.0386,0.020439,0.00558183,0.0802111,480,0.286776,0.392057,19.1818,1.53859,70.2381
20,0.15364,0.0386,0.021502,0.00558183,0.0843829,480,0.286776,0.392057,18.2335,1.53859,70.2381
21,0.18216,0.0386,0.0266042,0.00558183,0.104406,480,0.286776,0.392057,14.7366,1.53859,70.2381
22,0.233468,0.0386,0.0170151,0.00558183,0.0667746,480,0.286776,0.392057,23.0416,1.53859,70.2381
23,0.238196,0.0386,0.00542937,0.00558183,0.0213071,480,0.286776,0.392057,72.2103,1.53859,70.2381
24,0.586872,0.0386,0.0688297,0.00558183,0.270116,480,0.286776,0.392057,5.69604,1.53859,70.2381
25,0.343305,0.0386,0.0771813,0.00558183,0.302892,480,0.286776,0.392057,5.07969,1.53859,70.2381
26,0.358409,0.0386,0.0211082,0.00558183,0.0828374,480,0.286776,0.392057,18.5737,1.53859,70.2381
27,0.177137,0.0386,0.124331,0.00558183,0.487925,480,0.286776,0.392057,3.15334,1.53859,70.2381
28,0.196364,0.0386,0.113107,0.00558183,0.443879,480,0.286776,0.392057,3.46625,1.53859,70.2381
29,0.154586,0.0386,0.145521,0.00558183,0.571085,480,0.286776,0.392057,2.69416,1.53859,70.2381
30,0.381025,0.0386,0.0613021,0.00558183,0.240575,480,0.286776,0.392057,6.39549,1.53859,70.2381
31,0.383776,0.0386,0.0516344,0.00558183,0.202635,480,0.286776,0.392057,7.59294,1.53859,70.2381
32,0.333424,0.0386,0.0238871,0.00558183,0.0937428,480,0.286776,0.392057,16.4129,1.53859,70.2381
33,0.411743,0.0386,0.0557582,0.00558183,0.218818,480,0.286776,0.392057,7.03138,1.53859,70.2381
34,0.116195,0.0386,0.0376699,0.00558183,0.147832,480,0.286776,0.392057,10.4077,1.53859,70.2381
35,0.253956,0.0386,0.0223364,0.00558183,0.0876572,480,0.286776,0.392057,17.5524,1.53859,70.2381
36,0.229602,0.0386,0.0342727,0.00558183,0.1345,480,0.286776,0.392057,11.4393,1.53859,70.2381
37,0.130871,0.0386,0.0527674,0.00558183,0.207082,480,0.286776,0.392057,7.4299,1.53859,70.2381
38,0.160102,0.0386,0.0407284,0.00558183,0.159835,480,0.286776,0.392057,9.62613,1.53859,70.2381
39,0.55056,0.0386,0.50878,0.00558183,1.99667,480,0.286776,0.392057,0.770581,1.53859,70.2381
40,0.415524,0.0386,0.0312436,0.00558183,0.122613,480,0.286776,0.392057,12.5484,1.53859,70.2381
41,0.637282,0.0386,0.0154412,0.00558183,0.0605977,480,0.286776,0.392057,25.3903,1.53859,70.2381
42,0.126006,0.0386,0.0694201,0.00558183,0.272433,480,0.286776,0.392057,5.6476,1.53859,70.2381
43,0.130293,0.0386,0.0147157,0.00558183,0.0577505,480,0.286776,0.392057,26.6421,1.53859,70.2381
44,0.328284,0.0386,0.0139224,0.00558183,0.0546373,480,0.286776,0.392057,28.1602,1.53859,70.2381
45,0.171491,0.0386,0.0155568,0.00558183,0.0610513,480,0.286776,0.392057,25.2017,1.53859,70.2381
46,0.410267,0.0386,0.0148628,0.00558183,0.058328,480,0.286776,0.392057,26.3783,1.53859,70.2381
47,0.823133,0.0386,0.120113,0.00558183,0.471372,480,0.286776,0.392057,3.26408,1.53859,70.2381
48,0.360274,0.0386,0.0226718,0.00558183,0.0889737,480,0.286776,0.392057,17.2927,1.53859,70.2381
49,0.292293,0.0386,0.0141611,0.00558183,0.055574,480,0.286776,0.392057,27.6855,1.53859,70.2381
50,0.276571,0.0386,0.0659578,0.00558183,0.258846,480,0.286776,0.392057,5.94406,1.53859,70.2381
51,0.0506392,0.0386,0.0565026,0.00558183,0.22174,480,0.286776,0.392057,6.93874,1.53859,70.2381
52,0.478834,0.0386,0.0527697,0.00558183,0.20709,480,0.286776,0.392057,7.42958,1.53859,70.2381
53,0.122356,0.0386,0.0298159,0.00558183,0.11701,480,0.286776,0.392057,13.1493,1.53859,70.2381
54,0.569228,0.0386,0.0385158,0.00558183,0.151152,480,0.286776,0.392057,10.1791,1.53859,70.2381
55,0.4102,0.0386,0.00665368,0.00558183,0.0261118,480,0.286776,0.392057,58.9233,1.53859,70.2381
56,0.444008,0.0386,0.0294733,0.00558183,0.115665,480,0.286776,0.392057,13.3021,1.53859,70.2381
57,0.101217,0.0386,0.23083,0.00558183,0.905875,480,0.286776,0.392057,1.69846,1.53859,70.2381
58,0.358295,0.0386,0.00219401,0.00558183,0.00861023,480,0.286776,0.392057,178.694,1.53859,70.2381
59,0.179378,0.0386,0.0450441,0.00558183,0.176772,480,0.286776,0.392057,8.70383,1.53859,70.2381
60,0.189648,0.0386,0.0164365,0.00558183,0.0645037,480,0.286776,0.392057,23.8528,1.53859,70.2381
61,0.413031,0.0386,0.0142882,0.00558183,0.056073,480,0.286776,0.392057,27.4391,1.53859,70.2381
62,0.19982,0.0386,0.0149153,0.00558183,0.0585337,480,0.286776,0.392057,26.2856,1.53859,70.2381
63,0.321782,0.0386,0.174061,0.00558183,0.683088,480,0.286776,0.392057,2.25241,1.53859,70.2381
64,0.297774,0.0386,0.0104513,0.00558183,0.0410153,480,0.286776,0.392057,37.5127,1.53859,70.2381
65,0.499754,0.0386,0.0728155,0.00558183,0.285759,480,0.286776,0.392057,5.38425,1.53859,70.2381
66,0.367127,0.0386,0.0280078,0.00558183,0.109914,480,0.286776,0.392057,13.9981,1.53859,70.2381
67,0.13349,0.0386,0.0391475,0.00558183,0.153631,480,0.286776,0.392057,10.0149,1.53859,70.2381
68,0.150812,0.0386,0.0288223,0.00558183,0.113111,480,0.286776,0.392057,13.6025,1.53859,70.2381
69,0.916412,0.0386,0.0160777,0.00558183,0.0630956,480,0.286776,0.392057,24.3851,1.53859,70.2381
70,0.565307,0.0386,0.419946,0.00558183,1.64805,480,0.286776,0.392057,0.933588,1.53859,70.2381
71,0.168901,0.0386,0.0489238,0.00558183,0.191998,480,0.286776,0.392057,8.01361,1.53859,70.2381
72,0.430478,0.0386,0.0149198,0.00558183,0.0585515,480,0.286776,0.392057,26.2776,1.53859,70.2381
73,0.275311,0.0386,0.0168332,0.00558183,0.0660604,480,0.286776,0.392057,23.2907,1.53859,70.2381
74,0.335409,0.0386,0.0121877,0.00558183,0.0478298,480,0.286776,0.392057,32.1681,1.53859,70.2381
75,0.176399,0.0386,0.0147973,0.00558183,0.0580709,480,0.286776,0.392057,26.4951,1.53859,70.2381
76,0.44752,0.0386,0.0107397,0.00558183,0.0421469,480,0.286776,0.392057,36.5055,1.53859,70.2381
77,0.0750146,0.0386,0.0157147,0.00558183,0.0616709,480,0.286776,0.392057,24.9485,1.53859,70.2381
78,0.404087,0.0386,0.0360094,0.00558183,0.141316,480,0.286776,0.392057,10.8876,1.53859,70.2381
79,0.201789,0.0386,0.0336697,0.00558183,0.132134,480,0.286776,0.392057,11.6442,1.53859,70.2381
80,0.221398,0.0386,0.00726537,0.00558183,0.0285124,480,0.286776,0.392057,53.9624,1.53859,70.2381
81,0.263531,0.0386,0.0101441,0.00558183,0.0398096,480,0.286776,0.392057,38.6488,1.53859,70.2381
82,0.14378,0.0386,0.0190296,0.00558183,0.07468,480,0.286776,0.392057,20.6025,1.53859,70.2381
83,0.229053,0.0386,0.0066351,0.00558183,0.0260389,480,0.286776,0.392057,59.0883,1.53859,70.2381
84,0.169024,0.0386,0.0188566,0.00558183,0.0740012,480,0.286776,0.392057,20.7915,1.53859,70.2381
85,0.105094,0.0386,0.0445642,0.00558183,0.174889,480,0.286776,0.392057,8.79757,1.53859,70.2381
86,0.30551,0.0386,0.0090086,0.00558183,0.0353535,480,0.286776,0.392057,43.5203,1.53859,70.2381
87,0.449883,0.0386,0.127094,0.00558183,0.49877,480,0.286776,0.392057,3.08478,1.53859,70.2381
88,0.400015,0.0386,0.0196422,0.00558183,0.0770841,480,0.286776,0.392057,19.96,1.53859,70.2381
