PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
57,0.528827,0.0386,0.0683855,0.00834678,0.268373,120,0.24338,0.117252,,1.71458,0.460147,14.0476
58,0.263151,0.0386,0.0174212,0.00834678,0.0683679,120,0.24338,0.117252,,6.73046,0.460147,14.0476
59,0.154682,0.0386,0.139353,0.00834678,0.546881,120,0.24338,0.117252,,0.841403,0.460147,14.0476
60,0.45399,0.0386,0.0189244,0.00834678,0.0742672,120,0.24338,0.117252,,6.19583,0.460147,14.0476
61,0.507668,0.0386,0.11021,0.00834678,0.432509,120,0.24338,0.117252,,1.0639,0.460147,14.0476
62,0.131753,0.0386,0.0253779,0.00834678,0.0995934,120,0.24338,0.117252,,4.62026,0.460147,14.0476
63,0.312515,0.0386,0.04299,0.00834678,0.168711,120,0.24338,0.117252,,2.72743,0.460147,14.0476
64,0.18674,0.0386,0.0233347,0.00834678,0.091575,120,0.24338,0.117252,,5.02481,0.460147,14.0476
65,0.431444,0.0386,0.015516,0.00834678,0.0608914,120,0.24338,0.117252,,7.55685,0.460147,14.0476
66,0.177184,0.0386,0.054156,0.00834678,0.212531,120,0.24338,0.117252,,2.16508,0.460147,14.0476
67,0.0515127,0.0386,0.0276212,0.00834678,0.108397,120,0.24338,0.117252,,4.24501,0.460147,14.0476
68,0.506023,0.0386,0.292795,0.00834678,1.14905,120,0.24338,0.117252,,0.400458,0.460147,14.0476
69,0.341624,0.0386,0.0123193,0.00834678,0.0483461,120,0.24338,0.117252,,9.51776,0.460147,14.0476
70,0.28079,0.0386,0.0487421,0.00834678,0.191284,120,0.24338,0.117252,,2.40557,0.460147,14.0476
71,0.350891,0.0386,0.0196574,0.00834678,0.0771441,120,0.24338,0.117252,,5.96478,0.460147,14.0476
72,0.36192,0.0386,0.0249778,0.00834678,0.0980233,120,0.24338,0.117252,,4.69426,0.460147,14.0476
73,0.162795,0.0386,0.0575717,0.00834678,0.225935,120,0.24338,0.117252,,2.03663,0.460147,14.0476
74,0.45275,0.0386,0.0297098,0.00834678,0.116594,120,0.24338,0.117252,,3.94659,0.460147,14.0476
75,0.1258,0.0386,0.0530092,0.00834678,0.20803,120,0.24338,0.117252,,2.21193,0.460147,14.0476
76,0.225961,0.0386,0.0199118,0.00834678,0.0781423,120,0.24338,0.117252,,5.88858,0.460147,14.0476
77,0.168811,0.0386,0.0366985,0.00834678,0.14402,120,0.24338,0.117252,,3.19502,0.460147,14.0476
78,0.4683,0.0386,0.0695108,0.00834678,0.272789,120,0.24338,0.117252,,1.68682,0.460147,14.0476
79,0.516276,0.0386,0.0662573,0.00834678,0.260021,120,0.24338,0.117252,,1.76965,0.460147,14.0476
80,0.0336984,0.0386,0.0155917,0.00834678,0.0611883,120,0.24338,0.117252,,7.52019,0.460147,14.0476
81,0.37173,0.0386,0.0141171,0.00834678,0.0554015,120,0.24338,0.117252,,8.30568,0.460147,14.0476
82,0.288772,0.0386,0.108477,0.00834678,0.425708,120,0.24338,0.117252,,1.0809,0.460147,14.0476
83,0.183204,0.0386,0.119782,0.00834678,0.470076,120,0.24338,0.117252,,0.978879,0.460147,14.0476
84,0.456258,0.0386,0.277508,0.00834678,1.08906,120,0.24338,0.117252,,0.422519,0.460147,14.0476
85,0.186586,0.0386,0.0622183,0.00834678,0.244171,120,0.24338,0.117252,,1.88453,0.460147,14.0476
86,0.349145,0.0386,0.026835,0.00834678,0.105312,120,0.24338,0.117252,,4.36938,0.460147,14.0476
87,0.391581,0.0386,0.0337852,0.00834678,0.132587,120,0.24338,0.117252,,3.47052,0.460147,14.0476
88,0.418508,0.0386,0.0578541,0.00834678,0.227044,120,0.24338,0.117252,,2.02669,0.460147,14.0476
89,0.242057,0.0386,0.0372982,0.00834678,0.146374,120,0.24338,0.117252,,3.14365,0.460147,14.0476
90,0.325735,0.0386,0.116741,0.00834678,0.458142,120,0.24338,0.117252,,1.00438,0.460147,14.0476
91,0.317112,0.0386,0.0269009,0.00834678,0.10557,120,0.24338,0.117252,,4.35868,0.460147,14.0476
92,0.0393035,0.0386,0.01196,0.00834678,0.0469361,120,0.24338,0.117252,,9.80369,0.460147,14.0476
93,0.0906741,0.0386,0.0471135,0.00834678,0.184893,120,0.24338,0.117252,,2.48872,0.460147,14.0476
94,0.366808,0.0386,0.169965,0.00834678,0.667016,120,0.24338,0.117252,,0.68986,0.460147,14.0476
95,0.20389,0.0386,0.0945173,0.00834678,0.370926,120,0.24338,0.117252,,1.24054,0.460147,14.0476
96,0.272464,0.0386,0.0693647,0.00834678,0.272216,120,0.24338,0.117252,,1.69037,0.460147,14.0476
97,0.37533,0.0386,0.0260317,0.00834678,0.102159,120,0.24338,0.117252,,4.50421,0.460147,14.0476
98,0.0581831,0.0386,0.0968519,0.00834678,0.380087,120,0.24338,0.117252,,1.21064,0.460147,14.0476
99,0.146543,0.0386,0.0289834,0.00834678,0.113743,120,0.24338,0.117252,,4.0455,0.460147,14.0476
100,0.127498,0.0386,0.0887079,0.00834678,0.348127,120,0.24338,0.117252,,1.32178,0.460147,14.0476
101,0.191626,0.0386,0.0109078,0.00834678,0.0428068,120,0.24338,0.117252,,10.7494,0.460147,14.0476
102,0.0812295,0.0386,0.0260209,0.00834678,0.102117,120,0.24338,0.117252,,4.50608,0.460147,14.0476
103,0.0862096,0.0386,0.0721547,0.00834678,0.283165,120,0.24338,0.117252,,1.62501,0.460147,14.0476
104,0.138338,0.0386,0.202744,0.00834678,0.795651,120,0.24338,0.117252,,0.578328,0.460147,14.0476
105,0.397116,0.0386,0.0287277,0.00834678,0.11274,120,0.24338,0.117252,,4.0815,0.460147,14.0476
106,0.293434,0.0386,0.0292952,0.00834678,0.114967,120,0.24338,0.117252,,4.00244,0.460147,14.0476
107,0.22424,0.0386,0.227515,0.00834678,0.892864,120,0.24338,0.117252,,0.515361,0.460147,14.0476
108,0.509231,0.0386,0.0259364,0.00834678,0.101785,120,0.24338,0.117252,,4.52077,0.460147,14.0476
109,0.428019,0.0386,0.0642844,0.00834678,0.252279,120,0.24338,0.117252,,1.82396,0.460147,14.0476
110,0.30601,0.0386,0.15661,0.00834678,0.614601,120,0.24338,0.117252,,0.748692,0.460147,14.0476
111,0.167837,0.0386,0.0422816,0.00834678,0.165931,120,0.24338,0.117252,,2.77313,0.460147,14.0476
112,0.0886138,0.0386,0.00517357,0.00834678,0.0203033,120,0.24338,0.117252,,22.6637,0.460147,14.0476
113,0.378901,0.0386,0.0658711,0.00834678,0.258506,120,0.24338,0.117252,,1.78003,0.460147,14.0476
114,0.479092,0.0386,0.0207882,0.00834678,0.0815815,120,0.24338,0.117252,,5.64034,0.460147,14.0476
115,0.321444,0.0386,0.0430532,0.00834678,0.168959,120,0.24338,0.117252,,2.72343,0.460147,14.0476
116,0.124722,0.0386,0.0315153,0.00834678,0.123679,120,0.24338,0.117252,,3.72048,0.460147,14.0476
117,0.40584,0.0386,0.027387,0.00834678,0.107478,120,0.24338,0.117252,,4.28132,0.460147,14.0476
118,0.051658,0.0386,0.0215225,0.00834678,0.0844634,120,0.24338,0.117252,,5.44789,0.460147,14.0476
119,0.27059,0.0386,0.113206,0.00834678,0.444267,120,0.24338,0.117252,,1.03574,0.460147,14.0476
120,0.094951,0.0386,0.0258249,0.00834678,0.101348,120,0.24338,0.117252,,4.54028,0.460147,14.0476
121,0.13987,0.0386,0.020743,0.00834678,0.0814042,120,0.24338,0.117252,,5.65262,0.460147,14.0476
122,0.469529,0.0386,0.0472299,0.00834678,0.18535,120,0.24338,0.117252,,2.48259,0.460147,14.0476
123,0.401074,0.0386,0.0299835,0.00834678,0.117668,120,0.24338,0.117252,,3.91056,0.460147,14.0476
124,0.0334527,0.0386,0.0284915,0.00834678,0.111812,120,0.24338,0.117252,,4.11535,0.460147,14.0476
125,0.211315,0.0386,0.26256,0.00834678,1.0304,120,0.24338,0.117252,,0.446574,0.460147,14.0476
126,0.286793,0.0386,0.0422655,0.00834678,0.165868,120,0.24338,0.117252,,2.77419,0.460147,14.0476
127,0.24444,0.0386,0.00891275,0.00834678,0.0349774,120,0.24338,0.117252,,13.1556,0.460147,14.0476
128,0.381627,0.0386,0.0100828,0.00834678,0.0395691,120,0.24338,0.117252,,11.6289,0.460147,14.0476
129,0.216897,0.0386,0.015181,0.00834678,0.0595766,120,0.24338,0.117252,,7.72363,0.460147,14.0476
130,0.487327,0.0386,0.132099,0.00834678,0.518412,120,0.24338,0.117252,,0.88761,0.460147,14.0476
131,0.256842,0.0386,0.047903,0.00834678,0.187991,120,0.24338,0.117252,,2.4477,0.460147,14.0476
132,0.480817,0.0386,0.00368311,0.00834678,0.0144541,120,0.24338,0.117252,,31.8351,0.460147,14.0476
133,0.193755,0.0386,0.016906,0.00834678,0.0663463,120,0.24338,0.117252,,6.93553,0.460147,14.0476
134,0.449053,0.0386,0.00769893,0.00834678,0.0302138,120,0.24338,0.117252,,15.2297,0.460147,14.0476
135,0.18037,0.0386,0.0300456,0.00834678,0.117911,120,0.24338,0.117252,,3.90248,0.460147,14.0476
136,0.385678,0.0386,0.119867,0.00834678,0.470408,120,0.24338,0.117252,,0.978188,0.460147,14.0476
137,0.0914121,0.0386,0.0747945,0.00834678,0.293525,120,0.24338,0.117252,,1.56766,0.460147,14.0476
138,0.252352,0.0386,0.0738137,0.00834678,0.289676,120,0.24338,0.117252,,1.58849,0.460147,14.0476
139,0.0639385,0.0386,0.00533517,0.00834678,0.0209375,120,0.24338,0.117252,,21.9772,0.460147,14.0476
140,0.204189,0.0386,0.141148,0.00834678,0.553923,120,0.24338,0.117252,,0.830706,0.460147,14.0476
141,0.359927,0.0386,0.0289958,0.00834678,0.113791,120,0.24338,0.117252,,4.04378,0.460147,14.0476
142,0.208924,0.0386,0.0285366,0.00834678,0.11199,120,0.24338,0.117252,,4.10884,0.460147,14.0476
143,0.434483,0.0386,0.2307,0.00834678,0.905363,120,0.24338,0.117252,,0.508246,0.460147,14.0476
144,0.164606,0.0386,0.11169,0.00834678,0.438319,120,0.24338,0.117252,,1.0498,0.460147,14.0476
145,0.189319,0.0386,0.182865,0.00834678,0.717637,120,0.24338,0.117252,,0.641198,0.460147,14.0476
146,0.212421,0.0386,0.0915122,0.00834678,0.359132,120,0.24338,0.117252,,1.28127,0.460147,14.0476
147,0.173258,0.0386,0.0088013,0.00834678,0.03454,120,0.24338,0.117252,,13.3222,0.460147,14.0476
148,0.296585,0.0386,0.0809014,0.00834678,0.317491,120,0.24338,0.117252,,1.44932,0.460147,14.0476
149,0.335164,0.0386,0.0289738,0.00834678,0.113705,120,0.24338,0.117252,,4.04685,0.460147,14.0476
150,0.357884,0.0386,0.0765889,0.00834678,0.300567,120,0.24338,0.117252,,1.53093,0.460147,14.0476
151,0.0892853,0.0386,0.095724,0.00834678,0.375661,120,0.24338,0.117252,,1.2249,0.460147,14.0476
152,0.37099,0.0386,0.0327969,0.00834678,0.128709,120,0.24338,0.117252,,3.57511,0.460147,14.0476
153,0.284453,0.0386,0.44974,0.00834678,1.76497,120,0.24338,0.117252,,0.260711,0.460147,14.0476
154,0.125348,0.0386,0.106016,0.00834678,0.416052,120,0.24338,0.117252,,1.10598,0.460147,14.0476
155,0.21251,0.0386,0.0317198,0.00834678,0.124482,120,0.24338,0.117252,,3.69651,0.460147,14.0476
156,0.111982,0.0386,0.0279652,0.00834678,0.109747,120,0.24338,0.117252,,4.1928,0.460147,14.0476
157,0.267795,0.0386,0.0046069,0.00834678,0.0180794,120,0.24338,0.117252,,25.4515,0.460147,14.0476
158,0.443304,0.0386,0.00798804,0.00834678,0.0313484,120,0.24338,0.117252,,14.6785,0.460147,14.0476
159,0.622669,0.0386,0.00580292,0.00834678,0.0227731,120,0.24338,0.117252,,20.2057,0.460147,14.0476
160,0.280441,0.0386,0.0387568,0.00834678,0.152098,120,0.24338,0.117252,,3.02533,0.460147,14.0476
161,0.316356,0.0386,0.0338363,0.00834678,0.132788,120,0.24338,0.117252,,3.46529,0.460147,14.0476
162,0.382396,0.0386,0.0512394,0.00834678,0.201085,120,0.24338,0.117252,,2.28832,0.460147,14.0476
163,0.139628,0.0386,0.00943086,0.00834678,0.0370106,120,0.24338,0.117252,,12.4328,0.460147,14.0476
164,0.664895,0.0386,0.0624614,0.00834678,0.245125,120,0.24338,0.117252,,1.8772,0.460147,14.0476
165,0.121307,0.0386,0.0176531,0.00834678,0.069278,120,0.24338,0.117252,,6.64204,0.460147,14.0476
166,0.0938027,0.0386,0.0178961,0.00834678,0.0702319,120,0.24338,0.117252,,6.55183,0.460147,14.0476
167,0.0932623,0.0386,0.0222802,0.00834678,0.087437,120,0.24338,0.117252,,5.26261,0.460147,14.0476
168,0.26264,0.0386,0.218646,0.00834678,0.858059,120,0.24338,0.117252,,0.536265,0.460147,14.0476
169,0.460507,0.0386,0.0375701,0.00834678,0.147441,120,0.24338,0.117252,,3.12089,0.460147,14.0476
170,0.312711,0.0386,0.0288883,0.00834678,0.11337,120,0.24338,0.117252,,4.05882,0.460147,14.0476
171,0.457965,0.0386,0.0689748,0.00834678,0.270686,120,0.24338,0.117252,,1.69993,0.460147,14.0476
172,0.215894,0.0386,0.0139974,0.00834678,0.0549318,120,0.24338,0.117252,,8.37669,0.460147,14.0476
173,0.235871,0.0386,0.0471333,0.00834678,0.184971,120,0.24338,0.117252,,2.48767,0.460147,14.0476
174,0.34892,0.0386,0.0106168,0.00834678,0.0416648,120,0.24338,0.117252,,11.044,0.460147,14.0476
175,0.321716,0.0386,0.0198041,0.00834678,0.0777195,120,0.24338,0.117252,,5.92062,0.460147,14.0476
176,0.159847,0.0386,0.0660832,0.00834678,0.259338,120,0.24338,0.117252,,1.77431,0.460147,14.0476
177,0.339738,0.0386,0.19892,0.00834678,0.780646,120,0.24338,0.117252,,0.589444,0.460147,14.0476
178,0.243522,0.0386,0.0159019,0.00834678,0.0624058,120,0.24338,0.117252,,7.37347,0.460147,14.0476
179,0.114094,0.0386,0.0240128,0.00834678,0.0942364,120,0.24338,0.117252,,4.8829,0.460147,14.0476
180,0.057783,0.0386,0.0497497,0.00834678,0.195239,120,0.24338,0.117252,,2.35685,0.460147,14.0476
181,0.174487,0.0386,0.0465722,0.00834678,0.182769,120,0.24338,0.117252,,2.51764,0.460147,14.0476
182,0.118791,0.0386,0.0351696,0.00834678,0.13802,120,0.24338,0.117252,,3.33391,0.460147,14.0476
183,0.440219,0.0386,0.0321928,0.00834678,0.126338,120,0.24338,0.117252,,3.64219,0.460147,14.0476
184,0.334549,0.0386,0.0120379,0.00834678,0.0472419,120,0.24338,0.117252,,9.74023,0.460147,14.0476
185,0.380227,0.0386,0.040141,0.00834678,0.15753,120,0.24338,0.117252,,2.92101,0.460147,14.0476
186,0.346315,0.0386,0.0262756,0.00834678,0.103116,120,0.24338,0.117252,,4.46241,0.460147,14.0476
187,0.162498,0.0386,0.543335,0.00834678,2.13227,120,0.24338,0.117252,,0.215801,0.460147,14.0476
188,0.448369,0.0386,0.111728,0.00834678,0.438466,120,0.24338,0.117252,,1.04945,0.460147,14.0476
189,0.27918,0.0386,0.0371914,0.00834678,0.145955,120,0.24338,0.117252,,3.15267,0.460147,14.0476
190,0.0553236,0.0386,0.0574822,0.00834678,0.225584,120,0.24338,0.117252,,2.0398,0.460147,14.0476
191,0.333405,0.0386,0.0433697,0.00834678,0.170201,120,0.24338,0.117252,,2.70355,0.460147,14.0476
192,0.359308,0.0386,0.022332,0.00834678,0.0876402,120,0.24338,0.117252,,5.25041,0.460147,14.0476
193,0.264483,0.0386,0.0211451,0.00834678,0.0829823,120,0.24338,0.117252,,5.54512,0.460147,14.0476
194,0.16115,0.0386,0.022566,0.00834678,0.0885583,120,0.24338,0.117252,,5.19598,0.460147,14.0476
195,0.31796,0.0386,0.243701,0.00834678,0.956386,120,0.24338,0.117252,,0.481131,0.460147,14.0476
196,0.27575,0.0386,0.0278317,0.00834678,0.109223,120,0.24338,0.117252,,4.21291,0.460147,14.0476
197,0.286705,0.0386,0.00614295,0.00834678,0.0241075,120,0.24338,0.117252,,19.0873,0.460147,14.0476
198,0.164923,0.0386,0.271172,0.00834678,1.06419,120,0.24338,0.117252,,0.432391,0.460147,14.0476
199,0.0584401,0.0386,0.038032,0.00834678,0.149253,120,0.24338,0.117252,,3.08299,0.460147,14.0476
200,0.337448,0.0386,0.0676555,0.00834678,0.265509,120,0.24338,0.117252,,1.73308,0.460147,14.0476
201,0.282579,0.0386,0.021039,0.00834678,0.0825659,120,0.24338,0.117252,,5.57309,0.460147,14.0476
202,0.111571,0.0386,0.43128,0.00834678,1.69252,120,0.24338,0.117252,,0.27187,0.460147,14.0476
203,0.260339,0.0386,0.0301693,0.00834678,0.118397,120,0.24338,0.117252,,3.88648,0.460147,14.0476
204,0.107606,0.0386,0.0151895,0.00834678,0.0596098,120,0.24338,0.117252,,7.71932,0.460147,14.0476
205,0.135241,0.0386,0.0199208,0.00834678,0.0781777,120,0.24338,0.117252,,5.88591,0.460147,14.0476
206,0.248574,0.0386,0.061185,0.00834678,0.240116,120,0.24338,0.117252,,1.91636,0.460147,14.0476
207,0.085504,0.0386,0.380723,0.00834678,1.49412,120,0.24338,0.117252,,0.307973,0.460147,14.0476
208,0.24784,0.0386,0.13746,0.00834678,0.539452,120,0.24338,0.117252,,0.85299,0.460147,14.0476
209,0.241553,0.0386,0.0310013,0.00834678,0.121662,120,0.24338,0.117252,,3.78218,0.460147,14.0476
210,0.0857706,0.0386,0.0222905,0.00834678,0.0874773,120,0.24338,0.117252,,5.26019,0.460147,14.0476
211,0.464365,0.0386,0.0249304,0.00834678,0.0978374,120,0.24338,0.117252,,4.70318,0.460147,14.0476
212,0.196119,0.0386,0.0697635,0.00834678,0.273781,120,0.24338,0.117252,,1.68071,0.460147,14.0476
213,0.265085,0.0386,0.0269045,0.00834678,0.105584,120,0.24338,0.117252,,4.3581,0.460147,14.0476
214,0.453477,0.0386,0.0666363,0.00834678,0.261509,120,0.24338,0.117252,,1.75959,0.460147,14.0476
215,0.263495,0.0386,0.0380754,0.00834678,0.149424,120,0.24338,0.117252,,3.07947,0.460147,14.0476
216,0.330214,0.0386,0.0336415,0.00834678,0.132023,120,0.24338,0.117252,,3.48535,0.460147,14.0476
217,0.10373,0.0386,0.0500316,0.00834678,0.196345,120,0.24338,0.117252,,2.34357,0.460147,14.0476
218,0.153059,0.0386,0.00476723,0.00834678,0.0187086,120,0.24338,0.117252,,24.5955,0.460147,14.0476
219,0.488916,0.0386,0.102234,0.00834678,0.401208,120,0.24338,0.117252,,1.14691,0.460147,14.0476
220,0.249233,0.0386,0.00861221,0.00834678,0.0337979,120,0.24338,0.117252,,13.6147,0.460147,14.0476
221,0.137868,0.0386,0.104365,0.00834678,0.409571,120,0.24338,0.117252,,1.12349,0.460147,14.0476
222,0.58176,0.0386,0.0850668,0.00834678,0.333838,120,0.24338,0.117252,,1.37836,0.460147,14.0476
223,0.29351,0.0386,0.0115888,0.00834678,0.0454794,120,0.24338,0.117252,,10.1177,0.460147,14.0476
224,0.17518,0.0386,0.0934498,0.00834678,0.366736,120,0.24338,0.117252,,1.25471,0.460147,14.0476
225,0.0831453,0.0386,0.0420953,0.00834678,0.1652,120,0.24338,0.117252,,2.7854,0.460147,14.0476
226,0.663213,0.0386,0.109552,0.00834678,0.429929,120,0.24338,0.117252,,1.07029,0.460147,14.0476
227,0.733199,0.0386,0.0302338,0.00834678,0.11865,120,0.24338,0.117252,,3.87818,0.460147,14.0476
228,0.30987,0.0386,0.0183017,0.00834678,0.0718237,120,0.24338,0.117252,,6.40662,0.460147,14.0476
229,0.144508,0.0386,0.189861,0.00834678,0.745092,120,0.24338,0.117252,,0.617571,0.460147,14.0476
230,0.351832,0.0386,0.0428816,0.00834678,0.168285,120,0.24338,0.117252,,2.73433,0.460147,14.0476
231,0.682754,0.0386,0.0403368,0.00834678,0.158299,120,0.24338,0.117252,,2.90683,0.460147,14.0476
232,0.137971,0.0386,0.00961064,0.00834678,0.0377162,120,0.24338,0.117252,,12.2003,0.460147,14.0476
233,0.343037,0.0386,0.0898746,0.00834678,0.352705,120,0.24338,0.117252,,1.30462,0.460147,14.0476
234,0.138828,0.0386,0.108284,0.00834678,0.424952,120,0.24338,0.117252,,1.08282,0.460147,14.0476
235,0.209436,0.0386,0.0238168,0.00834678,0.0934671,120,0.24338,0.117252,,4.92309,0.460147,14.0476
236,0.0512134,0.0386,0.0576763,0.00834678,0.226346,120,0.24338,0.117252,,2.03294,0.460147,14.0476
237,0.117411,0.0386,0.0234427,0.00834678,0.091999,120,0.24338,0.117252,,5.00166,0.460147,14.0476
238,0.124567,0.0386,0.104255,0.00834678,0.40914,120,0.24338,0.117252,,1.12467,0.460147,14.0476
239,0.275876,0.0386,0.646605,0.00834678,2.53755,120,0.24338,0.117252,,0.181335,0.460147,14.0476
240,0.437714,0.0386,0.0620243,0.00834678,0.243409,120,0.24338,0.117252,,1.89042,0.460147,14.0476
