PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
1338,0.134314,0.0386,0.0372576,0.00590206,0.146215,480,0.24338,0.33164,,8.90125,1.30149,56.1905
1339,0.374776,0.0386,0.133613,0.00590206,0.524353,480,0.24338,0.33164,,2.4821,1.30149,56.1905
1340,0.679024,0.0386,0.006678,0.00590206,0.0262073,480,0.24338,0.33164,,49.6615,1.30149,56.1905
1341,0.260874,0.0386,0.0211658,0.00590206,0.0830634,480,0.24338,0.33164,,15.6687,1.30149,56.1905
1342,0.0811648,0.0386,0.00686337,0.00590206,0.0269347,480,0.24338,0.33164,,48.3203,1.30149,56.1905
1343,0.175848,0.0386,0.00311208,0.00590206,0.0122131,480,0.24338,0.33164,,106.565,1.30149,56.1905
1344,0.184292,0.0386,0.04842,0.00590206,0.19002,480,0.24338,0.33164,,6.84924,1.30149,56.1905
1345,0.0519071,0.0386,0.0186164,0.00590206,0.0730585,480,0.24338,0.33164,,17.8144,1.30149,56.1905
1346,0.193428,0.0386,0.626665,0.00590206,2.45929,480,0.24338,0.33164,,0.529214,1.30149,56.1905
1347,0.195328,0.0386,0.0257087,0.00590206,0.100892,480,0.24338,0.33164,,12.8999,1.30149,56.1905
1348,0.161052,0.0386,0.0905901,0.00590206,0.355513,480,0.24338,0.33164,,3.66088,1.30149,56.1905
1349,0.132658,0.0386,0.129219,0.00590206,0.50711,480,0.24338,0.33164,,2.56649,1.30149,56.1905
1350,0.2397,0.0386,0.1862,0.00590206,0.730727,480,0.24338,0.33164,,1.78109,1.30149,56.1905
1351,0.514983,0.0386,0.0862162,0.00590206,0.338348,480,0.24338,0.33164,,3.84661,1.30149,56.1905
1352,0.355685,0.0386,0.0632134,0.00590206,0.248076,480,0.24338,0.33164,,5.24635,1.30149,56.1905
1353,0.213372,0.0386,0.0343585,0.00590206,0.134837,480,0.24338,0.33164,,9.65233,1.30149,56.1905
1354,0.352152,0.0386,0.0120044,0.00590206,0.0471104,480,0.24338,0.33164,,27.6264,1.30149,56.1905
1355,0.292467,0.0386,0.010914,0.00590206,0.042831,480,0.24338,0.33164,,30.3867,1.30149,56.1905
1356,0.35068,0.0386,0.0258627,0.00590206,0.101496,480,0.24338,0.33164,,12.8231,1.30149,56.1905
1357,0.190547,0.0386,0.0467468,0.00590206,0.183454,480,0.24338,0.33164,,7.09438,1.30149,56.1905
1358,0.410151,0.0386,0.0491749,0.00590206,0.192983,480,0.24338,0.33164,,6.74408,1.30149,56.1905
1359,0.623894,0.0386,0.0222016,0.00590206,0.0871284,480,0.24338,0.33164,,14.9376,1.30149,56.1905
1360,0.149798,0.0386,0.0230241,0.00590206,0.0903563,480,0.24338,0.33164,,14.404,1.30149,56.1905
1361,0.265554,0.0386,0.0704593,0.00590206,0.276512,480,0.24338,0.33164,,4.70683,1.30149,56.1905
1362,0.444883,0.0386,0.112909,0.00590206,0.443102,480,0.24338,0.33164,,2.93723,1.30149,56.1905
1363,0.0503559,0.0386,0.00336901,0.00590206,0.0132214,480,0.24338,0.33164,,98.4385,1.30149,56.1905
1364,0.093024,0.0386,0.0989867,0.00590206,0.388465,480,0.24338,0.33164,,3.35035,1.30149,56.1905
1365,0.163913,0.0386,0.046846,0.00590206,0.183843,480,0.24338,0.33164,,7.07936,1.30149,56.1905
1366,0.153441,0.0386,0.00277468,0.00590206,0.010889,480,0.24338,0.33164,,119.524,1.30149,56.1905
1367,0.195616,0.0386,0.00825514,0.00590206,0.0323966,480,0.24338,0.33164,,40.1737,1.30149,56.1905
1368,0.102133,0.0386,0.0284545,0.00590206,0.111667,480,0.24338,0.33164,,11.6551,1.30149,56.1905
1369,0.45454,0.0386,0.0213538,0.00590206,0.0838014,480,0.24338,0.33164,,15.5307,1.30149,56.1905
1370,0.32535,0.0386,0.0497405,0.00590206,0.195203,480,0.24338,0.33164,,6.66739,1.30149,56.1905
1371,0.260557,0.0386,0.00970949,0.00590206,0.0381041,480,0.24338,0.33164,,34.1562,1.30149,56.1905
1372,0.333808,0.0386,0.0146677,0.00590206,0.0575623,480,0.24338,0.33164,,22.6102,1.30149,56.1905
1373,0.316772,0.0386,0.0179878,0.00590206,0.0705915,480,0.24338,0.33164,,18.437,1.30149,56.1905
1374,0.208088,0.0386,0.181771,0.00590206,0.713344,480,0.24338,0.33164,,1.8245,1.30149,56.1905
1375,0.666471,0.0386,0.0393747,0.00590206,0.154523,480,0.24338,0.33164,,8.42267,1.30149,56.1905
1376,0.397474,0.0386,0.014617,0.00590206,0.0573634,480,0.24338,0.33164,,22.6886,1.30149,56.1905
1377,0.149568,0.0386,0.0248364,0.00590206,0.0974684,480,0.24338,0.33164,,13.353,1.30149,56.1905
1378,0.1505,0.0386,0.0435167,0.00590206,0.170778,480,0.24338,0.33164,,7.62097,1.30149,56.1905
1379,0.806772,0.0386,0.144603,0.00590206,0.567482,480,0.24338,0.33164,,2.29345,1.30149,56.1905
1380,0.145607,0.0386,0.0996739,0.00590206,0.391162,480,0.24338,0.33164,,3.32725,1.30149,56.1905
1381,0.0885483,0.0386,0.0340335,0.00590206,0.133562,480,0.24338,0.33164,,9.7445,1.30149,56.1905
1382,0.290131,0.0386,0.00470857,0.00590206,0.0184784,480,0.24338,0.33164,,70.4332,1.30149,56.1905
1383,0.180327,0.0386,0.0814192,0.00590206,0.319523,480,0.24338,0.33164,,4.07323,1.30149,56.1905
1384,0.21933,0.0386,0.0266511,0.00590206,0.10459,480,0.24338,0.33164,,12.4437,1.30149,56.1905
1385,0.369752,0.0386,0.0557998,0.00590206,0.218982,480,0.24338,0.33164,,5.94338,1.30149,56.1905
1386,0.201797,0.0386,0.0217926,0.00590206,0.0855235,480,0.24338,0.33164,,15.218,1.30149,56.1905
1387,0.454005,0.0386,0.0125805,0.00590206,0.049371,480,0.24338,0.33164,,26.3615,1.30149,56.1905
1388,0.236459,0.0386,0.0266625,0.00590206,0.104635,480,0.24338,0.33164,,12.4384,1.30149,56.1905
1389,0.184185,0.0386,0.0109889,0.00590206,0.0431252,480,0.24338,0.33164,,30.1794,1.30149,56.1905
1390,0.522071,0.0386,0.0475439,0.00590206,0.186582,480,0.24338,0.33164,,6.97544,1.30149,56.1905
1391,0.125977,0.0386,0.061005,0.00590206,0.239409,480,0.24338,0.33164,,5.43627,1.30149,56.1905
1392,0.313061,0.0386,0.0557425,0.00590206,0.218757,480,0.24338,0.33164,,5.9495,1.30149,56.1905
1393,0.0963167,0.0386,0.0186576,0.00590206,0.0732201,480,0.24338,0.33164,,17.7751,1.30149,56.1905
1394,0.273795,0.0386,0.0951366,0.00590206,0.373356,480,0.24338,0.33164,,3.48593,1.30149,56.1905
1395,0.584519,0.0386,0.0404886,0.00590206,0.158894,480,0.24338,0.33164,,8.19093,1.30149,56.1905
1396,0.168862,0.0386,0.0690238,0.00590206,0.270878,480,0.24338,0.33164,,4.80471,1.30149,56.1905
1397,0.256048,0.0386,0.0146817,0.00590206,0.0576171,480,0.24338,0.33164,,22.5887,1.30149,56.1905
1398,1.13428,0.0386,0.0342423,0.00590206,0.134381,480,0.24338,0.33164,,9.6851,1.30149,56.1905
1399,0.117292,0.0386,0.0644261,0.00590206,0.252835,480,0.24338,0.33164,,5.1476,1.30149,56.1905
1400,0.154187,0.0386,0.0407745,0.00590206,0.160016,480,0.24338,0.33164,,8.13351,1.30149,56.1905
1401,0.334597,0.0386,0.438877,0.00590206,1.72234,480,0.24338,0.33164,,0.755655,1.30149,56.1905
1402,0.593459,0.0386,0.0409343,0.00590206,0.160643,480,0.24338,0.33164,,8.10176,1.30149,56.1905
1403,0.09299,0.0386,0.0407208,0.00590206,0.159805,480,0.24338,0.33164,,8.14424,1.30149,56.1905
1404,0.335864,0.0386,0.031932,0.00590206,0.125315,480,0.24338,0.33164,,10.3858,1.30149,56.1905
1405,0.26441,0.0386,0.0158038,0.00590206,0.0620206,480,0.24338,0.33164,,20.9848,1.30149,56.1905
1406,0.218772,0.0386,0.00989985,0.00590206,0.0388512,480,0.24338,0.33164,,33.4995,1.30149,56.1905
1407,0.186774,0.0386,0.0193166,0.00590206,0.0758066,480,0.24338,0.33164,,17.1686,1.30149,56.1905
1408,0.526068,0.0386,0.0166991,0.00590206,0.0655343,480,0.24338,0.33164,,19.8597,1.30149,56.1905
1409,0.24825,0.0386,0.00775899,0.00590206,0.0304495,480,0.24338,0.33164,,42.7426,1.30149,56.1905
1410,0.373864,0.0386,0.0735432,0.00590206,0.288614,480,0.24338,0.33164,,4.50945,1.30149,56.1905
1411,0.0549735,0.0386,0.0564825,0.00590206,0.221661,480,0.24338,0.33164,,5.87155,1.30149,56.1905
1412,0.162666,0.0386,0.27421,0.00590206,1.07612,480,0.24338,0.33164,,1.20944,1.30149,56.1905
1413,0.700676,0.0386,0.0349296,0.00590206,0.137079,480,0.24338,0.33164,,9.49451,1.30149,56.1905
1414,0.0735969,0.0386,0.00990868,0.00590206,0.0388858,480,0.24338,0.33164,,33.4696,1.30149,56.1905
1415,0.391919,0.0386,0.0163083,0.00590206,0.0640007,480,0.24338,0.33164,,20.3356,1.30149,56.1905
1416,0.291135,0.0386,0.00428616,0.00590206,0.0168207,480,0.24338,0.33164,,77.3746,1.30149,56.1905
1417,0.223112,0.0386,0.0468478,0.00590206,0.18385,480,0.24338,0.33164,,7.07909,1.30149,56.1905
1418,0.359529,0.0386,0.00989338,0.00590206,0.0388258,480,0.24338,0.33164,,33.5214,1.30149,56.1905
1419,0.601374,0.0386,0.0685622,0.00590206,0.269067,480,0.24338,0.33164,,4.83706,1.30149,56.1905
1420,0.15057,0.0386,0.0369087,0.00590206,0.144845,480,0.24338,0.33164,,8.98541,1.30149,56.1905
1421,0.100439,0.0386,0.0868336,0.00590206,0.340771,480,0.24338,0.33164,,3.81926,1.30149,56.1905
1422,0.278253,0.0386,0.0220692,0.00590206,0.0866089,480,0.24338,0.33164,,15.0272,1.30149,56.1905
1423,0.107891,0.0386,0.0272228,0.00590206,0.106834,480,0.24338,0.33164,,12.1824,1.30149,56.1905
1424,0.130723,0.0386,0.0889962,0.00590206,0.349258,480,0.24338,0.33164,,3.72645,1.30149,56.1905
1425,0.521488,0.0386,0.204414,0.00590206,0.802207,480,0.24338,0.33164,,1.62239,1.30149,56.1905
1426,0.304047,0.0386,0.0167099,0.00590206,0.0655765,480,0.24338,0.33164,,19.847,1.30149,56.1905
1427,0.0749404,0.0386,0.0601237,0.00590206,0.23595,480,0.24338,0.33164,,5.51596,1.30149,56.1905
1428,0.0505032,0.0386,0.0864031,0.00590206,0.339082,480,0.24338,0.33164,,3.83828,1.30149,56.1905
1429,0.349681,0.0386,0.00916947,0.00590206,0.0359848,480,0.24338,0.33164,,36.1678,1.30149,56.1905
1430,0.0328316,0.0386,0.0200378,0.00590206,0.0786365,480,0.24338,0.33164,,16.5507,1.30149,56.1905
1431,0.131265,0.0386,0.0390888,0.00590206,0.153401,480,0.24338,0.33164,,8.48426,1.30149,56.1905
1432,0.225716,0.0386,0.0407128,0.00590206,0.159774,480,0.24338,0.33164,,8.14582,1.30149,56.1905
1433,0.287546,0.0386,0.00258677,0.00590206,0.0101516,480,0.24338,0.33164,,128.206,1.30149,56.1905
1434,0.224052,0.0386,0.124014,0.00590206,0.486681,480,0.24338,0.33164,,2.67422,1.30149,56.1905
1435,0.271528,0.0386,0.0182717,0.00590206,0.0717058,480,0.24338,0.33164,,18.1505,1.30149,56.1905
1436,0.398382,0.0386,0.0348339,0.00590206,0.136703,480,0.24338,0.33164,,9.52061,1.30149,56.1905
1437,0.183292,0.0386,0.00711651,0.00590206,0.0279282,480,0.24338,0.33164,,46.6015,1.30149,56.1905
1438,0.349768,0.0386,0.00694935,0.00590206,0.0272722,480,0.24338,0.33164,,47.7224,1.30149,56.1905
1439,0.285895,0.0386,0.081575,0.00590206,0.320135,480,0.24338,0.33164,,4.06546,1.30149,56.1905
1440,0.594487,0.0386,0.0141399,0.00590206,0.0554909,480,0.24338,0.33164,,23.4542,1.30149,56.1905
1441,0.192,0.0386,0.0241387,0.00590206,0.0947302,480,0.24338,0.33164,,13.7389,1.30149,56.1905
1442,0.265725,0.0386,0.128758,0.00590206,0.5053,480,0.24338,0.33164,,2.57568,1.30149,56.1905
1443,0.263059,0.0386,0.00715832,0.00590206,0.0280922,480,0.24338,0.33164,,46.3293,1.30149,56.1905
1444,0.101603,0.0386,0.00411774,0.00590206,0.0161597,480,0.24338,0.33164,,80.5393,1.30149,56.1905
1445,0.103353,0.0386,0.00506142,0.00590206,0.0198631,480,0.24338,0.33164,,65.5231,1.30149,56.1905
1446,0.205358,0.0386,0.0674595,0.00590206,0.264739,480,0.24338,0.33164,,4.91613,1.30149,56.1905
1447,0.469347,0.0386,0.0631955,0.00590206,0.248006,480,0.24338,0.33164,,5.24783,1.30149,56.1905
1448,0.178682,0.0386,0.0231893,0.00590206,0.0910047,480,0.24338,0.33164,,14.3014,1.30149,56.1905
1449,0.298299,0.0386,0.154312,0.00590206,0.605585,480,0.24338,0.33164,,2.14915,1.30149,56.1905
1450,0.168537,0.0386,0.0927543,0.00590206,0.364007,480,0.24338,0.33164,,3.57546,1.30149,56.1905
1451,0.131018,0.0386,0.0190686,0.00590206,0.0748332,480,0.24338,0.33164,,17.3919,1.30149,56.1905
1452,0.0935585,0.0386,0.010454,0.00590206,0.0410257,480,0.24338,0.33164,,31.7238,1.30149,56.1905
1453,0.313252,0.0386,0.0112648,0.00590206,0.0442079,480,0.24338,0.33164,,29.4403,1.30149,56.1905
1454,0.454895,0.0386,0.020465,0.00590206,0.0803133,480,0.24338,0.33164,,16.2052,1.30149,56.1905
1455,0.146932,0.0386,0.0863613,0.00590206,0.338918,480,0.24338,0.33164,,3.84014,1.30149,56.1905
1456,0.266789,0.0386,0.0199834,0.00590206,0.0784234,480,0.24338,0.33164,,16.5957,1.30149,56.1905
1457,0.289679,0.0386,0.00990276,0.00590206,0.0388626,480,0.24338,0.33164,,33.4896,1.30149,56.1905
1458,0.311039,0.0386,0.0500599,0.00590206,0.196456,480,0.24338,0.33164,,6.62485,1.30149,56.1905
1459,0.335462,0.0386,0.0777559,0.00590206,0.305147,480,0.24338,0.33164,,4.26514,1.30149,56.1905
1460,0.258362,0.0386,0.0550173,0.00590206,0.215911,480,0.24338,0.33164,,6.02792,1.30149,56.1905
1461,0.470111,0.0386,0.0773614,0.00590206,0.303599,480,0.24338,0.33164,,4.28689,1.30149,56.1905
1462,0.133135,0.0386,0.0378204,0.00590206,0.148423,480,0.24338,0.33164,,8.7688,1.30149,56.1905
1463,0.270771,0.0386,0.0158316,0.00590206,0.0621297,480,0.24338,0.33164,,20.948,1.30149,56.1905
1464,0.302012,0.0386,0.0244198,0.00590206,0.0958335,480,0.24338,0.33164,,13.5808,1.30149,56.1905
1465,0.235063,0.0386,0.0190587,0.00590206,0.0747943,480,0.24338,0.33164,,17.401,1.30149,56.1905
1466,0.630961,0.0386,0.0313468,0.00590206,0.123018,480,0.24338,0.33164,,10.5797,1.30149,56.1905
1467,0.0917274,0.0386,0.157984,0.00590206,0.619995,480,0.24338,0.33164,,2.0992,1.30149,56.1905
1468,0.353188,0.0386,0.0959905,0.00590206,0.376707,480,0.24338,0.33164,,3.45492,1.30149,56.1905
1469,0.042187,0.0386,0.114001,0.00590206,0.447389,480,0.24338,0.33164,,2.90908,1.30149,56.1905
1470,0.188274,0.0386,0.0314961,0.00590206,0.123604,480,0.24338,0.33164,,10.5296,1.30149,56.1905
1471,0.154355,0.0386,0.054871,0.00590206,0.215337,480,0.24338,0.33164,,6.04399,1.30149,56.1905
1472,0.228032,0.0386,0.0309997,0.00590206,0.121656,480,0.24338,0.33164,,10.6982,1.30149,56.1905
1473,0.335268,0.0386,0.00698025,0.00590206,0.0273934,480,0.24338,0.33164,,47.5111,1.30149,56.1905
1474,0.329276,0.0386,0.0316164,0.00590206,0.124076,480,0.24338,0.33164,,10.4895,1.30149,56.1905
1475,0.229741,0.0386,0.0093332,0.00590206,0.0366274,480,0.24338,0.33164,,35.5333,1.30149,56.1905
1476,0.159682,0.0386,0.00492191,0.00590206,0.0193156,480,0.24338,0.33164,,67.3803,1.30149,56.1905
1477,0.259815,0.0386,0.0320466,0.00590206,0.125764,480,0.24338,0.33164,,10.3487,1.30149,56.1905
1478,0.165297,0.0386,0.0593934,0.00590206,0.233084,480,0.24338,0.33164,,5.58378,1.30149,56.1905
1479,0.185911,0.0386,0.0129839,0.00590206,0.0509543,480,0.24338,0.33164,,25.5423,1.30149,56.1905
1480,0.332466,0.0386,0.0219511,0.00590206,0.0861453,480,0.24338,0.33164,,15.1081,1.30149,56.1905
1481,0.764467,0.0386,0.0454801,0.00590206,0.178483,480,0.24338,0.33164,,7.29197,1.30149,56.1905
1482,0.132815,0.0386,0.0649278,0.00590206,0.254804,480,0.24338,0.33164,,5.10783,1.30149,56.1905
1483,0.244983,0.0386,0.0109178,0.00590206,0.0428458,480,0.24338,0.33164,,30.3762,1.30149,56.1905
1484,0.0941397,0.0386,0.00676521,0.00590206,0.0265495,480,0.24338,0.33164,,49.0214,1.30149,56.1905
1485,0.220485,0.0386,0.0246587,0.00590206,0.096771,480,0.24338,0.33164,,13.4492,1.30149,56.1905
1486,0.118937,0.0386,0.0141318,0.00590206,0.0554591,480,0.24338,0.33164,,23.4676,1.30149,56.1905
1487,0.156241,0.0386,0.00704715,0.00590206,0.027656,480,0.24338,0.33164,,47.0601,1.30149,56.1905
1488,0.357781,0.0386,0.0602653,0.00590206,0.236506,480,0.24338,0.33164,,5.50299,1.30149,56.1905
1489,0.0870524,0.0386,0.00949189,0.00590206,0.0372502,480,0.24338,0.33164,,34.9393,1.30149,56.1905
1490,0.254089,0.0386,0.0063182,0.00590206,0.0247953,480,0.24338,0.33164,,52.4896,1.30149,56.1905
1491,0.0839358,0.0386,0.143636,0.00590206,0.563689,480,0.24338,0.33164,,2.30888,1.30149,56.1905
1492,0.36355,0.0386,0.0258024,0.00590206,0.101259,480,0.24338,0.33164,,12.8531,1.30149,56.1905
1493,0.167136,0.0386,0.0933392,0.00590206,0.366302,480,0.24338,0.33164,,3.55306,1.30149,56.1905
1494,0.199068,0.0386,0.018052,0.00590206,0.0708436,480,0.24338,0.33164,,18.3713,1.30149,56.1905
1495,0.328955,0.0386,0.0262988,0.00590206,0.103207,480,0.24338,0.33164,,12.6105,1.30149,56.1905
1496,0.310248,0.0386,0.0127971,0.00590206,0.0502212,480,0.24338,0.33164,,25.9152,1.30149,56.1905
1497,0.613868,0.0386,0.0255476,0.00590206,0.10026,480,0.24338,0.33164,,12.9812,1.30149,56.1905
1498,0.0502077,0.0386,0.00782065,0.00590206,0.0306915,480,0.24338,0.33164,,42.4056,1.30149,56.1905
1499,0.0706092,0.0386,0.0680048,0.00590206,0.266879,480,0.24338,0.33164,,4.87671,1.30149,56.1905
1500,0.196746,0.0386,0.00860834,0.00590206,0.0337827,480,0.24338,0.33164,,38.5254,1.30149,56.1905
1501,0.181505,0.0386,0.0464557,0.00590206,0.182312,480,0.24338,0.33164,,7.13884,1.30149,56.1905
1502,0.409052,0.0386,0.0530997,0.00590206,0.208386,480,0.24338,0.33164,,6.2456,1.30149,56.1905
1503,0.63015,0.0386,0.039699,0.00590206,0.155795,480,0.24338,0.33164,,8.35386,1.30149,56.1905
1504,0.0423009,0.0386,0.00690424,0.00590206,0.0270951,480,0.24338,0.33164,,48.0342,1.30149,56.1905
1505,0.297162,0.0386,0.0293487,0.00590206,0.115176,480,0.24338,0.33164,,11.3,1.30149,56.1905
1506,0.227807,0.0386,0.0402553,0.00590206,0.157979,480,0.24338,0.33164,,8.23841,1.30149,56.1905
1507,0.0888571,0.0386,0.0179899,0.00590206,0.0705999,480,0.24338,0.33164,,18.4348,1.30149,56.1905
1508,0.262629,0.0386,0.0299587,0.00590206,0.11757,480,0.24338,0.33164,,11.0699,1.30149,56.1905
1509,0.0762713,0.0386,0.0550451,0.00590206,0.21602,480,0.24338,0.33164,,6.02487,1.30149,56.1905
1510,0.134059,0.0386,0.00374394,0.00590206,0.0146928,480,0.24338,0.33164,,88.5805,1.30149,56.1905
1511,0.345636,0.0386,0.0255154,0.00590206,0.100133,480,0.24338,0.33164,,12.9976,1.30149,56.1905
1512,0.217352,0.0386,0.126186,0.00590206,0.495207,480,0.24338,0.33164,,2.62818,1.30149,56.1905
1513,0.36657,0.0386,0.0119581,0.00590206,0.0469286,480,0.24338,0.33164,,27.7335,1.30149,56.1905
1514,0.315943,0.0386,0.0735964,0.00590206,0.288823,480,0.24338,0.33164,,4.50619,1.30149,56.1905
1515,0.256733,0.0386,0.0451904,0.00590206,0.177346,480,0.24338,0.33164,,7.33872,1.30149,56.1905
1516,0.277993,0.0386,0.174234,0.00590206,0.683768,480,0.24338,0.33164,,1.90341,1.30149,56.1905
1517,0.13004,0.0386,0.0365675,0.00590206,0.143506,480,0.24338,0.33164,,9.06926,1.30149,56.1905
1518,0.335891,0.0386,0.0690788,0.00590206,0.271094,480,0.24338,0.33164,,4.80089,1.30149,56.1905
1519,0.119789,0.0386,0.201648,0.00590206,0.791351,480,0.24338,0.33164,,1.64465,1.30149,56.1905
1520,0.0819666,0.0386,0.0232786,0.00590206,0.0913549,480,0.24338,0.33164,,14.2466,1.30149,56.1905
1521,0.0776358,0.0386,0.0511354,0.00590206,0.200677,480,0.24338,0.33164,,6.48553,1.30149,56.1905
1522,0.439459,0.0386,0.0720401,0.00590206,0.282715,480,0.24338,0.33164,,4.60354,1.30149,56.1905
1523,0.514983,0.0386,0.0610128,0.00590206,0.23944,480,0.24338,0.33164,,5.43558,1.30149,56.1905
1524,0.248312,0.0386,0.0332082,0.00590206,0.130323,480,0.24338,0.33164,,9.98668,1.30149,56.1905
1525,0.110359,0.0386,0.129434,0.00590206,0.507952,480,0.24338,0.33164,,2.56224,1.30149,56.1905
1526,0.212623,0.0386,0.0415209,0.00590206,0.162945,480,0.24338,0.33164,,7.98729,1.30149,56.1905
1527,0.291466,0.0386,0.0777418,0.00590206,0.305091,480,0.24338,0.33164,,4.26591,1.30149,56.1905
1528,0.245205,0.0386,0.0524706,0.00590206,0.205917,480,0.24338,0.33164,,6.32048,1.30149,56.1905
1529,0.267228,0.0386,0.00894881,0.00590206,0.0351189,480,0.24338,0.33164,,37.0596,1.30149,56.1905
1530,0.391136,0.0386,0.0444972,0.00590206,0.174625,480,0.24338,0.33164,,7.45305,1.30149,56.1905
1531,0.198861,0.0386,0.119202,0.00590206,0.4678,480,0.24338,0.33164,,2.78215,1.30149,56.1905
1532,0.271518,0.0386,0.174689,0.00590206,0.685552,480,0.24338,0.33164,,1.89846,1.30149,56.1905
1533,0.162348,0.0386,0.0918074,0.00590206,0.36029,480,0.24338,0.33164,,3.61234,1.30149,56.1905
1534,0.354536,0.0386,0.0309352,0.00590206,0.121403,480,0.24338,0.33164,,10.7205,1.30149,56.1905
1535,0.256168,0.0386,0.0281474,0.00590206,0.110462,480,0.24338,0.33164,,11.7822,1.30149,56.1905
1536,0.344428,0.0386,0.0125048,0.00590206,0.0490742,480,0.24338,0.33164,,26.5209,1.30149,56.1905
1537,0.0841765,0.0386,0.03075,0.00590206,0.120676,480,0.24338,0.33164,,10.785,1.30149,56.1905
1538,0.299242,0.0386,0.035214,0.00590206,0.138194,480,0.24338,0.33164,,9.41784,1.30149,56.1905
1539,0.223329,0.0386,0.0791373,0.00590206,0.310568,480,0.24338,0.33164,,4.19069,1.30149,56.1905
1540,0.464175,0.0386,0.0933737,0.00590206,0.366437,480,0.24338,0.33164,,3.55175,1.30149,56.1905
1541,0.319828,0.0386,0.0582562,0.00590206,0.228622,480,0.24338,0.33164,,5.69278,1.30149,56.1905
1542,0.0955122,0.0386,0.0345094,0.00590206,0.135429,480,0.24338,0.33164,,9.61012,1.30149,56.1905
1543,0.136568,0.0386,0.00579179,0.00590206,0.0227294,480,0.24338,0.33164,,57.2603,1.30149,56.1905
1544,0.344279,0.0386,0.0344829,0.00590206,0.135325,480,0.24338,0.33164,,9.61751,1.30149,56.1905
1545,0.475479,0.0386,0.064224,0.00590206,0.252042,480,0.24338,0.33164,,5.1638,1.30149,56.1905
1546,0.285184,0.0386,0.0300128,0.00590206,0.117783,480,0.24338,0.33164,,11.05,1.30149,56.1905
1547,0.252802,0.0386,0.0152344,0.00590206,0.0597862,480,0.24338,0.33164,,21.7691,1.30149,56.1905
1548,0.414388,0.0386,0.112701,0.00590206,0.442287,480,0.24338,0.33164,,2.94264,1.30149,56.1905
1549,0.382218,0.0386,0.0274043,0.00590206,0.107546,480,0.24338,0.33164,,12.1018,1.30149,56.1905
1550,0.116278,0.0386,0.060105,0.00590206,0.235877,480,0.24338,0.33164,,5.51767,1.30149,56.1905
1551,0.237821,0.0386,0.0307963,0.00590206,0.120858,480,0.24338,0.33164,,10.7688,1.30149,56.1905
1552,0.182803,0.0386,0.0222425,0.00590206,0.0872891,480,0.24338,0.33164,,14.9101,1.30149,56.1905
1553,0.491181,0.0386,0.0736459,0.00590206,0.289017,480,0.24338,0.33164,,4.50317,1.30149,56.1905
1554,0.669916,0.0386,0.0851433,0.00590206,0.334138,480,0.24338,0.33164,,3.89508,1.30149,56.1905
1555,0.187888,0.0386,0.38533,0.00590206,1.5122,480,0.24338,0.33164,,0.860664,1.30149,56.1905
1556,0.0692436,0.0386,0.0234549,0.00590206,0.0920468,480,0.24338,0.33164,,14.1395,1.30149,56.1905
1557,0.532574,0.0386,0.015514,0.00590206,0.0608835,480,0.24338,0.33164,,21.3768,1.30149,56.1905
1558,0.229431,0.0386,0.0126365,0.00590206,0.049591,480,0.24338,0.33164,,26.2446,1.30149,56.1905
1559,0.0788983,0.0386,0.023268,0.00590206,0.0913135,480,0.24338,0.33164,,14.253,1.30149,56.1905
1560,0.100599,0.0386,0.0150182,0.00590206,0.0589377,480,0.24338,0.33164,,22.0825,1.30149,56.1905
1561,0.0590446,0.0386,0.00761773,0.00590206,0.0298952,480,0.24338,0.33164,,43.5352,1.30149,56.1905
1562,0.33467,0.0386,0.0218733,0.00590206,0.08584,480,0.24338,0.33164,,15.1618,1.30149,56.1905
1563,0.398512,0.0386,0.040828,0.00590206,0.160226,480,0.24338,0.33164,,8.12285,1.30149,56.1905
1564,0.575268,0.0386,0.297077,0.00590206,1.16585,480,0.24338,0.33164,,1.11634,1.30149,56.1905
1565,0.447364,0.0386,0.145247,0.00590206,0.570008,480,0.24338,0.33164,,2.28329,1.30149,56.1905
1566,0.0967057,0.0386,0.1115,0.00590206,0.437573,480,0.24338,0.33164,,2.97435,1.30149,56.1905
1567,0.385882,0.0386,0.131818,0.00590206,0.517308,480,0.24338,0.33164,,2.51589,1.30149,56.1905
1568,0.466255,0.0386,0.0122778,0.00590206,0.0481832,480,0.24338,0.33164,,27.0113,1.30149,56.1905
1569,0.208515,0.0386,0.0189494,0.00590206,0.0743655,480,0.24338,0.33164,,17.5013,1.30149,56.1905
1570,0.720413,0.0386,0.148684,0.00590206,0.583499,480,0.24338,0.33164,,2.2305,1.30149,56.1905
1571,0.238493,0.0386,0.0551748,0.00590206,0.216529,480,0.24338,0.33164,,6.01071,1.30149,56.1905
1572,0.25495,0.0386,0.494555,0.00590206,1.94084,480,0.24338,0.33164,,0.670582,1.30149,56.1905
1573,0.47103,0.0386,0.0753427,0.00590206,0.295676,480,0.24338,0.33164,,4.40175,1.30149,56.1905
1574,0.351275,0.0386,0.00964581,0.00590206,0.0378542,480,0.24338,0.33164,,34.3817,1.30149,56.1905
1575,0.168501,0.0386,0.044517,0.00590206,0.174704,480,0.24338,0.33164,,7.44972,1.30149,56.1905
