PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
34,0.179531,0.0386,0.019607,0.00634218,0.0769461,360,0.24338,0.267278,,13.6317,1.04891,42.1429
35,0.466784,0.0386,0.0161616,0.00634218,0.0634251,360,0.24338,0.267278,,16.5378,1.04891,42.1429
36,0.190735,0.0386,0.0405409,0.00634218,0.159099,360,0.24338,0.267278,,6.59279,1.04891,42.1429
37,0.259606,0.0386,0.0327563,0.00634218,0.128549,360,0.24338,0.267278,,8.15957,1.04891,42.1429
38,0.196231,0.0386,0.0351096,0.00634218,0.137785,360,0.24338,0.267278,,7.61267,1.04891,42.1429
39,0.686234,0.0386,0.164672,0.00634218,0.646243,360,0.24338,0.267278,,1.62309,1.04891,42.1429
40,0.12057,0.0386,0.0628273,0.00634218,0.246561,360,0.24338,0.267278,,4.25416,1.04891,42.1429
41,0.396798,0.0386,0.24375,0.00634218,0.956579,360,0.24338,0.267278,,1.09652,1.04891,42.1429
42,0.0856077,0.0386,0.156181,0.00634218,0.612922,360,0.24338,0.267278,,1.71133,1.04891,42.1429
43,0.157865,0.0386,0.0938737,0.00634218,0.3684,360,0.24338,0.267278,,2.8472,1.04891,42.1429
44,0.225203,0.0386,0.205451,0.00634218,0.806275,360,0.24338,0.267278,,1.30093,1.04891,42.1429
45,0.688173,0.0386,0.0223266,0.00634218,0.0876191,360,0.24338,0.267278,,11.9712,1.04891,42.1429
46,0.309251,0.0386,0.0228508,0.00634218,0.0896761,360,0.24338,0.267278,,11.6966,1.04891,42.1429
47,0.239828,0.0386,0.0346477,0.00634218,0.135972,360,0.24338,0.267278,,7.71415,1.04891,42.1429
48,0.429397,0.0386,0.0170278,0.00634218,0.0668241,360,0.24338,0.267278,,15.6966,1.04891,42.1429
49,0.443075,0.0386,0.0213682,0.00634218,0.0838579,360,0.24338,0.267278,,12.5082,1.04891,42.1429
50,0.160013,0.0386,0.0106382,0.00634218,0.0417488,360,0.24338,0.267278,,25.1243,1.04891,42.1429
51,0.132493,0.0386,0.0314069,0.00634218,0.123254,360,0.24338,0.267278,,8.51016,1.04891,42.1429
52,0.339802,0.0386,0.159005,0.00634218,0.624004,360,0.24338,0.267278,,1.68093,1.04891,42.1429
53,0.0278848,0.0386,0.00983686,0.00634218,0.038604,360,0.24338,0.267278,,27.171,1.04891,42.1429
54,0.242013,0.0386,0.142372,0.00634218,0.558727,360,0.24338,0.267278,,1.87732,1.04891,42.1429
55,0.137583,0.0386,0.0156784,0.00634218,0.0615285,360,0.24338,0.267278,,17.0475,1.04891,42.1429
56,0.187248,0.0386,0.0200215,0.00634218,0.0785729,360,0.24338,0.267278,,13.3495,1.04891,42.1429
57,0.436588,0.0386,0.015975,0.00634218,0.0626925,360,0.24338,0.267278,,16.731,1.04891,42.1429
58,0.641653,0.0386,0.108679,0.00634218,0.426502,360,0.24338,0.267278,,2.45933,1.04891,42.1429
59,0.149225,0.0386,0.0258131,0.00634218,0.101301,360,0.24338,0.267278,,10.3544,1.04891,42.1429
60,0.358327,0.0386,0.0297746,0.00634218,0.116848,360,0.24338,0.267278,,8.97668,1.04891,42.1429
61,0.12179,0.0386,0.0711366,0.00634218,0.27917,360,0.24338,0.267278,,3.75724,1.04891,42.1429
62,0.173718,0.0386,0.0699651,0.00634218,0.274572,360,0.24338,0.267278,,3.82015,1.04891,42.1429
63,0.0950033,0.0386,0.0257049,0.00634218,0.100877,360,0.24338,0.267278,,10.3979,1.04891,42.1429
64,0.328093,0.0386,0.0189267,0.00634218,0.0742765,360,0.24338,0.267278,,14.1217,1.04891,42.1429
65,0.138312,0.0386,0.0180628,0.00634218,0.070886,360,0.24338,0.267278,,14.7971,1.04891,42.1429
66,0.938597,0.0386,0.178044,0.00634218,0.698718,360,0.24338,0.267278,,1.50119,1.04891,42.1429
67,0.13966,0.0386,0.0713389,0.00634218,0.279964,360,0.24338,0.267278,,3.74659,1.04891,42.1429
68,0.232888,0.0386,0.0694881,0.00634218,0.2727,360,0.24338,0.267278,,3.84638,1.04891,42.1429
69,0.164074,0.0386,0.0479515,0.00634218,0.188182,360,0.24338,0.267278,,5.57391,1.04891,42.1429
70,0.0631746,0.0386,0.0254485,0.00634218,0.0998707,360,0.24338,0.267278,,10.5027,1.04891,42.1429
71,0.223864,0.0386,0.0902462,0.00634218,0.354164,360,0.24338,0.267278,,2.96165,1.04891,42.1429
72,0.162799,0.0386,0.0827952,0.00634218,0.324923,360,0.24338,0.267278,,3.22818,1.04891,42.1429
73,0.157262,0.0386,0.0304414,0.00634218,0.119465,360,0.24338,0.267278,,8.78007,1.04891,42.1429
74,0.0668802,0.0386,0.0672268,0.00634218,0.263826,360,0.24338,0.267278,,3.97576,1.04891,42.1429
75,0.137384,0.0386,0.194151,0.00634218,0.76193,360,0.24338,0.267278,,1.37665,1.04891,42.1429
76,0.0884522,0.0386,0.0129701,0.00634218,0.0509002,360,0.24338,0.267278,,20.6071,1.04891,42.1429
77,0.407425,0.0386,0.0703312,0.00634218,0.276009,360,0.24338,0.267278,,3.80027,1.04891,42.1429
78,0.0722209,0.0386,0.0625033,0.00634218,0.245289,360,0.24338,0.267278,,4.27622,1.04891,42.1429
79,0.358857,0.0386,0.0311539,0.00634218,0.122261,360,0.24338,0.267278,,8.57925,1.04891,42.1429
80,0.20285,0.0386,0.0423156,0.00634218,0.166064,360,0.24338,0.267278,,6.31628,1.04891,42.1429
81,0.459392,0.0386,0.0166134,0.00634218,0.0651978,360,0.24338,0.267278,,16.0881,1.04891,42.1429
82,0.841411,0.0386,0.117482,0.00634218,0.461049,360,0.24338,0.267278,,2.27505,1.04891,42.1429
83,0.137295,0.0386,0.0490574,0.00634218,0.192522,360,0.24338,0.267278,,5.44826,1.04891,42.1429
84,0.301548,0.0386,0.0329343,0.00634218,0.129248,360,0.24338,0.267278,,8.11547,1.04891,42.1429
85,0.13353,0.0386,0.018136,0.00634218,0.0711731,360,0.24338,0.267278,,14.7374,1.04891,42.1429
86,0.12249,0.0386,0.347856,0.00634218,1.36513,360,0.24338,0.267278,,0.768356,1.04891,42.1429
87,0.076844,0.0386,0.0209366,0.00634218,0.082164,360,0.24338,0.267278,,12.766,1.04891,42.1429
88,0.165721,0.0386,0.0306604,0.00634218,0.120324,360,0.24338,0.267278,,8.71735,1.04891,42.1429
89,0.0837646,0.0386,0.0115078,0.00634218,0.0451614,360,0.24338,0.267278,,23.2258,1.04891,42.1429
90,0.364034,0.0386,0.0224245,0.00634218,0.0880033,360,0.24338,0.267278,,11.919,1.04891,42.1429
91,0.139951,0.0386,0.0298635,0.00634218,0.117197,360,0.24338,0.267278,,8.94997,1.04891,42.1429
92,0.18256,0.0386,0.0446799,0.00634218,0.175343,360,0.24338,0.267278,,5.98205,1.04891,42.1429
93,0.241225,0.0386,0.0135207,0.00634218,0.0530609,360,0.24338,0.267278,,19.768,1.04891,42.1429
94,0.37383,0.0386,0.0239815,0.00634218,0.0941133,360,0.24338,0.267278,,11.1452,1.04891,42.1429
95,0.423216,0.0386,0.108796,0.00634218,0.426961,360,0.24338,0.267278,,2.45668,1.04891,42.1429
96,0.476783,0.0386,0.0836364,0.00634218,0.328224,360,0.24338,0.267278,,3.19571,1.04891,42.1429
97,0.276241,0.0386,0.0457582,0.00634218,0.179574,360,0.24338,0.267278,,5.84109,1.04891,42.1429
98,0.153861,0.0386,0.0173612,0.00634218,0.0681327,360,0.24338,0.267278,,15.3951,1.04891,42.1429
99,0.327588,0.0386,0.0311729,0.00634218,0.122335,360,0.24338,0.267278,,8.57405,1.04891,42.1429
100,0.239605,0.0386,0.0459772,0.00634218,0.180434,360,0.24338,0.267278,,5.81326,1.04891,42.1429
101,0.21477,0.0386,0.0622651,0.00634218,0.244354,360,0.24338,0.267278,,4.29257,1.04891,42.1429
102,0.322381,0.0386,0.0377608,0.00634218,0.148189,360,0.24338,0.267278,,7.07817,1.04891,42.1429
103,0.136424,0.0386,0.0645556,0.00634218,0.253343,360,0.24338,0.267278,,4.14027,1.04891,42.1429
104,0.2976,0.0386,0.0247932,0.00634218,0.0972989,360,0.24338,0.267278,,10.7803,1.04891,42.1429
105,0.251134,0.0386,0.0971204,0.00634218,0.381141,360,0.24338,0.267278,,2.75202,1.04891,42.1429
106,0.464885,0.0386,0.0215792,0.00634218,0.084686,360,0.24338,0.267278,,12.3859,1.04891,42.1429
107,0.423856,0.0386,0.101985,0.00634218,0.400231,360,0.24338,0.267278,,2.62076,1.04891,42.1429
108,0.47489,0.0386,0.0965136,0.00634218,0.37876,360,0.24338,0.267278,,2.76932,1.04891,42.1429
109,0.433712,0.0386,0.157971,0.00634218,0.619945,360,0.24338,0.267278,,1.69194,1.04891,42.1429
110,0.419502,0.0386,0.0270188,0.00634218,0.106033,360,0.24338,0.267278,,9.89228,1.04891,42.1429
111,0.120177,0.0386,0.0570705,0.00634218,0.223968,360,0.24338,0.267278,,4.68329,1.04891,42.1429
112,0.209664,0.0386,0.00959782,0.00634218,0.0376659,360,0.24338,0.267278,,27.8477,1.04891,42.1429
113,0.239047,0.0386,0.0166956,0.00634218,0.0655206,360,0.24338,0.267278,,16.0088,1.04891,42.1429
114,0.0238703,0.0386,0.0213134,0.00634218,0.0836428,360,0.24338,0.267278,,12.5403,1.04891,42.1429
115,0.173496,0.0386,0.0135797,0.00634218,0.0532924,360,0.24338,0.267278,,19.6821,1.04891,42.1429
116,0.223441,0.0386,0.013475,0.00634218,0.0528815,360,0.24338,0.267278,,19.8351,1.04891,42.1429
117,0.156725,0.0386,0.0739725,0.00634218,0.290299,360,0.24338,0.267278,,3.6132,1.04891,42.1429
118,0.353828,0.0386,0.017023,0.00634218,0.0668055,360,0.24338,0.267278,,15.7009,1.04891,42.1429
119,0.0433008,0.0386,0.127253,0.00634218,0.499396,360,0.24338,0.267278,,2.10036,1.04891,42.1429
120,0.288516,0.0386,0.0147471,0.00634218,0.0578737,360,0.24338,0.267278,,18.1241,1.04891,42.1429
121,0.707202,0.0386,0.0528915,0.00634218,0.207569,360,0.24338,0.267278,,5.05331,1.04891,42.1429
122,0.470859,0.0386,0.107883,0.00634218,0.423377,360,0.24338,0.267278,,2.47748,1.04891,42.1429
123,0.352326,0.0386,0.00843068,0.00634218,0.0330855,360,0.24338,0.267278,,31.703,1.04891,42.1429
124,0.314973,0.0386,0.0434958,0.00634218,0.170696,360,0.24338,0.267278,,6.1449,1.04891,42.1429
125,0.358953,0.0386,0.0194198,0.00634218,0.0762113,360,0.24338,0.267278,,13.7632,1.04891,42.1429
126,0.197609,0.0386,0.0757971,0.00634218,0.29746,360,0.24338,0.267278,,3.52622,1.04891,42.1429
127,0.292827,0.0386,0.00922257,0.00634218,0.0361932,360,0.24338,0.267278,,28.9808,1.04891,42.1429
128,0.100802,0.0386,0.00669047,0.00634218,0.0262562,360,0.24338,0.267278,,39.949,1.04891,42.1429
129,0.332907,0.0386,0.0258219,0.00634218,0.101336,360,0.24338,0.267278,,10.3508,1.04891,42.1429
130,0.47248,0.0386,0.11775,0.00634218,0.462101,360,0.24338,0.267278,,2.26987,1.04891,42.1429
131,0.113394,0.0386,0.162938,0.00634218,0.639436,360,0.24338,0.267278,,1.64036,1.04891,42.1429
132,0.0651674,0.0386,0.0409409,0.00634218,0.160669,360,0.24338,0.267278,,6.52837,1.04891,42.1429
133,0.330374,0.0386,0.0289671,0.00634218,0.113679,360,0.24338,0.267278,,9.22694,1.04891,42.1429
134,0.0999157,0.0386,0.00366019,0.00634218,0.0143641,360,0.24338,0.267278,,73.0228,1.04891,42.1429
135,0.321136,0.0386,0.040891,0.00634218,0.160473,360,0.24338,0.267278,,6.53634,1.04891,42.1429
136,0.0705283,0.0386,0.00626695,0.00634218,0.0245941,360,0.24338,0.267278,,42.6488,1.04891,42.1429
137,0.254878,0.0386,0.0243134,0.00634218,0.0954161,360,0.24338,0.267278,,10.993,1.04891,42.1429
138,0.182919,0.0386,0.128611,0.00634218,0.504722,360,0.24338,0.267278,,2.07819,1.04891,42.1429
139,0.203001,0.0386,0.016662,0.00634218,0.0653886,360,0.24338,0.267278,,16.0412,1.04891,42.1429
140,0.0638021,0.0386,0.0275514,0.00634218,0.108123,360,0.24338,0.267278,,9.70106,1.04891,42.1429
141,0.307587,0.0386,0.00843083,0.00634218,0.0330861,360,0.24338,0.267278,,31.7024,1.04891,42.1429
142,0.306361,0.0386,0.052903,0.00634218,0.207613,360,0.24338,0.267278,,5.05222,1.04891,42.1429
143,0.103158,0.0386,0.0110179,0.00634218,0.0432387,360,0.24338,0.267278,,24.2586,1.04891,42.1429
144,0.286289,0.0386,0.190541,0.00634218,0.747762,360,0.24338,0.267278,,1.40273,1.04891,42.1429
145,0.108421,0.0386,0.0227321,0.00634218,0.0892104,360,0.24338,0.267278,,11.7577,1.04891,42.1429
146,0.515346,0.0386,0.0480552,0.00634218,0.188589,360,0.24338,0.267278,,5.56189,1.04891,42.1429
147,0.352603,0.0386,0.0346776,0.00634218,0.136089,360,0.24338,0.267278,,7.7075,1.04891,42.1429
148,0.19438,0.0386,0.0140232,0.00634218,0.055033,360,0.24338,0.267278,,19.0596,1.04891,42.1429
149,0.128058,0.0386,0.00938644,0.00634218,0.0368363,360,0.24338,0.267278,,28.4748,1.04891,42.1429
150,0.160861,0.0386,0.00806513,0.00634218,0.031651,360,0.24338,0.267278,,33.1399,1.04891,42.1429
151,0.0817584,0.0386,0.0228263,0.00634218,0.0895799,360,0.24338,0.267278,,11.7092,1.04891,42.1429
152,0.152066,0.0386,0.0629334,0.00634218,0.246977,360,0.24338,0.267278,,4.24699,1.04891,42.1429
153,0.330056,0.0386,0.0419047,0.00634218,0.164452,360,0.24338,0.267278,,6.37822,1.04891,42.1429
154,0.577312,0.0386,0.0179719,0.00634218,0.0705293,360,0.24338,0.267278,,14.872,1.04891,42.1429
155,0.244594,0.0386,0.0643137,0.00634218,0.252394,360,0.24338,0.267278,,4.15584,1.04891,42.1429
156,0.501548,0.0386,0.00778085,0.00634218,0.0305353,360,0.24338,0.267278,,34.3507,1.04891,42.1429
157,0.260799,0.0386,0.0929235,0.00634218,0.364671,360,0.24338,0.267278,,2.87632,1.04891,42.1429
158,0.262393,0.0386,0.0688381,0.00634218,0.270149,360,0.24338,0.267278,,3.8827,1.04891,42.1429
159,0.206295,0.0386,0.124664,0.00634218,0.489234,360,0.24338,0.267278,,2.14398,1.04891,42.1429
160,0.339763,0.0386,0.0621516,0.00634218,0.243909,360,0.24338,0.267278,,4.30041,1.04891,42.1429
161,0.178274,0.0386,0.0168387,0.00634218,0.066082,360,0.24338,0.267278,,15.8728,1.04891,42.1429
162,0.177271,0.0386,0.0701925,0.00634218,0.275465,360,0.24338,0.267278,,3.80778,1.04891,42.1429
163,0.305472,0.0386,0.175492,0.00634218,0.688702,360,0.24338,0.267278,,1.52302,1.04891,42.1429
164,0.266182,0.0386,0.0610331,0.00634218,0.23952,360,0.24338,0.267278,,4.37922,1.04891,42.1429
165,0.123459,0.0386,0.0737522,0.00634218,0.289434,360,0.24338,0.267278,,3.62399,1.04891,42.1429
166,0.301659,0.0386,0.0612575,0.00634218,0.2404,360,0.24338,0.267278,,4.36318,1.04891,42.1429
167,0.17362,0.0386,0.550728,0.00634218,2.16129,360,0.24338,0.267278,,0.485316,1.04891,42.1429
168,0.338163,0.0386,0.0199366,0.00634218,0.0782394,360,0.24338,0.267278,,13.4064,1.04891,42.1429
169,0.15126,0.0386,0.305123,0.00634218,1.19743,360,0.24338,0.267278,,0.875967,1.04891,42.1429
170,0.219716,0.0386,0.01327,0.00634218,0.0520771,360,0.24338,0.267278,,20.1415,1.04891,42.1429
171,0.282501,0.0386,0.024056,0.00634218,0.0944059,360,0.24338,0.267278,,11.1106,1.04891,42.1429
172,0.246142,0.0386,0.0194842,0.00634218,0.0764642,360,0.24338,0.267278,,13.7176,1.04891,42.1429
173,0.12728,0.0386,0.0130697,0.00634218,0.0512911,360,0.24338,0.267278,,20.4501,1.04891,42.1429
174,0.149336,0.0386,0.0837591,0.00634218,0.328706,360,0.24338,0.267278,,3.19103,1.04891,42.1429
175,0.490476,0.0386,0.0328946,0.00634218,0.129092,360,0.24338,0.267278,,8.12526,1.04891,42.1429
176,0.393828,0.0386,0.0117358,0.00634218,0.0460563,360,0.24338,0.267278,,22.7745,1.04891,42.1429
177,0.0868583,0.0386,0.00989606,0.00634218,0.0388363,360,0.24338,0.267278,,27.0085,1.04891,42.1429
178,0.301809,0.0386,0.114303,0.00634218,0.448571,360,0.24338,0.267278,,2.33833,1.04891,42.1429
179,0.106516,0.0386,0.0707136,0.00634218,0.27751,360,0.24338,0.267278,,3.77972,1.04891,42.1429
180,0.336763,0.0386,0.0117037,0.00634218,0.0459302,360,0.24338,0.267278,,22.837,1.04891,42.1429
181,0.44434,0.0386,0.122658,0.00634218,0.48136,360,0.24338,0.267278,,2.17905,1.04891,42.1429
182,0.761457,0.0386,0.124609,0.00634218,0.489016,360,0.24338,0.267278,,2.14494,1.04891,42.1429
183,0.400642,0.0386,0.0499391,0.00634218,0.195982,360,0.24338,0.267278,,5.35207,1.04891,42.1429
184,0.360478,0.0386,0.0143808,0.00634218,0.0564361,360,0.24338,0.267278,,18.5858,1.04891,42.1429
185,0.504463,0.0386,0.044425,0.00634218,0.174342,360,0.24338,0.267278,,6.01638,1.04891,42.1429
186,0.0798017,0.0386,0.015387,0.00634218,0.0603852,360,0.24338,0.267278,,17.3703,1.04891,42.1429
187,0.0395888,0.0386,0.00833517,0.00634218,0.0327107,360,0.24338,0.267278,,32.0662,1.04891,42.1429
188,0.350864,0.0386,0.0290981,0.00634218,0.114193,360,0.24338,0.267278,,9.18541,1.04891,42.1429
189,0.549232,0.0386,0.010073,0.00634218,0.0395306,360,0.24338,0.267278,,26.5341,1.04891,42.1429
190,0.100513,0.0386,0.181247,0.00634218,0.71129,360,0.24338,0.267278,,1.47466,1.04891,42.1429
191,0.149646,0.0386,0.00797922,0.00634218,0.0313138,360,0.24338,0.267278,,33.4967,1.04891,42.1429
192,0.1819,0.0386,0.0249446,0.00634218,0.0978932,360,0.24338,0.267278,,10.7148,1.04891,42.1429
193,0.219048,0.0386,0.00424478,0.00634218,0.0166583,360,0.24338,0.267278,,62.9661,1.04891,42.1429
194,0.145824,0.0386,0.00651539,0.00634218,0.0255691,360,0.24338,0.267278,,41.0225,1.04891,42.1429
195,0.126949,0.0386,0.0212059,0.00634218,0.0832207,360,0.24338,0.267278,,12.6039,1.04891,42.1429
196,0.400293,0.0386,0.0125053,0.00634218,0.049076,360,0.24338,0.267278,,21.3731,1.04891,42.1429
197,0.202101,0.0386,0.0198424,0.00634218,0.0778698,360,0.24338,0.267278,,13.47,1.04891,42.1429
198,0.106297,0.0386,0.047573,0.00634218,0.186697,360,0.24338,0.267278,,5.61826,1.04891,42.1429
199,0.350386,0.0386,0.037022,0.00634218,0.14529,360,0.24338,0.267278,,7.21943,1.04891,42.1429
200,0.0459369,0.0386,0.0123353,0.00634218,0.0484087,360,0.24338,0.267278,,21.6678,1.04891,42.1429
201,0.165429,0.0386,0.0225386,0.00634218,0.0884508,360,0.24338,0.267278,,11.8587,1.04891,42.1429
202,0.49318,0.0386,0.110752,0.00634218,0.434638,360,0.24338,0.267278,,2.41329,1.04891,42.1429
203,0.0804693,0.0386,0.0320193,0.00634218,0.125657,360,0.24338,0.267278,,8.34738,1.04891,42.1429
204,0.3993,0.0386,0.0306559,0.00634218,0.120307,360,0.24338,0.267278,,8.71862,1.04891,42.1429
205,0.375,0.0386,0.0360888,0.00634218,0.141627,360,0.24338,0.267278,,7.40612,1.04891,42.1429
206,0.276889,0.0386,0.262772,0.00634218,1.03123,360,0.24338,0.267278,,1.01714,1.04891,42.1429
207,0.114946,0.0386,0.0592948,0.00634218,0.232698,360,0.24338,0.267278,,4.5076,1.04891,42.1429
208,0.130409,0.0386,0.0290023,0.00634218,0.113817,360,0.24338,0.267278,,9.21574,1.04891,42.1429
209,0.817188,0.0386,0.0304479,0.00634218,0.11949,360,0.24338,0.267278,,8.77818,1.04891,42.1429
210,0.371744,0.0386,0.0260632,0.00634218,0.102283,360,0.24338,0.267278,,10.255,1.04891,42.1429
211,0.416565,0.0386,0.0092314,0.00634218,0.0362279,360,0.24338,0.267278,,28.9531,1.04891,42.1429
212,0.465211,0.0386,0.0564108,0.00634218,0.221379,360,0.24338,0.267278,,4.73806,1.04891,42.1429
213,0.154576,0.0386,0.602242,0.00634218,2.36345,360,0.24338,0.267278,,0.443804,1.04891,42.1429
214,0.171008,0.0386,0.0191097,0.00634218,0.0749944,360,0.24338,0.267278,,13.9865,1.04891,42.1429
215,0.0988752,0.0386,0.0297691,0.00634218,0.116826,360,0.24338,0.267278,,8.97836,1.04891,42.1429
216,0.298523,0.0386,0.0664056,0.00634218,0.260603,360,0.24338,0.267278,,4.02492,1.04891,42.1429
217,0.260581,0.0386,0.0554776,0.00634218,0.217717,360,0.24338,0.267278,,4.81776,1.04891,42.1429
218,0.172519,0.0386,0.0190214,0.00634218,0.074648,360,0.24338,0.267278,,14.0514,1.04891,42.1429
219,0.14771,0.0386,0.0178686,0.00634218,0.0701237,360,0.24338,0.267278,,14.958,1.04891,42.1429
220,0.121847,0.0386,0.0117432,0.00634218,0.0460852,360,0.24338,0.267278,,22.7602,1.04891,42.1429
221,0.301899,0.0386,0.0144287,0.00634218,0.0566241,360,0.24338,0.267278,,18.5241,1.04891,42.1429
222,0.235656,0.0386,0.00484935,0.00634218,0.0190309,360,0.24338,0.267278,,55.1161,1.04891,42.1429
223,0.197735,0.0386,0.00801424,0.00634218,0.0314513,360,0.24338,0.267278,,33.3503,1.04891,42.1429
224,0.329006,0.0386,0.0336014,0.00634218,0.131866,360,0.24338,0.267278,,7.95435,1.04891,42.1429
225,0.225266,0.0386,0.0626635,0.00634218,0.245918,360,0.24338,0.267278,,4.26528,1.04891,42.1429
226,0.211052,0.0386,0.0552258,0.00634218,0.216729,360,0.24338,0.267278,,4.83973,1.04891,42.1429
227,0.270448,0.0386,0.0708308,0.00634218,0.27797,360,0.24338,0.267278,,3.77346,1.04891,42.1429
228,0.0715118,0.0386,0.0314901,0.00634218,0.12358,360,0.24338,0.267278,,8.48768,1.04891,42.1429
229,0.891982,0.0386,0.0316328,0.00634218,0.12414,360,0.24338,0.267278,,8.44938,1.04891,42.1429
230,0.36482,0.0386,0.00858932,0.00634218,0.0337081,360,0.24338,0.267278,,31.1174,1.04891,42.1429
231,0.345773,0.0386,0.0190481,0.00634218,0.0747526,360,0.24338,0.267278,,14.0317,1.04891,42.1429
232,0.157847,0.0386,0.0786415,0.00634218,0.308622,360,0.24338,0.267278,,3.39868,1.04891,42.1429
233,0.252487,0.0386,0.00971346,0.00634218,0.0381197,360,0.24338,0.267278,,27.5162,1.04891,42.1429
234,0.423529,0.0386,0.0160546,0.00634218,0.0630052,360,0.24338,0.267278,,16.648,1.04891,42.1429
235,0.202119,0.0386,0.036265,0.00634218,0.142319,360,0.24338,0.267278,,7.37012,1.04891,42.1429
236,0.526506,0.0386,0.0170857,0.00634218,0.0670514,360,0.24338,0.267278,,15.6434,1.04891,42.1429
237,0.239422,0.0386,0.00366617,0.00634218,0.0143876,360,0.24338,0.267278,,72.9037,1.04891,42.1429
238,0.227434,0.0386,0.0108541,0.00634218,0.0425962,360,0.24338,0.267278,,24.6245,1.04891,42.1429
239,0.339511,0.0386,0.0573018,0.00634218,0.224876,360,0.24338,0.267278,,4.66439,1.04891,42.1429
240,0.0621106,0.0386,0.0153194,0.00634218,0.0601196,360,0.24338,0.267278,,17.447,1.04891,42.1429
