111 ,    671.000 ,    118.053 , 16574136.667 
112 ,    671.000 ,    109.354 , 1272362126246.775 
113 ,    671.000 ,    162.431 ,      1.465 
114 ,    671.000 ,    111.678 , 2005366102.447 
115 ,    671.000 ,    117.691 , 19729557.563 
116 ,    671.000 ,    214.273 ,      0.000 
117 ,    671.000 ,    126.516 , 578483.144 
118 ,    671.000 ,    205.841 ,      0.000 
119 ,    671.000 ,    269.649 ,      0.000 
120 ,    671.000 ,    142.036 ,   2423.654 
121 ,    671.000 ,    119.684 , 7968619.774 
122 ,    671.000 ,    122.634 , 2429120.478 
123 ,    671.000 ,    110.139 , 318301465873.879 
124 ,    671.000 ,    115.660 , 60930614.940 
125 ,    671.000 ,    111.450 , 3104686241.058 
126 ,    671.000 ,    121.775 , 3390329.825 
127 ,    671.000 ,    110.484 , 61093379167.783 
128 ,    671.000 ,    148.084 ,    271.781 
129 ,    671.000 ,    120.634 , 5357523.170 
130 ,    671.000 ,    115.500 , 67650890.199 
131 ,    671.000 ,    115.747 , 57639267.938 
132 ,    671.000 ,    125.834 , 739528.280 
133 ,    671.000 ,    111.269 , 4606552390.308 
134 ,    671.000 ,    127.133 , 463796.098 
135 ,    671.000 ,    132.585 ,  68113.172 
136 ,    671.000 ,    126.643 , 552694.411 
137 ,    671.000 ,    121.697 , 3496596.724 
138 ,    671.000 ,    119.648 , 8094281.818 
139 ,    671.000 ,    110.505 , 55470977540.398 
140 ,    671.000 ,    110.175 , 268888441247.900 
141 ,    671.000 ,    171.461 ,      0.062 
142 ,    671.000 ,    134.590 ,  33780.457 
143 ,    671.000 ,    125.446 , 851477.912 
144 ,    671.000 ,    116.804 , 31098268.839 
145 ,    671.000 ,    141.568 ,   2865.519 
146 ,    671.000 ,    109.598 , 1209881119274.447 
147 ,    671.000 ,    110.367 , 106395955212.483 
148 ,    671.000 ,    113.570 , 287367316.049 
149 ,    671.000 ,    109.865 , 850556417235.367 
150 ,    671.000 ,    120.628 , 5371068.695 
151 ,    671.000 ,    115.214 , 82151101.851 
152 ,    671.000 ,    137.164 ,  13679.714 
153 ,    671.000 ,    172.479 ,      0.044 
154 ,    671.000 ,    170.923 ,      0.075 
155 ,    671.000 ,    119.514 , 8574127.533 
156 ,    671.000 ,    118.824 , 11612295.835 
157 ,    671.000 ,    144.079 ,   1162.723 
158 ,    671.000 ,    111.717 , 1872402775.319 
159 ,    671.000 ,    116.772 , 31654957.192 
160 ,    671.000 ,    233.052 ,      0.000 
161 ,    671.000 ,    113.923 , 217594995.817 
162 ,    671.000 ,    111.211 , 5284684421.982 
163 ,    671.000 ,    116.588 , 35006016.189 
164 ,    671.000 ,    119.505 , 8607017.308 
165 ,    671.000 ,    175.505 ,      0.016 
166 ,    671.000 ,    115.248 , 80282593.287 
167 ,    671.000 ,    119.642 , 8113909.000 
168 ,    671.000 ,    114.246 , 168915864.097 
169 ,    671.000 ,    125.301 , 897792.235 
170 ,    671.000 ,    109.412 , 1267193045414.602 
171 ,    671.000 ,    114.709 , 118410654.993 
172 ,    671.000 ,    114.959 , 98478147.864 
173 ,    671.000 ,    118.274 , 14934324.548 
174 ,    671.000 ,    126.388 , 605701.620 
175 ,    671.000 ,    110.999 , 9138894211.457 
176 ,    671.000 ,    128.868 , 250592.956 
177 ,    671.000 ,    206.137 ,      0.000 
178 ,    671.000 ,    119.691 , 7947732.420 
179 ,    671.000 ,    118.802 , 11729398.411 
180 ,    671.000 ,    137.324 ,  12930.951 
181 ,    671.000 ,    128.154 , 322525.687 
182 ,    671.000 ,    113.599 , 280812828.011 
183 ,    671.000 ,    110.596 , 37009272489.412 
184 ,    671.000 ,    112.517 , 690685764.930 
185 ,    671.000 ,    124.642 , 1142902.492 
186 ,    671.000 ,    117.691 , 19726223.636 
187 ,    671.000 ,    114.949 , 99237032.455 
188 ,    671.000 ,    119.196 , 9845862.660 
189 ,    671.000 ,    116.132 , 45513621.346 
190 ,    671.000 ,    112.512 , 693838802.176 
191 ,    671.000 ,    110.880 , 13002739161.978 
192 ,    671.000 ,    110.704 , 23989133826.209 
193 ,    671.000 ,    196.116 ,      0.000 
194 ,    671.000 ,    118.423 , 13933740.087 
195 ,    671.000 ,    113.916 , 218816951.060 
196 ,    671.000 ,    117.786 , 18837994.078 
197 ,    671.000 ,    114.590 , 129573814.172 
198 ,    671.000 ,    152.519 ,     53.676 
199 ,    671.000 ,    109.648 , 1174199437119.693 
200 ,    671.000 ,    110.753 , 19984884376.423 
201 ,    671.000 ,    110.569 , 41683953134.689 
202 ,    671.000 ,    113.307 , 354025204.325 
203 ,    671.000 ,    114.941 , 99826515.508 
204 ,    671.000 ,    136.669 ,  16283.948 
205 ,    671.000 ,    136.600 ,  16683.544 
206 ,    671.000 ,    116.677 , 33337205.899 
207 ,    671.000 ,    112.576 , 653776112.344 
208 ,    671.000 ,    138.852 ,   7537.269 
209 ,    671.000 ,    110.702 , 24137017615.862 
210 ,    671.000 ,    122.374 , 2684804.846 
211 ,    671.000 ,    112.488 , 709279074.544 
212 ,    671.000 ,    112.477 , 716961368.810 
213 ,    671.000 ,    110.303 , 145169966422.196 
214 ,    671.000 ,    127.636 , 387653.641 
215 ,    671.000 ,    112.853 , 512544830.668 
216 ,    671.000 ,    114.340 , 157000637.148 
217 ,    671.000 ,    110.642 , 30668208997.484 
218 ,    671.000 ,    116.754 , 31953344.620 
219 ,    671.000 ,    119.591 , 8295571.820 
220 ,    671.000 ,    110.805 , 16657589270.500 
221 ,    671.000 ,    108.917 , 1278227238865.439 
222 ,    671.000 ,    111.347 , 3865105875.298 
223 ,    671.000 ,    109.844 , 892654455259.049 
224 ,    671.000 ,    150.198 ,    125.544 
225 ,    671.000 ,    121.643 , 3571898.020 
226 ,    671.000 ,    114.548 , 133768148.439 
227 ,    671.000 ,    109.137 , 1277851821617.430 
228 ,    671.000 ,    109.226 , 1276975137746.552 
229 ,    671.000 ,    111.274 , 4553709942.607 
230 ,    671.000 ,    114.115 , 187129718.344 
231 ,    671.000 ,    111.022 , 8554950001.656 
232 ,    671.000 ,    127.571 , 396752.934 
233 ,    671.000 ,    125.531 , 825636.832 
234 ,    671.000 ,    126.284 , 628767.505 
235 ,    671.000 ,    109.528 , 1242060015702.922 
236 ,    671.000 ,    123.191 , 1964371.125 
237 ,    671.000 ,    168.190 ,      0.192 
238 ,    671.000 ,    112.599 , 639991871.813 
239 ,    671.000 ,    115.215 , 82093183.752 
240 ,    671.000 ,    109.768 , 1029010876829.962 
241 ,    671.000 ,    122.848 , 2237575.334 
242 ,    671.000 ,    111.755 , 1756568521.158 
243 ,    671.000 ,    111.273 , 4565275766.365 
244 ,    671.000 ,    110.532 , 48993696755.141 
245 ,    671.000 ,    115.733 , 58156070.956 
246 ,    671.000 ,    110.840 , 14796346037.428 
247 ,    671.000 ,    114.819 , 109091124.584 
248 ,    671.000 ,    111.649 , 2109255551.313 
249 ,    671.000 ,    171.364 ,      0.065 
250 ,    671.000 ,    109.695 , 1127241497248.473 
251 ,    671.000 ,    110.720 , 22546184127.876 
252 ,    671.000 ,    109.684 , 1139391857116.557 
253 ,    671.000 ,    122.946 , 2155365.509 
254 ,    671.000 ,    118.479 , 13583604.034 
255 ,    671.000 ,    167.415 ,      0.252 
256 ,    671.000 ,    109.423 , 1265752594677.445 
257 ,    671.000 ,    109.815 , 946982989737.464 
258 ,    671.000 ,    112.453 , 733956334.780 
259 ,    671.000 ,    115.232 , 81154945.661 
260 ,    671.000 ,    116.280 , 41717798.031 
261 ,    671.000 ,    109.721 , 1096281966991.434 
262 ,    671.000 ,    110.217 , 220824125007.746 
263 ,    671.000 ,    114.620 , 126622911.978 
264 ,    671.000 ,    110.242 , 195450649552.366 
265 ,    671.000 ,    127.918 , 350728.666 
266 ,    671.000 ,    128.161 , 321758.268 
267 ,    671.000 ,    145.249 ,    761.674 
268 ,    671.000 ,    114.712 , 118144072.984 
269 ,    671.000 ,    279.401 ,      0.000 
270 ,    671.000 ,    131.904 ,  86409.495 
271 ,    671.000 ,    128.678 , 267978.341 
272 ,    671.000 ,    109.710 , 1109601480616.332 
273 ,    671.000 ,    117.186 , 25427322.733 
274 ,    671.000 ,    108.533 , 1278240038626.951 
275 ,    671.000 ,    135.546 ,  24159.616 
276 ,    671.000 ,    110.013 , 537162279381.421 
277 ,    671.000 ,    115.452 , 69839398.438 
278 ,    671.000 ,    112.127 , 1040662146.429 
279 ,    671.000 ,    123.971 , 1465120.080 
280 ,    671.000 ,    113.116 , 412488811.317 
281 ,    671.000 ,    145.267 ,    756.779 
282 ,    671.000 ,    116.136 , 45403859.510 
283 ,    671.000 ,    117.322 , 23723763.152 
284 ,    671.000 ,    220.276 ,      0.000 
285 ,    671.000 ,    110.992 , 9309622888.323 
286 ,    671.000 ,    115.658 , 61027720.615 
287 ,    671.000 ,    110.017 , 529274393706.710 
288 ,    671.000 ,    115.275 , 78797112.547 
289 ,    671.000 ,    112.557 , 665004012.816 
290 ,    671.000 ,    145.497 ,    696.288 
291 ,    671.000 ,    121.053 , 4518665.704 
292 ,    671.000 ,    112.721 , 573927079.283 
293 ,    671.000 ,    124.297 , 1298172.259 
294 ,    671.000 ,    120.720 , 5171921.261 
295 ,    671.000 ,    123.244 , 1924764.207 
296 ,    671.000 ,    122.312 , 2749819.632 
297 ,    671.000 ,    115.058 , 91702314.218 
298 ,    671.000 ,    121.485 , 3803224.810 
299 ,    671.000 ,    111.891 , 1421185561.153 
300 ,    671.000 ,    109.469 , 1258107666925.320 
301 ,    671.000 ,    124.715 , 1112434.717 
302 ,    671.000 ,    148.224 ,    258.251 
303 ,    671.000 ,    115.587 , 63913411.526 
304 ,    671.000 ,    115.420 , 71379980.939 
305 ,    671.000 ,    110.785 , 17866535022.529 
306 ,    671.000 ,    115.326 , 76089630.812 
307 ,    671.000 ,    109.256 , 1276395950412.620 
308 ,    671.000 ,    111.257 , 4743155589.320 
309 ,    671.000 ,    109.104 , 1277996029731.226 
310 ,    671.000 ,    128.060 , 333459.053 
311 ,    671.000 ,    123.477 , 1763222.471 
312 ,    671.000 ,    110.574 , 40737626332.075 
313 ,    671.000 ,    109.100 , 1278007359008.665 
314 ,    671.000 ,    111.498 , 2811365856.503 
315 ,    671.000 ,    117.985 , 17112318.833 
316 ,    671.000 ,    129.000 , 239246.435 
317 ,    671.000 ,    125.694 , 778085.936 
318 ,    671.000 ,    136.450 ,  17592.964 
319 ,    671.000 ,    111.426 , 3262271749.109 
320 ,    671.000 ,    115.553 , 65331844.384 
321 ,    671.000 ,    110.044 , 476384208094.410 
322 ,    671.000 ,    117.166 , 25698233.027 
323 ,    671.000 ,    111.264 , 4662740831.580 
324 ,    671.000 ,    115.740 , 57886882.423 
325 ,    671.000 ,    111.001 , 9092718736.530 
326 ,    671.000 ,    141.599 ,   2834.649 
327 ,    671.000 ,    115.632 , 62066038.335 
328 ,    671.000 ,    110.634 , 31671998933.731 
329 ,    671.000 ,    125.794 , 750494.843 
330 ,    671.000 ,    117.109 , 26467431.764 
331 ,    671.000 ,    113.543 , 293593312.356 
332 ,    671.000 ,    110.080 , 411073667060.196 
333 ,    671.000 ,    137.285 ,  13109.826 
334 ,    671.000 ,    127.588 , 394290.855 
335 ,    671.000 ,    154.663 ,     24.481 
336 ,    671.000 ,    118.412 , 14006584.202 
337 ,    671.000 ,    112.449 , 736693324.124 
338 ,    671.000 ,    121.629 , 3591820.418 
339 ,    671.000 ,    112.553 , 667660056.562 
340 ,    671.000 ,    125.281 , 904190.977 
341 ,    671.000 ,    127.748 , 372534.985 
342 ,    671.000 ,    108.284 , 1278240040009.281 
343 ,    671.000 ,    126.117 , 667608.486 
344 ,    671.000 ,    124.255 , 1318450.629 
345 ,    671.000 ,    123.787 , 1569289.406 
346 ,    671.000 ,    127.592 , 393710.024 
347 ,    671.000 ,    111.541 , 2586397068.731 
348 ,    671.000 ,    122.685 , 2381629.499 
349 ,    671.000 ,    111.860 , 1489106518.826 
350 ,    671.000 ,    123.218 , 1943869.565 
351 ,    671.000 ,    116.513 , 36504420.625 
352 ,    671.000 ,    132.579 ,  68249.633 
353 ,    671.000 ,    126.438 , 594867.308 
354 ,    671.000 ,    111.648 , 2113878993.158 
355 ,    671.000 ,    119.935 , 7163593.695 
356 ,    671.000 ,    122.337 , 2723189.509 
357 ,    671.000 ,    125.636 , 794571.663 
358 ,    671.000 ,    117.885 , 17957819.682 
359 ,    671.000 ,    125.580 , 810869.297 
360 ,    671.000 ,    114.720 , 117432403.276 
361 ,    671.000 ,    116.939 , 28936816.782 
362 ,    671.000 ,    127.662 , 384040.574 
363 ,    671.000 ,    193.574 ,      0.000 
364 ,    671.000 ,    120.722 , 5168907.492 
365 ,    671.000 ,    116.832 , 30642379.865 
366 ,    671.000 ,    110.765 , 19118907665.285 
367 ,    671.000 ,    228.911 ,      0.000 
368 ,    671.000 ,    109.059 , 1278112534191.436 
369 ,    671.000 ,    118.720 , 12168146.314 
370 ,    671.000 ,    112.567 , 659174145.379 
371 ,    671.000 ,    113.465 , 312275302.169 
372 ,    671.000 ,    118.122 , 16036859.474 
373 ,    671.000 ,    266.160 ,      0.000 
374 ,    671.000 ,    113.224 , 378147336.037 
375 ,    671.000 ,    130.552 , 138668.696 
376 ,    671.000 ,    124.845 , 1060702.084 
377 ,    671.000 ,    118.119 , 16058837.014 
378 ,    671.000 ,    114.919 , 101391818.880 
379 ,    671.000 ,    114.054 , 196309692.441 
380 ,    671.000 ,    129.328 , 213109.598 
381 ,    671.000 ,    110.715 , 22979616325.512 
382 ,    671.000 ,    118.145 , 15864682.710 
383 ,    671.000 ,    153.681 ,     35.067 
384 ,    671.000 ,    109.716 , 1102225951688.430 
385 ,    671.000 ,    110.454 , 70287406378.086 
386 ,    671.000 ,    112.974 , 463388018.106 
387 ,    671.000 ,    126.195 , 649118.944 
388 ,    671.000 ,    112.862 , 508824811.143 
389 ,    671.000 ,    130.682 , 132497.406 
390 ,    671.000 ,    114.261 , 166966259.782 
391 ,    671.000 ,    118.166 , 15706220.494 
392 ,    671.000 ,    115.431 , 70829114.980 
393 ,    671.000 ,    128.473 , 288125.856 
394 ,    671.000 ,    113.455 , 314599020.142 
395 ,    671.000 ,    132.406 ,  72488.215 
396 ,    671.000 ,    119.983 , 7019640.387 
397 ,    671.000 ,    109.790 , 992641704639.797 
398 ,    671.000 ,    122.385 , 2673349.745 
399 ,    671.000 ,    127.435 , 416470.711 
400 ,    671.000 ,    116.285 , 41588326.733 
401 ,    671.000 ,    111.439 , 3176067156.418 
402 ,    671.000 ,    131.401 , 103020.824 
403 ,    671.000 ,    109.183 , 1277517136197.302 
404 ,    671.000 ,    110.924 , 11375988918.813 
405 ,    671.000 ,    118.379 , 14220275.829 
406 ,    671.000 ,    111.045 , 8051114323.955 
407 ,    671.000 ,    120.232 , 6324616.290 
408 ,    671.000 ,    124.642 , 1142799.090 
409 ,    671.000 ,    111.366 , 3711113916.316 
410 ,    671.000 ,    109.466 , 1258634329234.133 
411 ,    671.000 ,    114.069 , 193906918.109 
412 ,    671.000 ,    119.581 , 8329882.990 
413 ,    671.000 ,    110.143 , 311926889887.005 
414 ,    671.000 ,    112.932 , 479875896.535 
415 ,    671.000 ,    157.100 ,     10.059 
416 ,    671.000 ,    124.607 , 1157688.465 
417 ,    671.000 ,    163.947 ,      0.853 
418 ,    671.000 ,    109.522 , 1244239441833.039 
419 ,    671.000 ,    114.637 , 125037466.747 
420 ,    671.000 ,    111.155 , 6061057439.877 
421 ,    671.000 ,    109.598 , 1209681295662.985 
422 ,    671.000 ,    111.042 , 8107869823.144 
423 ,    671.000 ,    110.466 , 66170733699.158 
424 ,    671.000 ,    115.810 , 55392896.125 
425 ,    671.000 ,    162.541 ,      1.408 
426 ,    671.000 ,    116.010 , 48967484.370 
427 ,    671.000 ,    206.474 ,      0.000 
428 ,    671.000 ,    130.599 , 136403.869 
429 ,    671.000 ,    137.989 ,  10228.200 
430 ,    671.000 ,    135.557 ,  24071.611 
431 ,    671.000 ,    110.571 , 41338866165.225 
432 ,    671.000 ,    153.712 ,     34.671 
433 ,    671.000 ,    131.757 ,  90951.856 
434 ,    671.000 ,    108.962 , 1278212583176.856 
435 ,    671.000 ,    113.787 , 242112540.086 
436 ,    671.000 ,    140.962 ,   3558.471 
437 ,    671.000 ,    116.530 , 36167009.626 
438 ,    671.000 ,    110.397 , 92137852757.579 
439 ,    671.000 ,    113.577 , 285737347.821 
440 ,    671.000 ,    118.110 , 16130418.915 
441 ,    671.000 ,    112.402 , 771898952.457 
442 ,    671.000 ,    110.769 , 18853472197.936 
443 ,    671.000 ,    155.767 ,     16.355 
444 ,    671.000 ,    109.817 , 944698219931.847 
445 ,    671.000 ,    123.165 , 1983486.215 
446 ,    671.000 ,    114.117 , 186803863.125 
447 ,    671.000 ,    150.862 ,     98.452 
448 ,    671.000 ,    109.714 , 1105275638949.302 
449 ,    671.000 ,    115.808 , 55483720.417 
450 ,    671.000 ,    123.586 , 1692196.915 
451 ,    671.000 ,    258.587 ,      0.000 
452 ,    671.000 ,    122.719 , 2350745.756 
453 ,    671.000 ,    112.562 , 661934819.043 
454 ,    671.000 ,    125.603 , 804313.633 
455 ,    671.000 ,    114.077 , 192672834.272 
456 ,    671.000 ,    133.941 ,  42386.449 
457 ,    671.000 ,    113.103 , 416770138.035 
458 ,    671.000 ,    109.688 , 1135057612584.746 
459 ,    671.000 ,    126.691 , 543224.841 
460 ,    671.000 ,    188.899 ,      0.000 
461 ,    671.000 ,    126.338 , 616592.249 
462 ,    671.000 ,    118.486 , 13540574.253 
463 ,    671.000 ,    110.619 , 33692721886.417 
464 ,    671.000 ,    119.898 , 7276673.033 
465 ,    671.000 ,    111.750 , 1772736720.640 
466 ,    671.000 ,    110.114 , 355489075231.066 
467 ,    671.000 ,    115.082 , 90160326.675 
468 ,    671.000 ,    155.145 ,     20.531 
469 ,    671.000 ,    131.546 ,  97933.601 
470 ,    671.000 ,    255.627 ,      0.000 
471 ,    671.000 ,    109.081 , 1278063555219.279 
472 ,    671.000 ,    131.914 ,  86121.592 
473 ,    671.000 ,    110.565 , 42446990154.568 
474 ,    671.000 ,    111.102 , 6925781585.428 
475 ,    671.000 ,    116.647 , 33886134.936 
476 ,    671.000 ,    129.018 , 237748.182 
477 ,    671.000 ,    109.719 , 1098648963741.649 
478 ,    671.000 ,    119.528 , 8521373.913 
479 ,    671.000 ,    112.359 , 805992955.839 
480 ,    671.000 ,    803.074 ,      0.000 
481 ,    671.000 ,    118.224 , 15290780.522 
482 ,    671.000 ,    113.933 , 215855073.210 
483 ,    671.000 ,    110.536 , 48124091750.310 
484 ,    671.000 ,    122.764 , 2310803.285 
485 ,    671.000 ,    124.186 , 1352814.646 
486 ,    671.000 ,    110.563 , 42811338369.002 
487 ,    671.000 ,    127.634 , 387999.867 
488 ,    671.000 ,    116.801 , 31150794.735 
489 ,    671.000 ,    116.264 , 42092046.411 
490 ,    671.000 ,    114.391 , 150917308.035 
491 ,    671.000 ,    117.198 , 25273546.431 
492 ,    671.000 ,    112.525 , 685058389.429 
493 ,    671.000 ,    114.853 , 106410090.779 
494 ,    671.000 ,    111.024 , 8512936502.531 
495 ,    671.000 ,    113.951 , 212822868.196 
496 ,    671.000 ,    110.846 , 14524046940.054 
497 ,    671.000 ,    110.739 , 21024501130.172 
498 ,    671.000 ,    124.853 , 1057601.821 
499 ,    671.000 ,    117.641 , 20220060.115 
500 ,    671.000 ,    125.004 , 1000497.708 
501 ,    671.000 ,    109.407 , 1267764926342.482 
502 ,    671.000 ,    110.461 , 67818640810.378 
503 ,    671.000 ,    123.256 , 1916617.469 
504 ,    671.000 ,    202.673 ,      0.000 
505 ,    671.000 ,    121.176 , 4301614.142 
506 ,    671.000 ,    120.206 , 6393724.470 
507 ,    671.000 ,    117.264 , 24428584.104 
508 ,    671.000 ,    119.975 , 7045852.581 
509 ,    671.000 ,    116.427 , 38331664.739 
510 ,    671.000 ,    157.438 ,      8.893 
511 ,    671.000 ,    119.425 , 8911724.065 
512 ,    671.000 ,    115.742 , 57846174.335 
513 ,    671.000 ,    124.780 , 1086365.305 
514 ,    671.000 ,    113.699 , 259459226.217 
515 ,    671.000 ,    116.663 , 33592900.839 
516 ,    671.000 ,    137.297 ,  13054.562 
517 ,    671.000 ,    129.502 , 200495.548 
518 ,    671.000 ,    116.184 , 44119261.901 
519 ,    590.000 ,    160.618 , 36560671.000 
519 ,    671.000 ,    112.984 , 459538672.231 
520 ,    671.000 ,    119.894 , 7287974.643 
521 ,    671.000 ,    110.543 , 46738794516.993 
522 ,    671.000 ,    136.951 ,  14749.021 
523 ,    671.000 ,    117.082 , 26841982.510 
524 ,    671.000 ,    108.421 , 1278240039989.827 
525 ,    671.000 ,    120.014 , 6930180.984 
526 ,    671.000 ,    140.419 ,   4320.084 
527 ,    671.000 ,    110.914 , 11720425133.583 
528 ,    671.000 ,    109.692 , 1130855051266.913 
529 ,    671.000 ,    114.876 , 104675316.630 
530 ,    671.000 ,    108.645 , 1278240001366.901 
531 ,    671.000 ,    108.681 , 1278239943456.363 
532 ,    671.000 ,    154.142 ,     29.632 
533 ,    671.000 ,    179.718 ,      0.004 
534 ,    671.000 ,    124.843 , 1061166.916 
535 ,    671.000 ,    136.390 ,  17966.736 
536 ,    671.000 ,    119.249 , 9620277.333 
537 ,    671.000 ,    111.704 , 1914824359.110 
538 ,    671.000 ,    110.179 , 264810204199.442 
539 ,    671.000 ,    128.070 , 332318.500 
540 ,    671.000 ,    108.319 , 1278240040008.645 
541 ,    671.000 ,    111.432 , 3222661235.024 
542 ,    671.000 ,    169.202 ,      0.135 
543 ,    671.000 ,    119.385 , 9065799.204 
544 ,    671.000 ,    111.913 , 1376360307.776 
545 ,    671.000 ,    112.190 , 965958065.002 
546 ,    671.000 ,    122.980 , 2127537.130 
547 ,    671.000 ,    112.120 , 1048977239.685 
548 ,    671.000 ,    110.928 , 11228017681.918 
549 ,    671.000 ,    111.571 , 2440542838.553 
550 ,    671.000 ,    125.478 , 841457.313 
551 ,    671.000 ,    117.867 , 18110088.233 
552 ,    671.000 ,    121.532 , 3732095.900 
553 ,    671.000 ,    114.224 , 171843926.499 
554 ,    671.000 ,    117.634 , 20295877.282 
