,60.0,65.83333333333333,71.66666666666667,77.5,83.33333333333333,89.16666666666666,95.0,100.83333333333333,106.66666666666666,112.5,118.33333333333333,124.16666666666666,130.0,135.83333333333331,141.66666666666666,147.5,153.33333333333331,159.16666666666666,165.0,170.83333333333331,176.66666666666666,182.5,188.33333333333331,194.16666666666666,200.0
0.5,97.44,97.52,97.0,96.36,96.14,94.94,94.78,94.68,93.94,93.24,93.34,92.94,92.56,91.92,91.82,90.86,91.06,90.3,89.88,89.46000000000001,89.18,89.5,88.08,88.42,88.12
0.5208125,97.74,97.0,96.86,96.48,95.86,95.66,94.6,94.8,94.64,93.82,92.68,92.76,92.12,91.94,91.82,90.96000000000001,90.34,89.64,89.96,89.76,89.1,88.46,88.14,87.6,88.2
0.541625,97.7,96.66,96.8,96.16,95.22,96.16,95.3,94.42,94.42,93.53999999999999,92.68,92.54,92.48,92.03999999999999,91.68,90.76,90.32,90.46000000000001,90.08,89.8,89.38,88.8,88.7,87.18,88.64
0.5624375,97.76,97.26,96.98,96.04,96.06,95.22,95.08,94.26,93.78,93.53999999999999,92.4,92.48,93.26,92.02,92.46000000000001,90.8,91.02,90.46000000000001,90.12,89.14,89.14,88.72,88.46,87.98,88.16
0.58325,97.38,97.16,97.06,96.46,95.58,95.86,94.94,94.7,94.64,94.26,93.24,92.62,92.3,92.03999999999999,92.18,91.04,90.58,91.66,90.3,90.16,89.1,88.64,88.24,88.04,87.98
0.6040625,97.4,97.52,97.24,96.72,96.08,95.26,95.46,94.66,94.16,93.48,93.78,93.08,93.06,91.88,92.22,91.14,90.92,91.04,89.7,89.86,89.08,89.36,89.02,87.9,88.18
0.6248750000000001,97.96,97.58,97.02,96.5,96.02,96.2,95.4,94.66,94.18,94.24,93.56,92.66,92.52,92.52,91.72,91.88,91.58,90.5,89.08,89.34,89.52,89.5,88.04,87.98,88.08
0.6456875,97.78,97.5,97.4,96.48,95.84,95.16,95.38,94.82,94.24,94.3,93.24,93.12,92.02,92.84,92.18,91.54,91.4,90.26,90.84,89.68,89.44,90.26,88.12,87.78,88.22
0.6665,98.04,97.24,96.78,96.54,95.86,95.14,95.9,94.78,94.48,93.94,93.76,92.9,92.48,92.3,92.18,91.72,91.12,91.18,90.24,90.16,89.5,89.4,89.08,88.94,88.96000000000001
0.6873125,98.02,97.18,97.24,96.74,95.98,95.34,94.78,94.84,95.1,94.74,93.96,92.58,92.06,92.64,92.54,91.72,90.78,91.18,90.44,89.6,89.74,89.16,88.26,88.38,89.26
0.708125,97.64,97.3,97.2,96.44,96.42,96.18,95.16,94.78,94.96,94.18,93.92,92.78,93.28,92.24,92.38,91.94,92.18,91.1,91.42,89.36,88.72,89.32,88.76,88.46,88.0
0.7289375,97.72,97.34,96.92,96.92,96.14,95.92,95.32,95.22,94.4,93.78,94.44,92.92,93.36,93.18,92.2,91.32,91.08,90.24,91.14,89.56,89.34,89.02,89.02,88.8,87.16
0.74975,97.8,97.68,96.92,96.18,96.28,95.68,95.94,94.94,94.8,94.3,93.53999999999999,93.02,92.78,92.58,92.22,92.06,91.72,90.32,89.8,89.84,89.9,89.92,88.54,88.38,88.22
0.7705625,97.68,97.52,97.2,96.76,96.5,95.54,95.02,94.8,94.44,93.74,93.56,93.94,92.86,92.5,92.2,91.94,91.3,91.16,90.2,90.53999999999999,89.84,89.06,89.58,88.56,87.8
0.7913749999999999,98.26,97.92,97.54,97.12,96.2,96.66,95.62,94.9,94.46,93.88,93.46,93.18,93.53999999999999,91.28,92.44,91.74,91.12,90.1,89.44,89.68,89.2,89.96,88.98,89.0,88.18
0.8121875000000001,97.66,97.8,97.0,96.52,96.16,95.74,95.36,95.0,94.42,94.3,93.96,93.56,92.84,92.18,92.44,92.06,91.34,91.68,90.68,89.98,89.7,89.76,89.16,88.96000000000001,87.88
0.833,98.16,97.5,96.98,96.48,96.04,95.44,95.26,95.3,94.78,94.1,93.76,92.66,92.44,92.54,92.14,90.92,91.24,91.32,90.5,89.82,89.12,89.18,88.86,87.86,88.7
0.8538125000000001,97.88,97.22,97.22,96.94,96.54,95.7,95.46,95.24,94.98,93.82,93.22,93.53999999999999,93.48,93.04,92.16,91.24,91.38,90.34,91.0,89.88,89.86,89.42,89.26,88.46,88.0
0.874625,97.88,97.34,97.02,96.6,95.98,96.52,94.94,95.08,94.52,94.12,93.68,93.58,92.98,92.78,92.22,92.2,91.56,90.52,89.74,90.26,89.5,89.38,88.4,88.86,88.84
0.8954375,98.06,98.04,97.18,96.68,96.14,96.22,95.52,94.76,95.36,94.28,94.06,93.04,93.2,93.2,91.64,92.28,91.08,91.42,90.28,90.4,90.62,89.46000000000001,90.14,88.56,88.56
0.91625,97.9,97.9,97.24,96.66,96.18,95.9,95.2,95.04,94.86,94.38,94.42,93.2,92.98,92.03999999999999,92.46000000000001,92.0,91.52,91.54,90.42,90.36,89.74,88.9,88.92,88.38,88.04
0.9370625,98.16,97.66,97.66,96.74,96.26,95.64,95.96,94.98,94.88,94.74,93.82,93.72,93.12,92.82,92.14,91.72,91.18,91.52,90.26,90.56,90.36,88.66,89.82,89.2,88.62
0.957875,98.42,97.66,97.38,96.92,96.38,96.44,95.32,95.56,94.84,94.04,93.6,93.7,93.78,92.42,92.48,91.72,90.84,91.28,90.42,90.34,89.16,89.9,88.92,89.08,88.3
0.9786875,97.9,98.1,97.16,97.0,96.24,95.86,95.38,94.9,94.48,94.52,93.78,94.08,93.44,93.18,91.86,91.72,91.4,91.24,91.38,90.28,89.8,89.48,89.1,88.6,88.4
0.9995,97.8,97.6,97.46,96.46,96.56,95.48,95.14,95.5,94.68,94.3,93.72,92.92,93.28,92.96,92.68,91.74,91.66,91.48,91.28,90.52,90.0,89.52,90.0,88.7,88.06
