PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
333,0.183335,0.0386,0.130814,0.00558183,0.536242,480,0,0.392057,2.99705,1.60714,70.2381
334,0.383195,0.0386,0.0214348,0.00558183,0.0878667,480,0,0.392057,18.2907,1.60714,70.2381
335,0.056425,0.0386,0.0428272,0.00558183,0.17556,480,0,0.392057,9.15439,1.60714,70.2381
336,0.459214,0.0386,0.0508739,0.00558183,0.208545,480,0,0.392057,7.70645,1.60714,70.2381
337,0.306789,0.0386,0.0506302,0.00558183,0.207546,480,0,0.392057,7.74353,1.60714,70.2381
338,0.269675,0.0386,0.0391307,0.00558183,0.160407,480,0,0.392057,10.0192,1.60714,70.2381
339,0.879005,0.0386,0.0228611,0.00558183,0.0937137,480,0,0.392057,17.1495,1.60714,70.2381
340,0.289437,0.0386,0.0591784,0.00558183,0.242588,480,0,0.392057,6.62499,1.60714,70.2381
341,0.423809,0.0386,0.0153313,0.00558183,0.062847,480,0,0.392057,25.5723,1.60714,70.2381
342,0.262234,0.0386,0.0418541,0.00558183,0.171571,480,0,0.392057,9.36722,1.60714,70.2381
343,0.685995,0.0386,0.0213071,0.00558183,0.0873432,480,0,0.392057,18.4003,1.60714,70.2381
344,0.694177,0.0386,0.0438809,0.00558183,0.179879,480,0,0.392057,8.93456,1.60714,70.2381
345,0.756429,0.0386,0.0323444,0.00558183,0.132588,480,0,0.392057,12.1213,1.60714,70.2381
346,0.339648,0.0386,0.0537863,0.00558183,0.220484,480,0,0.392057,7.28915,1.60714,70.2381
347,0.447549,0.0386,0.00968717,0.00558183,0.0397102,480,0,0.392057,40.4717,1.60714,70.2381
348,0.192866,0.0386,1.05326,0.00558183,4.3176,480,0,0.392057,0.372231,1.60714,70.2381
349,0.296096,0.0386,0.179595,0.00558183,0.736207,480,0,0.392057,2.183,1.60714,70.2381
350,0.426664,0.0386,0.053223,0.00558183,0.218175,480,0,0.392057,7.3663,1.60714,70.2381
351,0.223326,0.0386,0.0076979,0.00558183,0.0315557,480,0,0.392057,50.9304,1.60714,70.2381
352,0.149518,0.0386,0.0109619,0.00558183,0.0449358,480,0,0.392057,35.7653,1.60714,70.2381
353,0.323178,0.0386,0.0931387,0.00558183,0.3818,480,0,0.392057,4.20938,1.60714,70.2381
354,0.22924,0.0386,0.0321335,0.00558183,0.131724,480,0,0.392057,12.2009,1.60714,70.2381
355,0.32156,0.0386,0.0341742,0.00558183,0.140089,480,0,0.392057,11.4723,1.60714,70.2381
356,0.521341,0.0386,0.0378201,0.00558183,0.155034,480,0,0.392057,10.3664,1.60714,70.2381
357,0.54321,0.0386,0.0108999,0.00558183,0.0446813,480,0,0.392057,35.969,1.60714,70.2381
358,0.511383,0.0386,0.0254146,0.00558183,0.104181,480,0,0.392057,15.4264,1.60714,70.2381
359,0.21389,0.0386,0.0156984,0.00558183,0.0643517,480,0,0.392057,24.9744,1.60714,70.2381
360,0.435357,0.0386,0.0505784,0.00558183,0.207334,480,0,0.392057,7.75146,1.60714,70.2381
361,0.310827,0.0386,0.0484215,0.00558183,0.198492,480,0,0.392057,8.09676,1.60714,70.2381
362,0.150557,0.0386,0.0795503,0.00558183,0.326097,480,0,0.392057,4.92841,1.60714,70.2381
363,0.308614,0.0386,0.0432789,0.00558183,0.177412,480,0,0.392057,9.05883,1.60714,70.2381
364,0.403429,0.0386,0.00924565,0.00558183,0.0379003,480,0,0.392057,42.4045,1.60714,70.2381
365,0.156047,0.0386,0.00912712,0.00558183,0.0374144,480,0,0.392057,42.9552,1.60714,70.2381
366,0.195377,0.0386,0.126847,0.00558183,0.519978,480,0,0.392057,3.09079,1.60714,70.2381
367,0.131566,0.0386,0.0187757,0.00558183,0.0769666,480,0,0.392057,20.881,1.60714,70.2381
368,0.258582,0.0386,0.0237132,0.00558183,0.0972068,480,0,0.392057,16.5332,1.60714,70.2381
369,0.196084,0.0386,0.506585,0.00558183,2.07662,480,0,0.392057,0.773921,1.60714,70.2381
370,0.240627,0.0386,0.0228421,0.00558183,0.0936356,480,0,0.392057,17.1638,1.60714,70.2381
371,0.520543,0.0386,0.00610214,0.00558183,0.0250143,480,0,0.392057,64.249,1.60714,70.2381
372,0.166581,0.0386,0.0453307,0.00558183,0.185822,480,0,0.392057,8.64881,1.60714,70.2381
373,0.549196,0.0386,0.158147,0.00558183,0.648285,480,0,0.392057,2.47907,1.60714,70.2381
374,0.37582,0.0386,0.0408408,0.00558183,0.167417,480,0,0.392057,9.59963,1.60714,70.2381
375,0.183866,0.0386,0.0707402,0.00558183,0.289983,480,0,0.392057,5.5422,1.60714,70.2381
376,1.07237,0.0386,0.113995,0.00558183,0.467297,480,0,0.392057,3.43923,1.60714,70.2381
377,0.197712,0.0386,0.00973653,0.00558183,0.0399126,480,0,0.392057,40.2666,1.60714,70.2381
378,0.232111,0.0386,0.00350085,0.00558183,0.0143509,480,0,0.392057,111.989,1.60714,70.2381
379,0.200667,0.0386,0.0115877,0.00558183,0.0475012,480,0,0.392057,33.8338,1.60714,70.2381
380,0.0713363,0.0386,0.0284679,0.00558183,0.116697,480,0,0.392057,13.7719,1.60714,70.2381
