PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.196759,0.0386,0.0928971,0.00701877,0.302846,240,0,0.197194,2.12272,0.642857,28.0952
1,0.322388,0.0386,0.0101778,0.00701877,0.03318,240,0,0.197194,19.3749,0.642857,28.0952
2,0.234769,0.0386,0.0282841,0.00701877,0.0922069,240,0,0.197194,6.9719,0.642857,28.0952
3,0.281356,0.0386,0.0639564,0.00701877,0.208499,240,0,0.197194,3.08326,0.642857,28.0952
4,0.600523,0.0386,0.0793363,0.00701877,0.258638,240,0,0.197194,2.48555,0.642857,28.0952
5,0.183934,0.0386,0.00237964,0.00701877,0.00775766,240,0,0.197194,82.8674,0.642857,28.0952
6,0.124008,0.0386,0.00550223,0.00701877,0.0179374,240,0,0.197194,35.839,0.642857,28.0952
7,0.521732,0.0386,0.0903245,0.00701877,0.29446,240,0,0.197194,2.18318,0.642857,28.0952
8,0.417913,0.0386,0.0378734,0.00701877,0.123468,240,0,0.197194,5.20666,0.642857,28.0952
9,0.345334,0.0386,0.0196686,0.00701877,0.0641199,240,0,0.197194,10.0259,0.642857,28.0952
10,0.0541822,0.0386,0.0153039,0.00701877,0.0498909,240,0,0.197194,12.8852,0.642857,28.0952
11,0.443201,0.0386,0.013946,0.00701877,0.0454643,240,0,0.197194,14.1398,0.642857,28.0952
12,0.443372,0.0386,0.103372,0.00701877,0.336995,240,0,0.197194,1.90762,0.642857,28.0952
13,0.29037,0.0386,0.112799,0.00701877,0.367728,240,0,0.197194,1.74819,0.642857,28.0952
14,0.115975,0.0386,0.377257,0.00701877,1.22987,240,0,0.197194,0.522705,0.642857,28.0952
15,0.441784,0.0386,0.0262414,0.00701877,0.0855475,240,0,0.197194,7.51462,0.642857,28.0952
16,0.0958354,0.0386,0.146941,0.00701877,0.47903,240,0,0.197194,1.342,0.642857,28.0952
17,0.160916,0.0386,0.0215934,0.00701877,0.070395,240,0,0.197194,9.13214,0.642857,28.0952
18,0.0218155,0.0386,0.018149,0.00701877,0.059166,240,0,0.197194,10.8653,0.642857,28.0952
19,0.155373,0.0386,0.129894,0.00701877,0.423457,240,0,0.197194,1.51812,0.642857,28.0952
20,0.319213,0.0386,0.00421012,0.00701877,0.0137251,240,0,0.197194,46.8381,0.642857,28.0952
21,0.263593,0.0386,0.0212727,0.00701877,0.0693494,240,0,0.197194,9.26983,0.642857,28.0952
22,0.173107,0.0386,0.0113462,0.00701877,0.0369888,240,0,0.197194,17.3798,0.642857,28.0952
23,0.306729,0.0386,0.144945,0.00701877,0.472524,240,0,0.197194,1.36048,0.642857,28.0952
24,0.222921,0.0386,0.072746,0.00701877,0.237154,240,0,0.197194,2.71072,0.642857,28.0952
25,0.329677,0.0386,0.0080558,0.00701877,0.0262621,240,0,0.197194,24.4785,0.642857,28.0952
26,0.175078,0.0386,0.0451717,0.00701877,0.147261,240,0,0.197194,4.36544,0.642857,28.0952
27,0.384904,0.0386,0.00512699,0.00701877,0.0167141,240,0,0.197194,38.4619,0.642857,28.0952
28,0.100627,0.0386,0.0903401,0.00701877,0.294511,240,0,0.197194,2.1828,0.642857,28.0952
29,0.460602,0.0386,0.0431437,0.00701877,0.140649,240,0,0.197194,4.57064,0.642857,28.0952
30,0.0881863,0.0386,0.0208929,0.00701877,0.0681112,240,0,0.197194,9.43835,0.642857,28.0952
31,0.312481,0.0386,0.325928,0.00701877,1.06253,240,0,0.197194,0.605023,0.642857,28.0952
32,0.394249,0.0386,0.182483,0.00701877,0.5949,240,0,0.197194,1.08061,0.642857,28.0952
33,0.0829601,0.0386,0.00792137,0.00701877,0.0258238,240,0,0.197194,24.8939,0.642857,28.0952
34,0.26451,0.0386,0.0069926,0.00701877,0.022796,240,0,0.197194,28.2004,0.642857,28.0952
35,0.631595,0.0386,0.0411757,0.00701877,0.134234,240,0,0.197194,4.78909,0.642857,28.0952
