PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.303806,0.0386,0.0115982,0.00590206,0.0455161,480,0.24338,0.33164,28.5942,1.30149,56.1905
1,0.185147,0.0386,0.0052347,0.00590206,0.0205432,480,0.24338,0.33164,63.3541,1.30149,56.1905
2,0.382696,0.0386,0.00116479,0.00590206,0.00457114,480,0.24338,0.33164,284.72,1.30149,56.1905
3,0.0849313,0.0386,0.00545568,0.00590206,0.0214104,480,0.24338,0.33164,60.7879,1.30149,56.1905
4,0.107973,0.0386,0.0359252,0.00590206,0.140986,480,0.24338,0.33164,9.23139,1.30149,56.1905
5,0.238177,0.0386,0.0180406,0.00590206,0.0707987,480,0.24338,0.33164,18.383,1.30149,56.1905
6,0.278585,0.0386,0.051687,0.00590206,0.202842,480,0.24338,0.33164,6.4163,1.30149,56.1905
7,0.559077,0.0386,0.0449403,0.00590206,0.176364,480,0.24338,0.33164,7.37956,1.30149,56.1905
8,0.278421,0.0386,0.0348411,0.00590206,0.136731,480,0.24338,0.33164,9.51864,1.30149,56.1905
9,0.0324532,0.0386,0.0514698,0.00590206,0.201989,480,0.24338,0.33164,6.44338,1.30149,56.1905
10,0.159285,0.0386,0.0491783,0.00590206,0.192996,480,0.24338,0.33164,6.74362,1.30149,56.1905
11,0.645443,0.0386,0.0891585,0.00590206,0.349895,480,0.24338,0.33164,3.71966,1.30149,56.1905
12,0.236423,0.0386,0.0264803,0.00590206,0.10392,480,0.24338,0.33164,12.524,1.30149,56.1905
13,0.345351,0.0386,0.00695063,0.00590206,0.0272772,480,0.24338,0.33164,47.7136,1.30149,56.1905
14,0.474858,0.0386,0.0722999,0.00590206,0.283735,480,0.24338,0.33164,4.587,1.30149,56.1905
15,0.287001,0.0386,0.0387722,0.00590206,0.152158,480,0.24338,0.33164,8.55354,1.30149,56.1905
16,0.0731822,0.0386,0.0279543,0.00590206,0.109704,480,0.24338,0.33164,11.8636,1.30149,56.1905
17,0.309848,0.0386,0.0535701,0.00590206,0.210232,480,0.24338,0.33164,6.19076,1.30149,56.1905
18,0.272385,0.0386,0.0118935,0.00590206,0.0466749,480,0.24338,0.33164,27.8842,1.30149,56.1905
19,0.218446,0.0386,0.218449,0.00590206,0.857285,480,0.24338,0.33164,1.51816,1.30149,56.1905
20,0.199002,0.0386,0.00322031,0.00590206,0.0126378,480,0.24338,0.33164,102.984,1.30149,56.1905
21,0.192858,0.0386,0.0170887,0.00590206,0.067063,480,0.24338,0.33164,19.407,1.30149,56.1905
22,0.364713,0.0386,0.0155742,0.00590206,0.0611197,480,0.24338,0.33164,21.2942,1.30149,56.1905
23,0.44686,0.0386,0.0447521,0.00590206,0.175626,480,0.24338,0.33164,7.41059,1.30149,56.1905
24,0.275816,0.0386,0.00417818,0.00590206,0.0163969,480,0.24338,0.33164,79.3741,1.30149,56.1905
25,0.203607,0.0386,0.00565857,0.00590206,0.0222066,480,0.24338,0.33164,58.6084,1.30149,56.1905
26,0.0883129,0.0386,0.00667774,0.00590206,0.0262062,480,0.24338,0.33164,49.6635,1.30149,56.1905
27,0.367287,0.0386,0.0062493,0.00590206,0.0245249,480,0.24338,0.33164,53.0683,1.30149,56.1905
28,0.586478,0.0386,0.015241,0.00590206,0.059812,480,0.24338,0.33164,21.7597,1.30149,56.1905
29,0.254458,0.0386,0.0030279,0.00590206,0.0118828,480,0.24338,0.33164,109.528,1.30149,56.1905
30,0.372378,0.0386,0.0287366,0.00590206,0.112774,480,0.24338,0.33164,11.5407,1.30149,56.1905
31,0.214642,0.0386,0.0317568,0.00590206,0.124627,480,0.24338,0.33164,10.4431,1.30149,56.1905
32,0.37035,0.0386,0.0534849,0.00590206,0.209897,480,0.24338,0.33164,6.20062,1.30149,56.1905
33,0.162071,0.0386,0.0484437,0.00590206,0.190113,480,0.24338,0.33164,6.84588,1.30149,56.1905
34,0.197727,0.0386,0.347177,0.00590206,1.36247,480,0.24338,0.33164,0.955246,1.30149,56.1905
35,0.399344,0.0386,0.129157,0.00590206,0.506865,480,0.24338,0.33164,2.56773,1.30149,56.1905
36,0.327444,0.0386,0.0913305,0.00590206,0.358419,480,0.24338,0.33164,3.6312,1.30149,56.1905
37,0.0927188,0.0386,0.0726054,0.00590206,0.284934,480,0.24338,0.33164,4.5677,1.30149,56.1905
38,0.12799,0.0386,0.0315669,0.00590206,0.123882,480,0.24338,0.33164,10.5059,1.30149,56.1905
39,0.519382,0.0386,0.0419992,0.00590206,0.164822,480,0.24338,0.33164,7.89633,1.30149,56.1905
40,0.364082,0.0386,0.0160223,0.00590206,0.0628781,480,0.24338,0.33164,20.6987,1.30149,56.1905
41,0.260761,0.0386,0.12028,0.00590206,0.472028,480,0.24338,0.33164,2.75724,1.30149,56.1905
42,0.759863,0.0386,0.00497952,0.00590206,0.0195417,480,0.24338,0.33164,66.6008,1.30149,56.1905
43,0.453522,0.0386,0.0914566,0.00590206,0.358914,480,0.24338,0.33164,3.6262,1.30149,56.1905
44,0.18484,0.0386,0.0474992,0.00590206,0.186407,480,0.24338,0.33164,6.98201,1.30149,56.1905
45,0.216649,0.0386,0.0160657,0.00590206,0.0630487,480,0.24338,0.33164,20.6427,1.30149,56.1905
46,0.189837,0.0386,0.0036279,0.00590206,0.0142374,480,0.24338,0.33164,91.4138,1.30149,56.1905
47,0.211885,0.0386,0.022852,0.00590206,0.0896809,480,0.24338,0.33164,14.5125,1.30149,56.1905
48,0.237983,0.0386,0.0256047,0.00590206,0.100483,480,0.24338,0.33164,12.9523,1.30149,56.1905
49,0.535982,0.0386,0.236955,0.00590206,0.929911,480,0.24338,0.33164,1.39959,1.30149,56.1905
50,0.337138,0.0386,0.0120456,0.00590206,0.0472721,480,0.24338,0.33164,27.5319,1.30149,56.1905
51,0.245978,0.0386,0.0146409,0.00590206,0.057457,480,0.24338,0.33164,22.6516,1.30149,56.1905
52,0.140902,0.0386,0.0746771,0.00590206,0.293064,480,0.24338,0.33164,4.44098,1.30149,56.1905
53,0.16747,0.0386,0.294685,0.00590206,1.15647,480,0.24338,0.33164,1.1254,1.30149,56.1905
54,0.106303,0.0386,0.46434,0.00590206,1.82226,480,0.24338,0.33164,0.714218,1.30149,56.1905
55,0.0511933,0.0386,0.0364016,0.00590206,0.142855,480,0.24338,0.33164,9.11058,1.30149,56.1905
56,0.231943,0.0386,0.0155596,0.00590206,0.0610624,480,0.24338,0.33164,21.3141,1.30149,56.1905
57,0.36617,0.0386,0.0519326,0.00590206,0.203805,480,0.24338,0.33164,6.38597,1.30149,56.1905
58,0.726731,0.0386,0.0454032,0.00590206,0.178181,480,0.24338,0.33164,7.30432,1.30149,56.1905
59,0.502302,0.0386,0.0165974,0.00590206,0.0651352,480,0.24338,0.33164,19.9814,1.30149,56.1905
60,0.506606,0.0386,0.174128,0.00590206,0.683353,480,0.24338,0.33164,1.90457,1.30149,56.1905
61,0.351983,0.0386,0.0390337,0.00590206,0.153185,480,0.24338,0.33164,8.49624,1.30149,56.1905
62,0.211678,0.0386,0.0539,0.00590206,0.211526,480,0.24338,0.33164,6.15287,1.30149,56.1905
63,0.439599,0.0386,0.254414,0.00590206,0.998428,480,0.24338,0.33164,1.30354,1.30149,56.1905
64,0.328621,0.0386,0.0344726,0.00590206,0.135285,480,0.24338,0.33164,9.62038,1.30149,56.1905
65,0.183309,0.0386,0.288134,0.00590206,1.13076,480,0.24338,0.33164,1.15099,1.30149,56.1905
66,0.510685,0.0386,0.0117461,0.00590206,0.0460966,480,0.24338,0.33164,28.234,1.30149,56.1905
