PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.406826,0.0386,0.0340491,0.00701877,0.133623,240,0.24338,0.197194,5.79146,0.773872,28.0952
1,0.135333,0.0386,0.163957,0.00701877,0.643435,240,0.24338,0.197194,1.20272,0.773872,28.0952
2,0.375172,0.0386,0.015671,0.00701877,0.0614997,240,0.24338,0.197194,12.5834,0.773872,28.0952
3,0.179135,0.0386,0.0841241,0.00701877,0.330138,240,0.24338,0.197194,2.34408,0.773872,28.0952
4,0.134955,0.0386,0.0853206,0.00701877,0.334834,240,0.24338,0.197194,2.31121,0.773872,28.0952
5,0.0551779,0.0386,0.0504591,0.00701877,0.198022,240,0.24338,0.197194,3.908,0.773872,28.0952
6,0.11093,0.0386,0.00430601,0.00701877,0.0168986,240,0.24338,0.197194,45.7951,0.773872,28.0952
7,0.551135,0.0386,0.11629,0.00701877,0.456371,240,0.24338,0.197194,1.69571,0.773872,28.0952
8,0.569225,0.0386,0.0990232,0.00701877,0.388608,240,0.24338,0.197194,1.99139,0.773872,28.0952
9,0.366563,0.0386,0.095542,0.00701877,0.374947,240,0.24338,0.197194,2.06395,0.773872,28.0952
10,0.412327,0.0386,0.305842,0.00701877,1.20025,240,0.24338,0.197194,0.644758,0.773872,28.0952
11,0.222228,0.0386,0.0518503,0.00701877,0.203482,240,0.24338,0.197194,3.80314,0.773872,28.0952
12,0.731598,0.0386,0.00597612,0.00701877,0.0234528,240,0.24338,0.197194,32.997,0.773872,28.0952
13,0.446999,0.0386,0.0401657,0.00701877,0.157627,240,0.24338,0.197194,4.90952,0.773872,28.0952
14,0.0636262,0.0386,0.0551618,0.00701877,0.216478,240,0.24338,0.197194,3.57483,0.773872,28.0952
15,0.146261,0.0386,0.039577,0.00701877,0.155317,240,0.24338,0.197194,4.98254,0.773872,28.0952
16,0.298347,0.0386,0.0177161,0.00701877,0.0695253,240,0.24338,0.197194,11.1308,0.773872,28.0952
17,0.00964616,0.0386,0.0420056,0.00701877,0.164848,240,0.24338,0.197194,4.69447,0.773872,28.0952
18,0.242294,0.0386,0.0419731,0.00701877,0.16472,240,0.24338,0.197194,4.69811,0.773872,28.0952
19,0.175423,0.0386,0.0312611,0.00701877,0.122682,240,0.24338,0.197194,6.30796,0.773872,28.0952
20,0.424971,0.0386,0.0108873,0.00701877,0.0427263,240,0.24338,0.197194,18.1123,0.773872,28.0952
21,0.281347,0.0386,0.00747368,0.00701877,0.0293299,240,0.24338,0.197194,26.3851,0.773872,28.0952
22,0.869122,0.0386,0.0170578,0.00701877,0.0669419,240,0.24338,0.197194,11.5604,0.773872,28.0952
23,0.481418,0.0386,0.0101988,0.00701877,0.0400243,240,0.24338,0.197194,19.3351,0.773872,28.0952
24,0.348058,0.0386,0.050472,0.00701877,0.198073,240,0.24338,0.197194,3.907,0.773872,28.0952
25,0.384954,0.0386,0.0381273,0.00701877,0.149627,240,0.24338,0.197194,5.172,0.773872,28.0952
26,0.0581507,0.0386,0.0944847,0.00701877,0.370797,240,0.24338,0.197194,2.08705,0.773872,28.0952
27,0.240605,0.0386,0.0325843,0.00701877,0.127874,240,0.24338,0.197194,6.05182,0.773872,28.0952
28,0.258086,0.0386,0.125292,0.00701877,0.491699,240,0.24338,0.197194,1.57388,0.773872,28.0952
29,0.0675401,0.0386,0.0201115,0.00701877,0.0789261,240,0.24338,0.197194,9.80502,0.773872,28.0952
30,0.293622,0.0386,0.010372,0.00701877,0.0407039,240,0.24338,0.197194,19.0122,0.773872,28.0952
31,0.176232,0.0386,0.0659098,0.00701877,0.258658,240,0.24338,0.197194,2.99188,0.773872,28.0952
32,0.267732,0.0386,0.075839,0.00701877,0.297624,240,0.24338,0.197194,2.60017,0.773872,28.0952
33,0.659368,0.0386,0.0296376,0.00701877,0.11631,240,0.24338,0.197194,6.65352,0.773872,28.0952
34,0.141514,0.0386,0.0719607,0.00701877,0.282404,240,0.24338,0.197194,2.7403,0.773872,28.0952
35,0.261712,0.0386,0.0689132,0.00701877,0.270444,240,0.24338,0.197194,2.86149,0.773872,28.0952
36,0.345453,0.0386,0.0707003,0.00701877,0.277457,240,0.24338,0.197194,2.78916,0.773872,28.0952
37,0.0929179,0.0386,0.0278645,0.00701877,0.109352,240,0.24338,0.197194,7.07688,0.773872,28.0952
38,0.152025,0.0386,0.0918776,0.00701877,0.360566,240,0.24338,0.197194,2.14627,0.773872,28.0952
39,0.412599,0.0386,0.00874208,0.00701877,0.0343076,240,0.24338,0.197194,22.5569,0.773872,28.0952
40,0.237741,0.0386,0.00651275,0.00701877,0.0255588,240,0.24338,0.197194,30.2782,0.773872,28.0952
41,0.191897,0.0386,0.317481,0.00701877,1.24593,240,0.24338,0.197194,0.621122,0.773872,28.0952
42,0.0671613,0.0386,0.0640273,0.00701877,0.25127,240,0.24338,0.197194,3.07984,0.773872,28.0952
43,0.292224,0.0386,0.0319207,0.00701877,0.12527,240,0.24338,0.197194,6.17763,0.773872,28.0952
44,0.176875,0.0386,0.175049,0.00701877,0.686964,240,0.24338,0.197194,1.12651,0.773872,28.0952
45,0.275361,0.0386,0.0212096,0.00701877,0.0832355,240,0.24338,0.197194,9.29738,0.773872,28.0952
46,0.129404,0.0386,0.0570315,0.00701877,0.223815,240,0.24338,0.197194,3.45764,0.773872,28.0952
47,0.241707,0.0386,0.0195173,0.00701877,0.076594,240,0.24338,0.197194,10.1036,0.773872,28.0952
48,0.274812,0.0386,0.0374861,0.00701877,0.147111,240,0.24338,0.197194,5.26045,0.773872,28.0952
49,0.534739,0.0386,0.0179771,0.00701877,0.0705496,240,0.24338,0.197194,10.9692,0.773872,28.0952
50,0.191925,0.0386,0.0125798,0.00701877,0.0493684,240,0.24338,0.197194,15.6755,0.773872,28.0952
51,0.0897975,0.0386,0.0252832,0.00701877,0.0992218,240,0.24338,0.197194,7.79942,0.773872,28.0952
52,0.647498,0.0386,0.210023,0.00701877,0.824218,240,0.24338,0.197194,0.938917,0.773872,28.0952
