PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.209377,0.0386,0.0514512,0.00834678,0.201916,120,0.24338,0.117252,2.2789,0.460147,14.0476
1,0.0468124,0.0386,0.0188046,0.00834678,0.0737969,120,0.24338,0.117252,6.23532,0.460147,14.0476
2,0.421175,0.0386,0.0171171,0.00834678,0.0671745,120,0.24338,0.117252,6.85003,0.460147,14.0476
3,0.279911,0.0386,0.0315991,0.00834678,0.124008,120,0.24338,0.117252,3.71063,0.460147,14.0476
4,0.16217,0.0386,0.0569677,0.00834678,0.223565,120,0.24338,0.117252,2.05822,0.460147,14.0476
5,0.333021,0.0386,0.0272151,0.00834678,0.106804,120,0.24338,0.117252,4.30835,0.460147,14.0476
6,0.0956541,0.0386,0.0155881,0.00834678,0.0611742,120,0.24338,0.117252,7.52191,0.460147,14.0476
7,0.383846,0.0386,0.0293721,0.00834678,0.115269,120,0.24338,0.117252,3.99196,0.460147,14.0476
8,0.325331,0.0386,0.0555404,0.00834678,0.217964,120,0.24338,0.117252,2.11112,0.460147,14.0476
9,0.349365,0.0386,0.0897706,0.00834678,0.352297,120,0.24338,0.117252,1.30613,0.460147,14.0476
10,0.348026,0.0386,0.00331718,0.00834678,0.013018,120,0.24338,0.117252,35.347,0.460147,14.0476
11,0.0786149,0.0386,0.080452,0.00834678,0.315727,120,0.24338,0.117252,1.45742,0.460147,14.0476
12,0.153677,0.0386,0.0059805,0.00834678,0.02347,120,0.24338,0.117252,19.6058,0.460147,14.0476
13,0.252804,0.0386,0.0509485,0.00834678,0.199943,120,0.24338,0.117252,2.30139,0.460147,14.0476
14,0.237665,0.0386,0.14165,0.00834678,0.555893,120,0.24338,0.117252,0.827762,0.460147,14.0476
15,0.455658,0.0386,0.00869803,0.00834678,0.0341347,120,0.24338,0.117252,13.4803,0.460147,14.0476
16,0.279223,0.0386,0.085876,0.00834678,0.337013,120,0.24338,0.117252,1.36537,0.460147,14.0476
17,0.0811217,0.0386,0.248297,0.00834678,0.974422,120,0.24338,0.117252,0.472226,0.460147,14.0476
18,0.0761021,0.0386,0.284094,0.00834678,1.1149,120,0.24338,0.117252,0.412724,0.460147,14.0476
19,0.0943345,0.0386,0.00330937,0.00834678,0.0129874,120,0.24338,0.117252,35.4304,0.460147,14.0476
20,0.263876,0.0386,0.294353,0.00834678,1.15516,120,0.24338,0.117252,0.398339,0.460147,14.0476
21,0.212954,0.0386,0.0605693,0.00834678,0.237699,120,0.24338,0.117252,1.93584,0.460147,14.0476
22,0.262042,0.0386,0.0171591,0.00834678,0.0673393,120,0.24338,0.117252,6.83326,0.460147,14.0476
23,0.258826,0.0386,0.131066,0.00834678,0.514357,120,0.24338,0.117252,0.894607,0.460147,14.0476
24,0.210485,0.0386,0.0598381,0.00834678,0.23483,120,0.24338,0.117252,1.95949,0.460147,14.0476
25,0.205833,0.0386,0.0840938,0.00834678,0.330019,120,0.24338,0.117252,1.3943,0.460147,14.0476
26,0.464258,0.0386,0.0586351,0.00834678,0.230109,120,0.24338,0.117252,1.9997,0.460147,14.0476
27,0.63008,0.0386,0.0163418,0.00834678,0.0641322,120,0.24338,0.117252,7.17498,0.460147,14.0476
28,0.0706724,0.0386,0.0215217,0.00834678,0.08446,120,0.24338,0.117252,5.44811,0.460147,14.0476
29,0.28964,0.0386,0.176107,0.00834678,0.691119,120,0.24338,0.117252,0.6658,0.460147,14.0476
30,0.0925412,0.0386,0.0787739,0.00834678,0.309142,120,0.24338,0.117252,1.48847,0.460147,14.0476
31,0.190812,0.0386,0.157135,0.00834678,0.616664,120,0.24338,0.117252,0.746188,0.460147,14.0476
32,0.0777838,0.0386,0.186213,0.00834678,0.730779,120,0.24338,0.117252,0.629666,0.460147,14.0476
33,0.356425,0.0386,0.0480098,0.00834678,0.188411,120,0.24338,0.117252,2.44226,0.460147,14.0476
34,0.203263,0.0386,0.154099,0.00834678,0.604749,120,0.24338,0.117252,0.76089,0.460147,14.0476
35,0.0498921,0.0386,0.0476839,0.00834678,0.187132,120,0.24338,0.117252,2.45895,0.460147,14.0476
36,0.144989,0.0386,0.0255483,0.00834678,0.100262,120,0.24338,0.117252,4.58944,0.460147,14.0476
37,0.173931,0.0386,0.0722361,0.00834678,0.283485,120,0.24338,0.117252,1.62318,0.460147,14.0476
38,0.210122,0.0386,0.0943764,0.00834678,0.370372,120,0.24338,0.117252,1.24239,0.460147,14.0476
39,0.437439,0.0386,0.042171,0.00834678,0.165497,120,0.24338,0.117252,2.7804,0.460147,14.0476
40,0.354652,0.0386,0.199313,0.00834678,0.782187,120,0.24338,0.117252,0.588283,0.460147,14.0476
41,0.157541,0.0386,0.0475726,0.00834678,0.186695,120,0.24338,0.117252,2.4647,0.460147,14.0476
42,0.233671,0.0386,0.0450093,0.00834678,0.176635,120,0.24338,0.117252,2.60507,0.460147,14.0476
43,0.54234,0.0386,0.0418458,0.00834678,0.16422,120,0.24338,0.117252,2.80201,0.460147,14.0476
44,0.395232,0.0386,0.135404,0.00834678,0.531384,120,0.24338,0.117252,0.865941,0.460147,14.0476
45,0.502266,0.0386,0.0171102,0.00834678,0.0671476,120,0.24338,0.117252,6.85277,0.460147,14.0476
46,0.173442,0.0386,0.0931411,0.00834678,0.365524,120,0.24338,0.117252,1.25887,0.460147,14.0476
47,0.230409,0.0386,0.0307886,0.00834678,0.120827,120,0.24338,0.117252,3.8083,0.460147,14.0476
48,0.186713,0.0386,0.0785321,0.00834678,0.308193,120,0.24338,0.117252,1.49305,0.460147,14.0476
49,0.172256,0.0386,0.275609,0.00834678,1.08161,120,0.24338,0.117252,0.42543,0.460147,14.0476
50,0.188803,0.0386,0.0430793,0.00834678,0.169061,120,0.24338,0.117252,2.72178,0.460147,14.0476
51,0.120848,0.0386,0.260311,0.00834678,1.02157,120,0.24338,0.117252,0.450432,0.460147,14.0476
52,0.359356,0.0386,0.0319926,0.00834678,0.125552,120,0.24338,0.117252,3.66499,0.460147,14.0476
53,0.407794,0.0386,0.0769575,0.00834678,0.302013,120,0.24338,0.117252,1.5236,0.460147,14.0476
54,0.27977,0.0386,0.0206321,0.00834678,0.0809691,120,0.24338,0.117252,5.683,0.460147,14.0476
55,0.481541,0.0386,0.0450831,0.00834678,0.176925,120,0.24338,0.117252,2.60081,0.460147,14.0476
56,0.2568,0.0386,0.0494472,0.00834678,0.194051,120,0.24338,0.117252,2.37126,0.460147,14.0476
57,0.841496,0.0386,0.0922272,0.00834678,0.361938,120,0.24338,0.117252,1.27134,0.460147,14.0476
58,0.349701,0.0386,0.0921999,0.00834678,0.361831,120,0.24338,0.117252,1.27172,0.460147,14.0476
59,0.311122,0.0386,0.0112986,0.00834678,0.0443405,120,0.24338,0.117252,10.3776,0.460147,14.0476
60,0.0690089,0.0386,0.00538387,0.00834678,0.0211286,120,0.24338,0.117252,21.7784,0.460147,14.0476
