PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
422,1.077,0.0386,0.32607,0.00583051,1.27964,360,0,0.245714,0.753563,0.964286,42.1429
423,1.41793,0.0386,0.226924,0.00583051,0.890545,360,0,0.245714,1.0828,0.964286,42.1429
424,0.451408,0.0386,0.00708578,0.00583051,0.0278076,360,0,0.245714,34.6771,0.964286,42.1429
425,0.72293,0.0386,0.00946299,0.00583051,0.0371367,360,0,0.245714,25.9658,0.964286,42.1429
426,1.05721,0.0386,0.0149109,0.00583051,0.0585164,360,0,0.245714,16.4789,0.964286,42.1429
427,0.414778,0.0386,0.0369035,0.00583051,0.144825,360,0,0.245714,6.65829,0.964286,42.1429
428,0.752079,0.0386,0.0103968,0.00583051,0.0408014,360,0,0.245714,23.6336,0.964286,42.1429
429,1.19436,0.0386,0.0188538,0.00583051,0.0739902,360,0,0.245714,13.0326,0.964286,42.1429
430,0.494215,0.0386,0.0175105,0.00583051,0.0687186,360,0,0.245714,14.0324,0.964286,42.1429
431,0.263578,0.0386,0.0285133,0.00583051,0.111898,360,0,0.245714,8.61752,0.964286,42.1429
432,1.256,0.0386,0.0621931,0.00583051,0.244072,360,0,0.245714,3.95083,0.964286,42.1429
433,1.86506,0.0386,0.0107612,0.00583051,0.0422316,360,0,0.245714,22.8333,0.964286,42.1429
434,0.786202,0.0386,0.121993,0.00583051,0.478751,360,0,0.245714,2.01417,0.964286,42.1429
435,1.16649,0.0386,0.0660858,0.00583051,0.259348,360,0,0.245714,3.71811,0.964286,42.1429
436,2.85109,0.0386,0.0083921,0.00583051,0.0329341,360,0,0.245714,29.2792,0.964286,42.1429
437,1.38814,0.0386,0.0372258,0.00583051,0.14609,360,0,0.245714,6.60064,0.964286,42.1429
438,0.874975,0.0386,0.0233679,0.00583051,0.0917053,360,0,0.245714,10.515,0.964286,42.1429
439,1.30488,0.0386,0.0450939,0.00583051,0.176968,360,0,0.245714,5.44894,0.964286,42.1429
440,1.59059,0.0386,0.371289,0.00583051,1.45709,360,0,0.245714,0.661787,0.964286,42.1429
441,0.710747,0.0386,0.00455429,0.00583051,0.0178729,360,0,0.245714,53.9523,0.964286,42.1429
442,0.670308,0.0386,0.063538,0.00583051,0.24935,360,0,0.245714,3.8672,0.964286,42.1429
443,1.42098,0.0386,0.0387851,0.00583051,0.152209,360,0,0.245714,6.33527,0.964286,42.1429
444,1.2238,0.0386,0.0334096,0.00583051,0.131113,360,0,0.245714,7.3546,0.964286,42.1429
445,1.19297,0.0386,0.10288,0.00583051,0.403742,360,0,0.245714,2.38837,0.964286,42.1429
446,0.670014,0.0386,0.0073954,0.00583051,0.0290227,360,0,0.245714,33.2253,0.964286,42.1429
447,1.44539,0.0386,0.147387,0.00583051,0.578409,360,0,0.245714,1.66714,0.964286,42.1429
448,1.13472,0.0386,0.0267556,0.00583051,0.105,360,0,0.245714,9.18365,0.964286,42.1429
449,0.681202,0.0386,0.00869694,0.00583051,0.0341304,360,0,0.245714,28.253,0.964286,42.1429
450,1.29899,0.0386,0.0363108,0.00583051,0.142499,360,0,0.245714,6.76697,0.964286,42.1429
451,1.90557,0.0386,0.112679,0.00583051,0.442201,360,0,0.245714,2.18065,0.964286,42.1429
452,0.695937,0.0386,0.0126675,0.00583051,0.0497127,360,0,0.245714,19.3972,0.964286,42.1429
453,1.05583,0.0386,0.107615,0.00583051,0.422324,360,0,0.245714,2.28328,0.964286,42.1429
454,0.950485,0.0386,0.0283259,0.00583051,0.111163,360,0,0.245714,8.67455,0.964286,42.1429
455,2.02864,0.0386,0.0432008,0.00583051,0.169538,360,0,0.245714,5.68772,0.964286,42.1429
456,1.24354,0.0386,0.0125886,0.00583051,0.049403,360,0,0.245714,19.5188,0.964286,42.1429
457,1.20132,0.0386,0.0500559,0.00583051,0.19644,360,0,0.245714,4.9088,0.964286,42.1429
458,1.49477,0.0386,0.0628816,0.00583051,0.246774,360,0,0.245714,3.90757,0.964286,42.1429
459,0.816473,0.0386,0.00996043,0.00583051,0.0390889,360,0,0.245714,24.6691,0.964286,42.1429
460,2.44505,0.0386,0.055022,0.00583051,0.215929,360,0,0.245714,4.46574,0.964286,42.1429
461,2.20571,0.0386,0.0113075,0.00583051,0.0443754,360,0,0.245714,21.7302,0.964286,42.1429
462,0.636887,0.0386,0.0425824,0.00583051,0.167111,360,0,0.245714,5.77032,0.964286,42.1429
463,1.66612,0.0386,0.0199937,0.00583051,0.0784636,360,0,0.245714,12.2896,0.964286,42.1429
464,1.58858,0.0386,0.0371382,0.00583051,0.145746,360,0,0.245714,6.61621,0.964286,42.1429
465,0.623197,0.0386,0.00284172,0.00583051,0.0111521,360,0,0.245714,86.4668,0.964286,42.1429
466,0.470243,0.0386,0.0226117,0.00583051,0.0887378,360,0,0.245714,10.8667,0.964286,42.1429
467,0.550463,0.0386,0.0295851,0.00583051,0.116104,360,0,0.245714,8.30534,0.964286,42.1429
468,1.42039,0.0386,0.0136867,0.00583051,0.0537124,360,0,0.245714,17.9527,0.964286,42.1429
469,1.50192,0.0386,0.113521,0.00583051,0.445503,360,0,0.245714,2.16449,0.964286,42.1429
470,0.631959,0.0386,0.046108,0.00583051,0.180947,360,0,0.245714,5.3291,0.964286,42.1429
471,0.48779,0.0386,0.0156022,0.00583051,0.0612295,360,0,0.245714,15.7487,0.964286,42.1429
472,0.454231,0.0386,0.164621,0.00583051,0.646043,360,0,0.245714,1.4926,0.964286,42.1429
473,0.745253,0.0386,0.0524936,0.00583051,0.206007,360,0,0.245714,4.68085,0.964286,42.1429
474,0.502236,0.0386,0.00410365,0.00583051,0.0161044,360,0,0.245714,59.8771,0.964286,42.1429
475,1.88152,0.0386,0.0433677,0.00583051,0.170193,360,0,0.245714,5.66584,0.964286,42.1429
476,0.913386,0.0386,0.0149418,0.00583051,0.0586379,360,0,0.245714,16.4448,0.964286,42.1429
477,0.886283,0.0386,0.0136079,0.00583051,0.0534031,360,0,0.245714,18.0567,0.964286,42.1429
478,0.86332,0.0386,0.0304632,0.00583051,0.11955,360,0,0.245714,8.06594,0.964286,42.1429
479,1.5376,0.0386,0.0105641,0.00583051,0.0414578,360,0,0.245714,23.2595,0.964286,42.1429
480,0.437475,0.0386,0.0777404,0.00583051,0.305086,360,0,0.245714,3.1607,0.964286,42.1429
481,0.482351,0.0386,0.0052419,0.00583051,0.0205714,360,0,0.245714,46.875,0.964286,42.1429
482,1.0115,0.0386,0.0201531,0.00583051,0.0790892,360,0,0.245714,12.1924,0.964286,42.1429
483,1.42219,0.0386,0.221504,0.00583051,0.869274,360,0,0.245714,1.1093,0.964286,42.1429
484,1.56611,0.0386,0.0147983,0.00583051,0.0580749,360,0,0.245714,16.6042,0.964286,42.1429
485,1.40971,0.0386,0.0300419,0.00583051,0.117897,360,0,0.245714,8.17906,0.964286,42.1429
486,1.11589,0.0386,0.626245,0.00583051,2.45765,360,0,0.245714,0.392361,0.964286,42.1429
487,1.26888,0.0386,0.0446071,0.00583051,0.175057,360,0,0.245714,5.50841,0.964286,42.1429
488,0.320553,0.0386,0.036505,0.00583051,0.143261,360,0,0.245714,6.73098,0.964286,42.1429
489,1.17204,0.0386,0.00945368,0.00583051,0.0371002,360,0,0.245714,25.9914,0.964286,42.1429
490,0.89273,0.0386,0.05042,0.00583051,0.197869,360,0,0.245714,4.87335,0.964286,42.1429
491,1.34312,0.0386,0.146065,0.00583051,0.57322,360,0,0.245714,1.68223,0.964286,42.1429
492,1.00516,0.0386,0.0240437,0.00583051,0.0943577,360,0,0.245714,10.2195,0.964286,42.1429
493,0.687665,0.0386,0.00351577,0.00583051,0.0137974,360,0,0.245714,69.8891,0.964286,42.1429
494,1.4401,0.0386,0.00446538,0.00583051,0.017524,360,0,0.245714,55.0265,0.964286,42.1429
495,2.06243,0.0386,0.00592069,0.00583051,0.0232353,360,0,0.245714,41.5009,0.964286,42.1429
496,1.59064,0.0386,0.0245566,0.00583051,0.0963705,360,0,0.245714,10.006,0.964286,42.1429
497,0.427789,0.0386,0.0850174,0.00583051,0.333644,360,0,0.245714,2.89016,0.964286,42.1429
498,1.17587,0.0386,0.0206216,0.00583051,0.0809277,360,0,0.245714,11.9154,0.964286,42.1429
499,1.36817,0.0386,0.0459369,0.00583051,0.180276,360,0,0.245714,5.34895,0.964286,42.1429
