PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,1.07922,0.0386,0.0342335,0.00583051,0.134346,120,0,0.0819048,2.39253,0.321429,14.0476
1,0.792997,0.0386,0.027411,0.00583051,0.107572,120,0,0.0819048,2.98803,0.321429,14.0476
2,1.29034,0.0386,0.0189505,0.00583051,0.0743696,120,0,0.0819048,4.32204,0.321429,14.0476
3,1.47133,0.0386,0.0733897,0.00583051,0.288012,120,0,0.0819048,1.11603,0.321429,14.0476
4,0.966735,0.0386,0.144078,0.00583051,0.565424,120,0,0.0819048,0.568473,0.321429,14.0476
5,1.33457,0.0386,0.00273522,0.00583051,0.0107341,120,0,0.0819048,29.9445,0.321429,14.0476
6,1.60635,0.0386,0.0299912,0.00583051,0.117698,120,0,0.0819048,2.73096,0.321429,14.0476
7,0.945441,0.0386,0.0952329,0.00583051,0.373734,120,0,0.0819048,0.860047,0.321429,14.0476
8,2.19697,0.0386,0.0249025,0.00583051,0.0977279,120,0,0.0819048,3.28902,0.321429,14.0476
9,1.40276,0.0386,0.0624706,0.00583051,0.245161,120,0,0.0819048,1.31109,0.321429,14.0476
10,0.92924,0.0386,0.0373932,0.00583051,0.146747,120,0,0.0819048,2.19036,0.321429,14.0476
11,2.19545,0.0386,0.0348779,0.00583051,0.136876,120,0,0.0819048,2.34833,0.321429,14.0476
12,1.32289,0.0386,0.0190155,0.00583051,0.0746246,120,0,0.0819048,4.30727,0.321429,14.0476
13,1.01538,0.0386,0.109479,0.00583051,0.429641,120,0,0.0819048,0.748133,0.321429,14.0476
14,1.14148,0.0386,0.0117872,0.00583051,0.0462578,120,0,0.0819048,6.94863,0.321429,14.0476
15,0.930448,0.0386,0.0357051,0.00583051,0.140122,120,0,0.0819048,2.29392,0.321429,14.0476
16,0.527767,0.0386,0.0216909,0.00583051,0.085124,120,0,0.0819048,3.776,0.321429,14.0476
17,0.833624,0.0386,0.380855,0.00583051,1.49463,120,0,0.0819048,0.215055,0.321429,14.0476
18,1.29534,0.0386,0.0289025,0.00583051,0.113425,120,0,0.0819048,2.83383,0.321429,14.0476
19,1.7309,0.0386,0.0127722,0.00583051,0.0501236,120,0,0.0819048,6.41272,0.321429,14.0476
20,1.09223,0.0386,0.0128654,0.00583051,0.0504892,120,0,0.0819048,6.36628,0.321429,14.0476
21,0.602809,0.0386,0.0130539,0.00583051,0.0512291,120,0,0.0819048,6.27434,0.321429,14.0476
22,0.246411,0.0386,0.0180756,0.00583051,0.0709361,120,0,0.0819048,4.53124,0.321429,14.0476
23,0.798118,0.0386,0.0353728,0.00583051,0.138817,120,0,0.0819048,2.31548,0.321429,14.0476
24,0.606221,0.0386,0.00625327,0.00583051,0.0245404,120,0,0.0819048,13.0979,0.321429,14.0476
25,0.664216,0.0386,0.0180077,0.00583051,0.0706696,120,0,0.0819048,4.54833,0.321429,14.0476
26,1.57099,0.0386,0.423545,0.00583051,1.66217,120,0,0.0819048,0.193379,0.321429,14.0476
27,0.93234,0.0386,0.0466599,0.00583051,0.183113,120,0,0.0819048,1.75536,0.321429,14.0476
28,1.84023,0.0386,0.0603574,0.00583051,0.236868,120,0,0.0819048,1.357,0.321429,14.0476
29,0.747408,0.0386,0.0153768,0.00583051,0.060345,120,0,0.0819048,5.32652,0.321429,14.0476
30,0.46084,0.0386,0.0247334,0.00583051,0.0970643,120,0,0.0819048,3.3115,0.321429,14.0476
31,1.28639,0.0386,0.00839118,0.00583051,0.0329305,120,0,0.0819048,9.76082,0.321429,14.0476
32,0.921685,0.0386,0.138867,0.00583051,0.544973,120,0,0.0819048,0.589807,0.321429,14.0476
33,0.868721,0.0386,0.024855,0.00583051,0.0975415,120,0,0.0819048,3.2953,0.321429,14.0476
34,0.180955,0.0386,0.0506964,0.00583051,0.198954,120,0,0.0819048,1.61559,0.321429,14.0476
35,1.55478,0.0386,0.622521,0.00583051,2.44303,120,0,0.0819048,0.13157,0.321429,14.0476
36,1.49036,0.0386,0.0584321,0.00583051,0.229312,120,0,0.0819048,1.40171,0.321429,14.0476
37,0.777777,0.0386,0.0738987,0.00583051,0.290009,120,0,0.0819048,1.10834,0.321429,14.0476
38,0.717934,0.0386,0.014406,0.00583051,0.056535,120,0,0.0819048,5.68548,0.321429,14.0476
39,2.5251,0.0386,0.0590234,0.00583051,0.231633,120,0,0.0819048,1.38766,0.321429,14.0476
40,2.22518,0.0386,0.24766,0.00583051,0.971923,120,0,0.0819048,0.330714,0.321429,14.0476
41,2.72458,0.0386,0.064211,0.00583051,0.251991,120,0,0.0819048,1.27556,0.321429,14.0476
42,0.409799,0.0386,0.0191126,0.00583051,0.0750057,120,0,0.0819048,4.28539,0.321429,14.0476
43,0.786347,0.0386,0.0121216,0.00583051,0.0475701,120,0,0.0819048,6.75694,0.321429,14.0476
44,0.72403,0.0386,0.0126807,0.00583051,0.0497642,120,0,0.0819048,6.45903,0.321429,14.0476
45,0.0899873,0.0386,0.00769412,0.00583051,0.030195,120,0,0.0819048,10.6451,0.321429,14.0476
