-0,0
1.43256e-10,1
1.92552e-06,2
0.000345377,3
0.00952567,4
0.057922,5
0.12505,6
0.181989,7
0.225396,8
0.256363,9
0.276898,10
0.289723,11
0.297496,12
0.314751,13
0.3164,14
0.316633,15
0.316681,16
0.316695,17
0.3167,18
0.316702,19
0.316703,20
0.316703,21
0.316703,22
0.316704,23
0.316704,24
0.316704,25
0.316704,26
0.316704,27
0.316704,28
0.316704,29
0.316704,30
0.316704,31
0.316704,32
0.316704,33
0.316704,34
0.316704,35
0.316704,36
0.316704,37
0.316704,38
0.316704,39
0.316704,40
0.316704,41
0.316704,42
0.316704,43
0.316704,44
0.316704,45
0.316704,46
0.316704,47
0.316704,48
0.316704,49
0.316704,50
0.316704,51
0.316704,52
0.316704,53
0.316704,54
0.316704,55
0.316704,56
0.316704,57
0.316704,58
0.316704,59
0.316704,60
0.316704,61
0.316704,62
0.316704,63
0.316704,64
0.316704,65
0.316704,66
0.316704,67
0.316704,68
0.316704,69
0.316704,70
0.316704,71
0.316704,72
0.316704,73
0.316704,74
0.316704,75
0.316704,76
0.316704,77
0.316704,78
0.316704,79
0.316704,80
0.316704,81
0.316704,82
0.316704,83
0.316704,84
0.316704,85
0.316704,86
0.316704,87
0.316704,88
0.316704,89
0.316704,90
0.316704,91
0.316704,92
0.316704,93
0.316704,94
0.316704,95
0.316704,96
0.316704,97
0.316704,98
0.316704,99
0.316704,100
0.316704,101
0.316704,102
0.316703,103
0.316703,104
0.316702,105
0.316701,106
0.316699,107
0.316696,108
0.316691,109
0.316684,110
0.316673,111
0.316657,112
0.316631,113
0.316592,114
0.316532,115
0.316441,116
0.316302,117
0.316091,118
0.315772,119
0.315292,120
0.314575,121
0.313516,122
0.311967,123
0.309741,124
0.306609,125
0.302325,126
0.296655,127
0.289433,128
0.280607,129
0.270252,130
0.258556,131
0.245769,132
0.232159,133
0.217973,134
0.203418,135
0.188664,136
0.173843,137
0.159064,138
0.144421,139
0.130001,140
0.115896,141
0.102203,142
0.089037,143
0.0765247,144
0.0648056,145
0.0540214,146
0.0443009,147
0.0357409,148
0.0283886,149
0.0222312,150
0.017198,151
0.013173,152
0.0100142,153
0.00757259,154
0.00570743,155
0.00429469,156
0.00323077,157
0.00243235,158
0.00183419,159
0.00138623,160
0.00105048,161
0.000798471,162
0.000608904,163
0.000465945,164
0.000357824,165
0.000275798,166
0.000213364,167
0.000165681,168
0.000129138,169
0.000101034,170
7.9342e-05,171
6.254e-05,172
4.94789e-05,173
3.92896e-05,174
3.13124e-05,175
2.5045e-05,176
2.01036e-05,177
1.61941e-05,178
1.30903e-05,179
1.06178e-05,180
8.64154e-06,181
7.05664e-06,182
5.7814e-06,183
4.75197e-06,184
3.91832e-06,185
3.24105e-06,186
2.68913e-06,187
2.23796e-06,188
1.86803e-06,189
1.56381e-06,190
1.31289e-06,191
1.10534e-06,192
9.33167e-07,193
7.89944e-07,194
6.70475e-07,195
5.70552e-07,196
4.86755e-07,197
4.16298e-07,198
3.56906e-07,199
3.06715e-07,200
2.64196e-07,201
2.28089e-07,202
1.97354e-07,203
1.71131e-07,204
1.48707e-07,205
1.29488e-07,206
1.12981e-07,207
9.87718e-08,208
8.65157e-08,209
7.59223e-08,210
6.67476e-08,211
5.8786e-08,212
5.18638e-08,213
4.58339e-08,214
4.05716e-08,215
3.5971e-08,216
3.19417e-08,217
2.84068e-08,218
2.53004e-08,219
2.25659e-08,220
2.01552e-08,221
1.80263e-08,222
1.61436e-08,223
1.44761e-08,224
1.2997e-08,225
1.16832e-08,226
1.05145e-08,227
9.47357e-09,228
8.54515e-09,229
7.71603e-09,230
6.97465e-09,231
6.3109e-09,232
5.71596e-09,233
5.18206e-09,234
4.70239e-09,235
4.27097e-09,236
3.88252e-09,237
3.53239e-09,238
3.21649e-09,239
2.93117e-09,240
2.67323e-09,241
2.43981e-09,242
2.2284e-09,243
2.03674e-09,244
1.86284e-09,245
1.70492e-09,246
1.56138e-09,247
1.43082e-09,248
1.31197e-09,249
1.20369e-09,250
1.10497e-09,251
1.01491e-09,252
9.32681e-10,253
8.57557e-10,254
7.88876e-10,255
7.26046e-10,256
6.68532e-10,257
6.15853e-10,258
5.67573e-10,259
5.23301e-10,260
4.8268e-10,261
4.45389e-10,262
4.11138e-10,263
3.79662e-10,264
3.50722e-10,265
3.24101e-10,266
2.99602e-10,267
2.77046e-10,268
2.56269e-10,269
2.37123e-10,270
2.19472e-10,271
2.03193e-10,272
1.88174e-10,273
1.74312e-10,274
1.61513e-10,275
1.49692e-10,276
1.3877e-10,277
1.28674e-10,278
1.19341e-10,279
1.10708e-10,280
1.02723e-10,281
9.53323e-11,282
8.84914e-11,283
8.21573e-11,284
7.62907e-11,285
7.08559e-11,286
6.58197e-11,287
6.11519e-11,288
5.68243e-11,289
5.28113e-11,290
4.90892e-11,291
4.56362e-11,292
4.24322e-11,293
3.94585e-11,294
3.66982e-11,295
3.41353e-11,296
3.17554e-11,297
2.9545e-11,298
2.74917e-11,299
2.5584e-11,300
2.38112e-11,301
2.21637e-11,302
2.06322e-11,303
1.92084e-11,304
1.78847e-11,305
1.66536e-11,306
1.55087e-11,307
1.44438e-11,308
1.34531e-11,309
1.25314e-11,310
1.16737e-11,311
1.08756e-11,312
1.01327e-11,313
9.44128e-12,314
8.79763e-12,315
8.1984e-12,316
7.64047e-12,317
7.12095e-12,318
6.63715e-12,319
6.18657e-12,320
5.76691e-12,321
5.376e-12,322
5.01185e-12,323
4.6726e-12,324
4.35653e-12,325
4.06203e-12,326
3.78761e-12,327
3.53188e-12,328
3.29356e-12,329
3.07145e-12,330
2.86443e-12,331
2.67146e-12,332
2.49159e-12,333
2.32391e-12,334
2.16759e-12,335
2.02185e-12,336
1.88598e-12,337
1.75929e-12,338
1.64116e-12,339
1.531e-12,340
1.42828e-12,341
1.33249e-12,342
1.24316e-12,343
1.15985e-12,344
1.08214e-12,345
1.00966e-12,346
9.42066e-13,347
8.7901e-13,348
8.20196e-13,349
7.65332e-13,350
7.14151e-13,351
6.66407e-13,352
6.21868e-13,353
5.80314e-13,354
5.41548e-13,355
5.05378e-13,356
4.71632e-13,357
4.40148e-13,358
4.10769e-13,359
3.8336e-13,360
3.57783e-13,361
3.33918e-13,362
3.11649e-13,363
2.90869e-13,364
2.71477e-13,365
2.53381e-13,366
2.36496e-13,367
2.20735e-13,368
2.0603e-13,369
1.92305e-13,370
1.79495e-13,371
1.67542e-13,372
1.56389e-13,373
1.45976e-13,374
1.36257e-13,375
1.2719e-13,376
1.18724e-13,377
1.10823e-13,378
1.0345e-13,379
9.65663e-14,380
9.01409e-14,381
8.41457e-14,382
7.85483e-14,383
7.33256e-14,384
6.84499e-14,385
6.3898e-14,386
5.96514e-14,387
5.56823e-14,388
5.19816e-14,389
4.8526e-14,390
4.53017e-14,391
4.22902e-14,392
3.94777e-14,393
3.68548e-14,394
3.44077e-14,395
3.21225e-14,396
2.99853e-14,397
2.79961e-14,398
2.61365e-14,399
2.43972e-14,400
2.27781e-14,401
2.12654e-14,402
1.98499e-14,403
1.85315e-14,404
1.7301e-14,405
1.61537e-14,406
1.50805e-14,407
1.40813e-14,408
1.31423e-14,409
1.22726e-14,410
1.14584e-14,411
1.06951e-14,412
9.98738e-15,413
9.32125e-15,414
8.706e-15,415
8.12776e-15,416
7.58652e-15,417
7.0823e-15,418
6.61508e-15,419
6.17562e-15,420
5.76391e-15,421
5.37996e-15,422
5.02376e-15,423
4.69069e-15,424
4.38076e-15,425
4.08932e-15,426
3.81639e-15,427
3.56197e-15,428
3.32604e-15,429
3.10862e-15,430
2.90046e-15,431
2.70617e-15,432
2.53038e-15,433
2.35922e-15,434
2.20194e-15,435
2.05854e-15,436
1.91976e-15,437
1.79486e-15,438
1.67459e-15,439
1.56356e-15,440
1.46179e-15,441
1.36465e-15,442
1.27213e-15,443
1.18886e-15,444
1.11022e-15,445
1.03621e-15,446
9.66819e-16,447
9.02056e-16,448
8.41919e-16,449
7.86408e-16,450
7.35523e-16,451
6.84638e-16,452
6.38378e-16,453
5.96745e-16,454
5.59737e-16,455
5.2273e-16,456
4.85723e-16,457
4.53341e-16,458
4.25585e-16,459
3.9783e-16,460
3.70074e-16,461
3.46945e-16,462
3.23815e-16,463
3.00685e-16,464
2.82182e-16,465
2.63678e-16,466
2.45174e-16,467
2.26671e-16,468
2.12793e-16,469
1.98915e-16,470
1.85037e-16,471
