PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.410045,0.0386,0.0128405,0.00558183,0.0503914,480,0.286776,0.392057,30.5329,1.53859,70.2381
1,0.578521,0.0386,0.00514823,0.00558183,0.0202038,480,0.286776,0.392057,76.1537,1.53859,70.2381
2,0.382889,0.0386,0.0427365,0.00558183,0.167716,480,0.286776,0.392057,9.17382,1.53859,70.2381
3,0.763871,0.0386,0.0124978,0.00558183,0.0490467,480,0.286776,0.392057,31.37,1.53859,70.2381
4,0.527837,0.0386,0.0404287,0.00558183,0.158659,480,0.286776,0.392057,9.69748,1.53859,70.2381
5,0.350288,0.0386,0.00893427,0.00558183,0.0350618,480,0.286776,0.392057,43.8824,1.53859,70.2381
6,0.344078,0.0386,0.0671649,0.00558183,0.263583,480,0.286776,0.392057,5.83723,1.53859,70.2381
7,0.41692,0.0386,0.0196295,0.00558183,0.0770343,480,0.286776,0.392057,19.9729,1.53859,70.2381
8,0.276258,0.0386,0.0681146,0.00558183,0.26731,480,0.286776,0.392057,5.75584,1.53859,70.2381
9,0.088983,0.0386,0.0110581,0.00558183,0.0433967,480,0.286776,0.392057,35.4542,1.53859,70.2381
10,0.539834,0.0386,0.0169975,0.00558183,0.0667052,480,0.286776,0.392057,23.0656,1.53859,70.2381
11,0.329905,0.0386,0.00977818,0.00558183,0.0383737,480,0.286776,0.392057,40.0951,1.53859,70.2381
12,0.335152,0.0386,0.0306085,0.00558183,0.12012,480,0.286776,0.392057,12.8088,1.53859,70.2381
13,0.163401,0.0386,0.0309337,0.00558183,0.121397,480,0.286776,0.392057,12.6741,1.53859,70.2381
14,0.828332,0.0386,0.0955786,0.00558183,0.37509,480,0.286776,0.392057,4.10193,1.53859,70.2381
15,0.217002,0.0386,0.0271906,0.00558183,0.106707,480,0.286776,0.392057,14.4188,1.53859,70.2381
16,0.0349849,0.0386,0.00453986,0.00558183,0.0178163,480,0.286776,0.392057,86.3588,1.53859,70.2381
17,0.313921,0.0386,0.0237698,0.00558183,0.0932826,480,0.286776,0.392057,16.4939,1.53859,70.2381
18,0.463649,0.0386,0.0893292,0.00558183,0.350565,480,0.286776,0.392057,4.3889,1.53859,70.2381
19,0.100644,0.0386,0.0142328,0.00558183,0.0558555,480,0.286776,0.392057,27.546,1.53859,70.2381
20,0.230101,0.0386,0.0248181,0.00558183,0.0973965,480,0.286776,0.392057,15.7972,1.53859,70.2381
21,0.227223,0.0386,0.0649519,0.00558183,0.254898,480,0.286776,0.392057,6.03611,1.53859,70.2381
22,0.209641,0.0386,0.0255846,0.00558183,0.100405,480,0.286776,0.392057,15.3239,1.53859,70.2381
23,0.399689,0.0386,0.019879,0.00558183,0.0780137,480,0.286776,0.392057,19.7221,1.53859,70.2381
24,0.391991,0.0386,0.0556758,0.00558183,0.218495,480,0.286776,0.392057,7.04178,1.53859,70.2381
25,0.167651,0.0386,0.0304177,0.00558183,0.119372,480,0.286776,0.392057,12.8891,1.53859,70.2381
26,0.109871,0.0386,0.0481478,0.00558183,0.188952,480,0.286776,0.392057,8.14277,1.53859,70.2381
27,0.165008,0.0386,0.0304979,0.00558183,0.119687,480,0.286776,0.392057,12.8552,1.53859,70.2381
28,0.354029,0.0386,0.0651115,0.00558183,0.255525,480,0.286776,0.392057,6.02131,1.53859,70.2381
29,0.712272,0.0386,0.042636,0.00558183,0.167322,480,0.286776,0.392057,9.19543,1.53859,70.2381
30,0.684499,0.0386,0.0631983,0.00558183,0.248016,480,0.286776,0.392057,6.2036,1.53859,70.2381
31,0.165669,0.0386,0.00651099,0.00558183,0.0255518,480,0.286776,0.392057,60.2147,1.53859,70.2381
32,0.16644,0.0386,0.00637983,0.00558183,0.0250371,480,0.286776,0.392057,61.4526,1.53859,70.2381
33,0.454373,0.0386,0.12039,0.00558183,0.472459,480,0.286776,0.392057,3.25656,1.53859,70.2381
34,0.26843,0.0386,0.0330438,0.00558183,0.129678,480,0.286776,0.392057,11.8647,1.53859,70.2381
35,0.1878,0.0386,0.0950998,0.00558183,0.373211,480,0.286776,0.392057,4.12258,1.53859,70.2381
36,0.200288,0.0386,0.0132011,0.00558183,0.0518068,480,0.286776,0.392057,29.6987,1.53859,70.2381
37,0.475602,0.0386,0.0104754,0.00558183,0.0411099,480,0.286776,0.392057,37.4264,1.53859,70.2381
38,0.0782209,0.0386,0.0537077,0.00558183,0.210771,480,0.286776,0.392057,7.29982,1.53859,70.2381
39,0.232321,0.0386,0.00298483,0.00558183,0.0117137,480,0.286776,0.392057,131.35,1.53859,70.2381
40,0.294259,0.0386,0.12318,0.00558183,0.483411,480,0.286776,0.392057,3.18279,1.53859,70.2381
41,0.38766,0.0386,0.0296255,0.00558183,0.116263,480,0.286776,0.392057,13.2337,1.53859,70.2381
42,0.171462,0.0386,0.138333,0.00558183,0.542875,480,0.286776,0.392057,2.83416,1.53859,70.2381
43,0.682101,0.0386,0.124143,0.00558183,0.48719,480,0.286776,0.392057,3.1581,1.53859,70.2381
44,0.179855,0.0386,0.00647408,0.00558183,0.025407,480,0.286776,0.392057,60.5579,1.53859,70.2381
45,0.423135,0.0386,0.088529,0.00558183,0.347425,480,0.286776,0.392057,4.42857,1.53859,70.2381
46,0.571201,0.0386,0.00796572,0.00558183,0.0312608,480,0.286776,0.392057,49.218,1.53859,70.2381
47,0.29297,0.0386,0.0233819,0.00558183,0.0917603,480,0.286776,0.392057,16.7676,1.53859,70.2381
48,0.560966,0.0386,0.00354847,0.00558183,0.0139257,480,0.286776,0.392057,110.486,1.53859,70.2381
49,0.253634,0.0386,0.0144093,0.00558183,0.0565482,480,0.286776,0.392057,27.2085,1.53859,70.2381
50,0.576583,0.0386,0.185182,0.00558183,0.726732,480,0.286776,0.392057,2.11714,1.53859,70.2381
51,0.179825,0.0386,0.0200028,0.00558183,0.0784995,480,0.286776,0.392057,19.6001,1.53859,70.2381
52,0.0521123,0.0386,0.00743591,0.00558183,0.0291816,480,0.286776,0.392057,52.7248,1.53859,70.2381
53,0.366529,0.0386,0.0860768,0.00558183,0.337802,480,0.286776,0.392057,4.55473,1.53859,70.2381
54,0.32761,0.0386,0.0251068,0.00558183,0.0985296,480,0.286776,0.392057,15.6156,1.53859,70.2381
55,0.118173,0.0386,0.00649344,0.00558183,0.025483,480,0.286776,0.392057,60.3774,1.53859,70.2381
56,0.3235,0.0386,0.0127095,0.00558183,0.0498773,480,0.286776,0.392057,30.8476,1.53859,70.2381
57,0.232936,0.0386,0.010223,0.00558183,0.0401194,480,0.286776,0.392057,38.3504,1.53859,70.2381
58,0.125579,0.0386,0.0535523,0.00558183,0.210162,480,0.286776,0.392057,7.32101,1.53859,70.2381
59,0.47052,0.0386,0.0659147,0.00558183,0.258677,480,0.286776,0.392057,5.94794,1.53859,70.2381
60,0.368512,0.0386,0.089867,0.00558183,0.352676,480,0.286776,0.392057,4.36263,1.53859,70.2381
61,0.349469,0.0386,0.00423689,0.00558183,0.0166273,480,0.286776,0.392057,92.5342,1.53859,70.2381
62,0.303234,0.0386,0.00293329,0.00558183,0.0115115,480,0.286776,0.392057,133.658,1.53859,70.2381
63,1.09428,0.0386,0.0203462,0.00558183,0.0798468,480,0.286776,0.392057,19.2693,1.53859,70.2381
64,0.048207,0.0386,0.0912589,0.00558183,0.358138,480,0.286776,0.392057,4.29609,1.53859,70.2381
65,0.232898,0.0386,0.0377435,0.00558183,0.148121,480,0.286776,0.392057,10.3874,1.53859,70.2381
66,0.281554,0.0386,0.0601304,0.00558183,0.235977,480,0.286776,0.392057,6.52011,1.53859,70.2381
67,0.168808,0.0386,0.0337503,0.00558183,0.13245,480,0.286776,0.392057,11.6164,1.53859,70.2381
