PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.33393,0.0386,0.00659788,0.00590206,0.0258928,480,0.24338,0.33164,50.2646,1.30149,56.1905
1,0.187596,0.0386,0.00482264,0.00590206,0.0189261,480,0.24338,0.33164,68.7672,1.30149,56.1905
2,0.376007,0.0386,0.00989342,0.00590206,0.0388259,480,0.24338,0.33164,33.5212,1.30149,56.1905
3,0.13988,0.0386,0.0112604,0.00590206,0.0441907,480,0.24338,0.33164,29.4517,1.30149,56.1905
4,0.129998,0.0386,0.29252,0.00590206,1.14797,480,0.24338,0.33164,1.13373,1.30149,56.1905
5,0.167932,0.0386,0.0109953,0.00590206,0.0431502,480,0.24338,0.33164,30.1619,1.30149,56.1905
6,0.296424,0.0386,0.00795664,0.00590206,0.0312252,480,0.24338,0.33164,41.6808,1.30149,56.1905
7,0.192765,0.0386,0.060393,0.00590206,0.237007,480,0.24338,0.33164,5.49136,1.30149,56.1905
8,0.0762712,0.0386,0.0272309,0.00590206,0.106866,480,0.24338,0.33164,12.1788,1.30149,56.1905
9,0.0920941,0.0386,0.0468215,0.00590206,0.183747,480,0.24338,0.33164,7.08306,1.30149,56.1905
10,0.160521,0.0386,0.017573,0.00590206,0.0689636,480,0.24338,0.33164,18.8722,1.30149,56.1905
11,0.2494,0.0386,0.0253929,0.00590206,0.0996524,480,0.24338,0.33164,13.0603,1.30149,56.1905
12,0.326005,0.0386,0.0431886,0.00590206,0.16949,480,0.24338,0.33164,7.67888,1.30149,56.1905
13,0.216105,0.0386,0.0260506,0.00590206,0.102234,480,0.24338,0.33164,12.7306,1.30149,56.1905
14,0.146994,0.0386,0.0307758,0.00590206,0.120777,480,0.24338,0.33164,10.776,1.30149,56.1905
15,0.12406,0.0386,0.00545937,0.00590206,0.0214249,480,0.24338,0.33164,60.7468,1.30149,56.1905
16,0.149655,0.0386,0.0238574,0.00590206,0.0936264,480,0.24338,0.33164,13.9009,1.30149,56.1905
17,0.362013,0.0386,0.0337915,0.00590206,0.132612,480,0.24338,0.33164,9.81429,1.30149,56.1905
18,0.253221,0.0386,0.013965,0.00590206,0.0548046,480,0.24338,0.33164,23.7479,1.30149,56.1905
19,0.261415,0.0386,0.0480199,0.00590206,0.18845,480,0.24338,0.33164,6.9063,1.30149,56.1905
20,0.146854,0.0386,0.00967113,0.00590206,0.0379535,480,0.24338,0.33164,34.2917,1.30149,56.1905
21,0.317355,0.0386,0.0395908,0.00590206,0.155371,480,0.24338,0.33164,8.37669,1.30149,56.1905
22,0.185786,0.0386,0.001663,0.00590206,0.00652632,480,0.24338,0.33164,199.422,1.30149,56.1905
23,0.182675,0.0386,0.0294226,0.00590206,0.115467,480,0.24338,0.33164,11.2716,1.30149,56.1905
24,0.203897,0.0386,0.0806276,0.00590206,0.316416,480,0.24338,0.33164,4.11323,1.30149,56.1905
25,0.146191,0.0386,0.0276387,0.00590206,0.108466,480,0.24338,0.33164,11.9991,1.30149,56.1905
26,0.253217,0.0386,0.0320598,0.00590206,0.125816,480,0.24338,0.33164,10.3444,1.30149,56.1905
27,0.129277,0.0386,0.0242659,0.00590206,0.0952295,480,0.24338,0.33164,13.6669,1.30149,56.1905
28,0.451612,0.0386,0.170204,0.00590206,0.667953,480,0.24338,0.33164,1.94848,1.30149,56.1905
29,0.0733802,0.0386,0.0102468,0.00590206,0.0402126,480,0.24338,0.33164,32.3653,1.30149,56.1905
30,0.322172,0.0386,0.0164729,0.00590206,0.0646466,480,0.24338,0.33164,20.1324,1.30149,56.1905
31,0.311741,0.0386,0.0151953,0.00590206,0.0596327,480,0.24338,0.33164,21.8252,1.30149,56.1905
32,0.151214,0.0386,0.0105803,0.00590206,0.0415214,480,0.24338,0.33164,31.3451,1.30149,56.1905
33,0.139974,0.0386,0.0325983,0.00590206,0.12793,480,0.24338,0.33164,10.1735,1.30149,56.1905
34,0.341183,0.0386,0.0166439,0.00590206,0.0653176,480,0.24338,0.33164,19.9256,1.30149,56.1905
35,0.148583,0.0386,0.135645,0.00590206,0.532327,480,0.24338,0.33164,2.44491,1.30149,56.1905
36,0.303318,0.0386,0.012663,0.00590206,0.0496949,480,0.24338,0.33164,26.1897,1.30149,56.1905
37,0.696091,0.0386,0.0516025,0.00590206,0.20251,480,0.24338,0.33164,6.42681,1.30149,56.1905
38,0.0963024,0.0386,0.0916434,0.00590206,0.359647,480,0.24338,0.33164,3.61881,1.30149,56.1905
39,0.206936,0.0386,0.0107991,0.00590206,0.0423802,480,0.24338,0.33164,30.7099,1.30149,56.1905
40,0.350713,0.0386,0.0223481,0.00590206,0.0877035,480,0.24338,0.33164,14.8397,1.30149,56.1905
41,0.0527121,0.0386,0.00502685,0.00590206,0.0197275,480,0.24338,0.33164,65.9737,1.30149,56.1905
42,0.181423,0.0386,0.0640442,0.00590206,0.251336,480,0.24338,0.33164,5.17829,1.30149,56.1905
43,0.212176,0.0386,0.0158443,0.00590206,0.0621797,480,0.24338,0.33164,20.9311,1.30149,56.1905
44,0.191577,0.0386,0.0391865,0.00590206,0.153784,480,0.24338,0.33164,8.46312,1.30149,56.1905
45,0.275935,0.0386,0.0278227,0.00590206,0.109188,480,0.24338,0.33164,11.9198,1.30149,56.1905
46,0.224967,0.0386,0.0524158,0.00590206,0.205702,480,0.24338,0.33164,6.32709,1.30149,56.1905
47,0.303483,0.0386,0.0490536,0.00590206,0.192507,480,0.24338,0.33164,6.76076,1.30149,56.1905
48,0.419495,0.0386,0.0194363,0.00590206,0.0762761,480,0.24338,0.33164,17.0629,1.30149,56.1905
49,0.646118,0.0386,0.137668,0.00590206,0.540268,480,0.24338,0.33164,2.40898,1.30149,56.1905
50,0.129354,0.0386,0.0686534,0.00590206,0.269425,480,0.24338,0.33164,4.83064,1.30149,56.1905
51,0.142999,0.0386,0.00917788,0.00590206,0.0360178,480,0.24338,0.33164,36.1347,1.30149,56.1905
52,0.215438,0.0386,0.0383555,0.00590206,0.150523,480,0.24338,0.33164,8.64647,1.30149,56.1905
53,0.178237,0.0386,0.00674592,0.00590206,0.0264738,480,0.24338,0.33164,49.1615,1.30149,56.1905
54,0.0970124,0.0386,0.0160607,0.00590206,0.063029,480,0.24338,0.33164,20.6491,1.30149,56.1905
55,0.388304,0.0386,0.0131253,0.00590206,0.051509,480,0.24338,0.33164,25.2673,1.30149,56.1905
56,0.20685,0.0386,0.0833615,0.00590206,0.327145,480,0.24338,0.33164,3.97833,1.30149,56.1905
57,0.48505,0.0386,0.022707,0.00590206,0.0891119,480,0.24338,0.33164,14.6052,1.30149,56.1905
58,0.236766,0.0386,0.154116,0.00590206,0.604817,480,0.24338,0.33164,2.15188,1.30149,56.1905
59,0.134011,0.0386,0.019322,0.00590206,0.0758276,480,0.24338,0.33164,17.1638,1.30149,56.1905
60,0.317572,0.0386,0.00333194,0.00590206,0.0130759,480,0.24338,0.33164,99.5336,1.30149,56.1905
61,0.272771,0.0386,0.01731,0.00590206,0.0679318,480,0.24338,0.33164,19.1588,1.30149,56.1905
62,0.184541,0.0386,0.969337,0.00590206,3.80409,480,0.24338,0.33164,0.34213,1.30149,56.1905
63,0.259515,0.0386,0.0220114,0.00590206,0.0863819,480,0.24338,0.33164,15.0667,1.30149,56.1905
