PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.25286,0.0386,0.0343286,0.00701877,0.13472,240,0.24338,0.197194,5.74431,0.773872,28.0952
1,0.202035,0.0386,0.0282405,0.00701877,0.110827,240,0.24338,0.197194,6.98268,0.773872,28.0952
2,0.229472,0.0386,0.0241499,0.00701877,0.0947742,240,0.24338,0.197194,8.16544,0.773872,28.0952
3,0.170832,0.0386,0.00379851,0.00701877,0.0149069,240,0.24338,0.197194,51.9136,0.773872,28.0952
4,0.409249,0.0386,0.0125037,0.00701877,0.0490697,240,0.24338,0.197194,15.7709,0.773872,28.0952
5,0.224937,0.0386,0.0478844,0.00701877,0.187918,240,0.24338,0.197194,4.11813,0.773872,28.0952
6,0.204723,0.0386,0.0662526,0.00701877,0.260003,240,0.24338,0.197194,2.9764,0.773872,28.0952
7,0.295574,0.0386,0.131616,0.00701877,0.516514,240,0.24338,0.197194,1.49826,0.773872,28.0952
8,0.0804997,0.0386,0.0624206,0.00701877,0.244965,240,0.24338,0.197194,3.15912,0.773872,28.0952
9,0.393427,0.0386,0.0197449,0.00701877,0.0774871,240,0.24338,0.197194,9.98711,0.773872,28.0952
10,0.315023,0.0386,0.00908943,0.00701877,0.0356707,240,0.24338,0.197194,21.6949,0.773872,28.0952
11,0.611283,0.0386,0.0839688,0.00701877,0.329529,240,0.24338,0.197194,2.34842,0.773872,28.0952
12,0.116999,0.0386,0.0331941,0.00701877,0.130268,240,0.24338,0.197194,5.94064,0.773872,28.0952
13,0.418162,0.0386,0.0579862,0.00701877,0.227562,240,0.24338,0.197194,3.40071,0.773872,28.0952
14,0.494309,0.0386,0.0114096,0.00701877,0.0447762,240,0.24338,0.197194,17.2831,0.773872,28.0952
15,0.269292,0.0386,0.0380321,0.00701877,0.149254,240,0.24338,0.197194,5.18494,0.773872,28.0952
16,0.196494,0.0386,0.00536865,0.00701877,0.0210688,240,0.24338,0.197194,36.7307,0.773872,28.0952
17,0.391386,0.0386,0.0944455,0.00701877,0.370644,240,0.24338,0.197194,2.08791,0.773872,28.0952
18,0.478577,0.0386,0.00600658,0.00701877,0.0235723,240,0.24338,0.197194,32.8297,0.773872,28.0952
19,0.3043,0.0386,0.0401861,0.00701877,0.157707,240,0.24338,0.197194,4.90703,0.773872,28.0952
20,0.297604,0.0386,0.110166,0.00701877,0.432336,240,0.24338,0.197194,1.78998,0.773872,28.0952
21,0.35122,0.0386,0.032339,0.00701877,0.126912,240,0.24338,0.197194,6.09772,0.773872,28.0952
22,0.128066,0.0386,0.0712241,0.00701877,0.279513,240,0.24338,0.197194,2.76864,0.773872,28.0952
23,0.148987,0.0386,0.0529339,0.00701877,0.207735,240,0.24338,0.197194,3.72529,0.773872,28.0952
24,0.0887964,0.0386,0.102021,0.00701877,0.400374,240,0.24338,0.197194,1.93287,0.773872,28.0952
25,0.0736557,0.0386,0.0127528,0.00701877,0.0500473,240,0.24338,0.197194,15.4628,0.773872,28.0952
26,0.405781,0.0386,0.0116682,0.00701877,0.0457907,240,0.24338,0.197194,16.9002,0.773872,28.0952
27,0.381307,0.0386,0.125906,0.00701877,0.494107,240,0.24338,0.197194,1.5662,0.773872,28.0952
28,0.283543,0.0386,0.0897346,0.00701877,0.352156,240,0.24338,0.197194,2.19753,0.773872,28.0952
