PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.486666,0.0386,0.032693,0.00558183,0.128301,480,0.286776,0.392057,11.9921,1.53859,70.2381
1,0.392901,0.0386,0.0813384,0.00558183,0.319206,480,0.286776,0.392057,4.82007,1.53859,70.2381
2,0.624412,0.0386,0.00908746,0.00558183,0.035663,480,0.286776,0.392057,43.1426,1.53859,70.2381
3,0.198441,0.0386,0.0224127,0.00558183,0.0879567,480,0.286776,0.392057,17.4926,1.53859,70.2381
4,0.137534,0.0386,0.0203885,0.00558183,0.0800132,480,0.286776,0.392057,19.2293,1.53859,70.2381
5,0.0366302,0.0386,0.116907,0.00558183,0.458794,480,0.286776,0.392057,3.35356,1.53859,70.2381
6,0.121148,0.0386,0.0188167,0.00558183,0.0738445,480,0.286776,0.392057,20.8356,1.53859,70.2381
7,0.304946,0.0386,0.109754,0.00558183,0.430722,480,0.286776,0.392057,3.57213,1.53859,70.2381
8,0.181701,0.0386,0.023259,0.00558183,0.0912781,480,0.286776,0.392057,16.8561,1.53859,70.2381
9,0.48336,0.0386,0.10012,0.00558183,0.392913,480,0.286776,0.392057,3.91587,1.53859,70.2381
10,0.18474,0.0386,0.00875052,0.00558183,0.0343407,480,0.286776,0.392057,44.8038,1.53859,70.2381
11,0.431772,0.0386,0.0865559,0.00558183,0.339681,480,0.286776,0.392057,4.52952,1.53859,70.2381
12,0.321534,0.0386,0.0804286,0.00558183,0.315635,480,0.286776,0.392057,4.8746,1.53859,70.2381
13,0.351309,0.0386,0.0213653,0.00558183,0.0838463,480,0.286776,0.392057,18.3502,1.53859,70.2381
14,0.361174,0.0386,0.0129437,0.00558183,0.0507966,480,0.286776,0.392057,30.2893,1.53859,70.2381
15,0.175811,0.0386,0.0260084,0.00558183,0.102068,480,0.286776,0.392057,15.0742,1.53859,70.2381
16,0.258855,0.0386,0.0356426,0.00558183,0.139877,480,0.286776,0.392057,10.9997,1.53859,70.2381
17,0.263652,0.0386,0.0225456,0.00558183,0.0884784,480,0.286776,0.392057,17.3895,1.53859,70.2381
18,0.482826,0.0386,0.0480463,0.00558183,0.188554,480,0.286776,0.392057,8.15997,1.53859,70.2381
19,0.0694171,0.0386,0.00281473,0.00558183,0.0110462,480,0.286776,0.392057,139.287,1.53859,70.2381
20,0.37873,0.0386,0.0158434,0.00558183,0.0621763,480,0.286776,0.392057,24.7457,1.53859,70.2381
21,0.50764,0.0386,0.0392385,0.00558183,0.153988,480,0.286776,0.392057,9.99163,1.53859,70.2381
