PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.0462411,0.0386,0.0488991,0.00834678,0.191901,120,0.24338,0.117252,2.39784,0.460147,14.0476
1,0.0174104,0.0386,0.0381223,0.00834678,0.149608,120,0.24338,0.117252,3.07569,0.460147,14.0476
2,0.206032,0.0386,0.0131758,0.00834678,0.0517075,120,0.24338,0.117252,8.89904,0.460147,14.0476
3,0.550288,0.0386,0.226228,0.00834678,0.887815,120,0.24338,0.117252,0.518292,0.460147,14.0476
4,0.538701,0.0386,0.00653505,0.00834678,0.0256463,120,0.24338,0.117252,17.9421,0.460147,14.0476
5,0.405297,0.0386,0.0287301,0.00834678,0.112749,120,0.24338,0.117252,4.08116,0.460147,14.0476
6,0.0742343,0.0386,0.0328634,0.00834678,0.12897,120,0.24338,0.117252,3.56787,0.460147,14.0476
7,0.223736,0.0386,0.221852,0.00834678,0.870641,120,0.24338,0.117252,0.528515,0.460147,14.0476
8,0.250757,0.0386,0.0530884,0.00834678,0.208341,120,0.24338,0.117252,2.20862,0.460147,14.0476
9,0.547054,0.0386,0.125832,0.00834678,0.493819,120,0.24338,0.117252,0.931814,0.460147,14.0476
10,0.0908223,0.0386,0.122987,0.00834678,0.482652,120,0.24338,0.117252,0.953372,0.460147,14.0476
11,0.0911714,0.0386,0.0208784,0.00834678,0.0819355,120,0.24338,0.117252,5.61597,0.460147,14.0476
12,0.442205,0.0386,0.11309,0.00834678,0.443811,120,0.24338,0.117252,1.03681,0.460147,14.0476
13,0.356693,0.0386,0.131926,0.00834678,0.517733,120,0.24338,0.117252,0.888773,0.460147,14.0476
14,0.499324,0.0386,0.0802733,0.00834678,0.315026,120,0.24338,0.117252,1.46066,0.460147,14.0476
15,0.257145,0.0386,0.215769,0.00834678,0.846767,120,0.24338,0.117252,0.543417,0.460147,14.0476
16,0.160549,0.0386,0.041771,0.00834678,0.163927,120,0.24338,0.117252,2.80702,0.460147,14.0476
17,0.168299,0.0386,0.0336785,0.00834678,0.132169,120,0.24338,0.117252,3.48152,0.460147,14.0476
18,0.0381344,0.0386,0.0117598,0.00834678,0.0461504,120,0.24338,0.117252,9.9706,0.460147,14.0476
19,0.50592,0.0386,0.0579375,0.00834678,0.227371,120,0.24338,0.117252,2.02377,0.460147,14.0476
20,0.146421,0.0386,0.0274435,0.00834678,0.1077,120,0.24338,0.117252,4.2725,0.460147,14.0476
21,0.452817,0.0386,0.00583263,0.00834678,0.0228897,120,0.24338,0.117252,20.1028,0.460147,14.0476
