PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.250634,0.0386,0.0454173,0.00634218,0.178237,360,0.24338,0.267278,5.88492,1.04891,42.1429
1,0.176957,0.0386,0.0358315,0.00634218,0.140618,360,0.24338,0.267278,7.45929,1.04891,42.1429
2,0.216017,0.0386,0.0212003,0.00634218,0.0831989,360,0.24338,0.267278,12.6072,1.04891,42.1429
3,0.0674157,0.0386,0.0404087,0.00634218,0.158581,360,0.24338,0.267278,6.61436,1.04891,42.1429
4,0.279781,0.0386,0.0125773,0.00634218,0.0493586,360,0.24338,0.267278,21.2508,1.04891,42.1429
5,0.374892,0.0386,0.0117965,0.00634218,0.0462943,360,0.24338,0.267278,22.6574,1.04891,42.1429
6,0.0955568,0.0386,0.0467658,0.00634218,0.183528,360,0.24338,0.267278,5.71524,1.04891,42.1429
7,0.123137,0.0386,0.0409538,0.00634218,0.16072,360,0.24338,0.267278,6.52632,1.04891,42.1429
8,0.323452,0.0386,0.0279163,0.00634218,0.109555,360,0.24338,0.267278,9.57425,1.04891,42.1429
9,0.148646,0.0386,0.0101952,0.00634218,0.0400102,360,0.24338,0.267278,26.216,1.04891,42.1429
10,0.211534,0.0386,0.220373,0.00634218,0.864835,360,0.24338,0.267278,1.21284,1.04891,42.1429
11,0.0834615,0.0386,0.0152351,0.00634218,0.0597889,360,0.24338,0.267278,17.5435,1.04891,42.1429
12,0.207935,0.0386,0.0269309,0.00634218,0.105688,360,0.24338,0.267278,9.92457,1.04891,42.1429
13,0.512834,0.0386,0.398157,0.00634218,1.56253,360,0.24338,0.267278,0.671288,1.04891,42.1429
14,0.47141,0.0386,0.0362246,0.00634218,0.14216,360,0.24338,0.267278,7.37834,1.04891,42.1429
15,0.241476,0.0386,0.157982,0.00634218,0.619986,360,0.24338,0.267278,1.69183,1.04891,42.1429
16,0.471661,0.0386,0.0375392,0.00634218,0.14732,360,0.24338,0.267278,7.11995,1.04891,42.1429
17,0.314651,0.0386,0.195129,0.00634218,0.765769,360,0.24338,0.267278,1.36975,1.04891,42.1429
18,0.179142,0.0386,0.0162569,0.00634218,0.0637987,360,0.24338,0.267278,16.4409,1.04891,42.1429
19,0.249737,0.0386,0.037238,0.00634218,0.146138,360,0.24338,0.267278,7.17754,1.04891,42.1429
20,0.438475,0.0386,0.186789,0.00634218,0.733037,360,0.24338,0.267278,1.43091,1.04891,42.1429
21,0.123161,0.0386,0.0165263,0.00634218,0.0648559,360,0.24338,0.267278,16.1729,1.04891,42.1429
22,0.0477557,0.0386,0.104021,0.00634218,0.408224,360,0.24338,0.267278,2.56945,1.04891,42.1429
23,0.611623,0.0386,0.0866478,0.00634218,0.340042,360,0.24338,0.267278,3.08464,1.04891,42.1429
24,0.222279,0.0386,0.0143118,0.00634218,0.0561655,360,0.24338,0.267278,18.6753,1.04891,42.1429
25,0.264113,0.0386,0.0392377,0.00634218,0.153985,360,0.24338,0.267278,6.81175,1.04891,42.1429
26,0.110301,0.0386,0.0324684,0.00634218,0.12742,360,0.24338,0.267278,8.23193,1.04891,42.1429
27,0.1301,0.0386,0.064287,0.00634218,0.252289,360,0.24338,0.267278,4.15757,1.04891,42.1429
28,0.0894236,0.0386,0.0271524,0.00634218,0.106557,360,0.24338,0.267278,9.8436,1.04891,42.1429
29,0.0605539,0.0386,0.019008,0.00634218,0.0745955,360,0.24338,0.267278,14.0613,1.04891,42.1429
30,0.259538,0.0386,0.029331,0.00634218,0.115107,360,0.24338,0.267278,9.11246,1.04891,42.1429
31,0.452997,0.0386,0.0162792,0.00634218,0.0638865,360,0.24338,0.267278,16.4183,1.04891,42.1429
32,0.360442,0.0386,0.00612151,0.00634218,0.0240234,360,0.24338,0.267278,43.662,1.04891,42.1429
33,0.217499,0.0386,0.126496,0.00634218,0.496425,360,0.24338,0.267278,2.11292,1.04891,42.1429
34,0.189246,0.0386,0.0388673,0.00634218,0.152531,360,0.24338,0.267278,6.87667,1.04891,42.1429
35,0.459837,0.0386,0.431069,0.00634218,1.6917,360,0.24338,0.267278,0.620034,1.04891,42.1429
36,0.370807,0.0386,0.040675,0.00634218,0.159626,360,0.24338,0.267278,6.57105,1.04891,42.1429
37,0.507676,0.0386,0.00807039,0.00634218,0.0316716,360,0.24338,0.267278,33.1183,1.04891,42.1429
38,0.189474,0.0386,0.0259756,0.00634218,0.101939,360,0.24338,0.267278,10.2895,1.04891,42.1429
39,0.260585,0.0386,0.041987,0.00634218,0.164775,360,0.24338,0.267278,6.36572,1.04891,42.1429
