PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.189072,0.0386,0.0165934,0.00701877,0.0651193,240,0.24338,0.197194,11.8839,0.773872,28.0952
1,0.438686,0.0386,0.0249556,0.00701877,0.0979361,240,0.24338,0.197194,7.90181,0.773872,28.0952
2,0.0611013,0.0386,0.00607484,0.00701877,0.0238402,240,0.24338,0.197194,32.4608,0.773872,28.0952
3,0.152207,0.0386,0.285978,0.00701877,1.1223,240,0.24338,0.197194,0.689543,0.773872,28.0952
4,0.143006,0.0386,0.0539882,0.00701877,0.211872,240,0.24338,0.197194,3.65254,0.773872,28.0952
5,0.688397,0.0386,0.0373328,0.00701877,0.146509,240,0.24338,0.197194,5.28207,0.773872,28.0952
6,0.258139,0.0386,0.00476898,0.00701877,0.0187155,240,0.24338,0.197194,41.3494,0.773872,28.0952
7,0.363358,0.0386,0.0125216,0.00701877,0.0491401,240,0.24338,0.197194,15.7483,0.773872,28.0952
8,0.178817,0.0386,0.0448091,0.00701877,0.17585,240,0.24338,0.197194,4.40076,0.773872,28.0952
9,0.481555,0.0386,0.024171,0.00701877,0.094857,240,0.24338,0.197194,8.15831,0.773872,28.0952
10,0.350584,0.0386,0.0137092,0.00701877,0.0538004,240,0.24338,0.197194,14.3841,0.773872,28.0952
11,0.296471,0.0386,0.0343748,0.00701877,0.134901,240,0.24338,0.197194,5.73659,0.773872,28.0952
12,0.158393,0.0386,0.0798495,0.00701877,0.313363,240,0.24338,0.197194,2.46957,0.773872,28.0952
13,0.0434085,0.0386,0.108323,0.00701877,0.425105,240,0.24338,0.197194,1.82043,0.773872,28.0952
14,0.253866,0.0386,0.00612824,0.00701877,0.0240498,240,0.24338,0.197194,32.1779,0.773872,28.0952
15,0.254623,0.0386,0.0113317,0.00701877,0.0444704,240,0.24338,0.197194,17.402,0.773872,28.0952
16,0.452416,0.0386,0.0455112,0.00701877,0.178605,240,0.24338,0.197194,4.33287,0.773872,28.0952
17,0.554858,0.0386,0.107393,0.00701877,0.421455,240,0.24338,0.197194,1.83619,0.773872,28.0952
18,0.061057,0.0386,0.0236667,0.00701877,0.0928781,240,0.24338,0.197194,8.33213,0.773872,28.0952
19,0.606387,0.0386,0.394578,0.00701877,1.54849,240,0.24338,0.197194,0.499759,0.773872,28.0952
20,0.143016,0.0386,0.0297599,0.00701877,0.11679,240,0.24338,0.197194,6.62618,0.773872,28.0952
21,0.293633,0.0386,0.0751926,0.00701877,0.295087,240,0.24338,0.197194,2.62252,0.773872,28.0952
22,0.439498,0.0386,0.034447,0.00701877,0.135184,240,0.24338,0.197194,5.72457,0.773872,28.0952
23,0.666074,0.0386,0.0114723,0.00701877,0.0450221,240,0.24338,0.197194,17.1887,0.773872,28.0952
24,0.390893,0.0386,0.0564183,0.00701877,0.221409,240,0.24338,0.197194,3.49522,0.773872,28.0952
25,0.488682,0.0386,0.020176,0.00701877,0.0791789,240,0.24338,0.197194,9.77371,0.773872,28.0952
26,0.15359,0.0386,0.011811,0.00701877,0.0463515,240,0.24338,0.197194,16.6957,0.773872,28.0952
27,0.226397,0.0386,0.0064221,0.00701877,0.025203,240,0.24338,0.197194,30.7055,0.773872,28.0952
28,0.248895,0.0386,0.0978772,0.00701877,0.384111,240,0.24338,0.197194,2.01471,0.773872,28.0952
29,0.19161,0.0386,0.0284073,0.00701877,0.111482,240,0.24338,0.197194,6.94166,0.773872,28.0952
30,0.0984994,0.0386,0.0418853,0.00701877,0.164375,240,0.24338,0.197194,4.70796,0.773872,28.0952
31,0.456349,0.0386,0.021396,0.00701877,0.0839668,240,0.24338,0.197194,9.21641,0.773872,28.0952
32,0.365795,0.0386,0.0166649,0.00701877,0.0653999,240,0.24338,0.197194,11.8329,0.773872,28.0952
33,0.411985,0.0386,0.0661905,0.00701877,0.259759,240,0.24338,0.197194,2.97919,0.773872,28.0952
