PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.347921,0.0386,0.023474,0.00558183,0.0921217,480,0.286776,0.392057,16.7018,1.53859,70.2381
1,0.162152,0.0386,0.0519714,0.00558183,0.203958,480,0.286776,0.392057,7.5437,1.53859,70.2381
2,0.366784,0.0386,0.0579694,0.00558183,0.227496,480,0.286776,0.392057,6.76316,1.53859,70.2381
3,0.345414,0.0386,0.0287722,0.00558183,0.112914,480,0.286776,0.392057,13.6262,1.53859,70.2381
4,0.323762,0.0386,0.0178708,0.00558183,0.0701326,480,0.286776,0.392057,21.9384,1.53859,70.2381
5,0.56356,0.0386,0.0852535,0.00558183,0.33457,480,0.286776,0.392057,4.59872,1.53859,70.2381
6,0.305618,0.0386,0.00850619,0.00558183,0.0333819,480,0.286776,0.392057,46.0908,1.53859,70.2381
7,0.678975,0.0386,0.0759784,0.00558183,0.298171,480,0.286776,0.392057,5.16011,1.53859,70.2381
8,0.411229,0.0386,0.11053,0.00558183,0.433767,480,0.286776,0.392057,3.54706,1.53859,70.2381
9,0.742607,0.0386,0.464587,0.00558183,1.82323,480,0.286776,0.392057,0.843882,1.53859,70.2381
10,0.128866,0.0386,0.153854,0.00558183,0.603786,480,0.286776,0.392057,2.54825,1.53859,70.2381
11,0.0983273,0.0386,0.0130919,0.00558183,0.051378,480,0.286776,0.392057,29.9466,1.53859,70.2381
12,0.115306,0.0386,0.0221201,0.00558183,0.0868083,480,0.286776,0.392057,17.724,1.53859,70.2381
13,0.775246,0.0386,0.0275239,0.00558183,0.108015,480,0.286776,0.392057,14.2442,1.53859,70.2381
14,0.132544,0.0386,0.0563451,0.00558183,0.221122,480,0.286776,0.392057,6.95813,1.53859,70.2381
15,0.192574,0.0386,0.0236662,0.00558183,0.0928759,480,0.286776,0.392057,16.5661,1.53859,70.2381
16,0.412546,0.0386,0.041517,0.00558183,0.16293,480,0.286776,0.392057,9.44328,1.53859,70.2381
17,0.0477214,0.0386,0.0116429,0.00558183,0.0456918,480,0.286776,0.392057,33.6733,1.53859,70.2381
18,0.166756,0.0386,0.0354272,0.00558183,0.139031,480,0.286776,0.392057,11.0665,1.53859,70.2381
19,0.141127,0.0386,0.0708596,0.00558183,0.278083,480,0.286776,0.392057,5.53287,1.53859,70.2381
20,0.37901,0.0386,0.0952424,0.00558183,0.373771,480,0.286776,0.392057,4.11641,1.53859,70.2381
21,0.517203,0.0386,0.0201608,0.00558183,0.0791193,480,0.286776,0.392057,19.4465,1.53859,70.2381
22,0.407346,0.0386,0.0203199,0.00558183,0.0797439,480,0.286776,0.392057,19.2942,1.53859,70.2381
23,0.0679826,0.0386,0.014849,0.00558183,0.0582735,480,0.286776,0.392057,26.403,1.53859,70.2381
24,0.259917,0.0386,0.0264195,0.00558183,0.103681,480,0.286776,0.392057,14.8397,1.53859,70.2381
