PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.126325,0.0386,0.05464,0.00701877,0.21443,240,0.24338,0.197194,3.60897,0.773872,28.0952
1,0.391961,0.0386,0.0128244,0.00701877,0.0503283,240,0.24338,0.197194,15.3765,0.773872,28.0952
2,0.623806,0.0386,0.212677,0.00701877,0.834635,240,0.24338,0.197194,0.927198,0.773872,28.0952
3,0.46081,0.0386,0.196429,0.00701877,0.770869,240,0.24338,0.197194,1.0039,0.773872,28.0952
4,0.439201,0.0386,0.0143442,0.00701877,0.0562925,240,0.24338,0.197194,13.7473,0.773872,28.0952
5,0.170467,0.0386,0.0291879,0.00701877,0.114546,240,0.24338,0.197194,6.75601,0.773872,28.0952
6,0.201228,0.0386,0.0817723,0.00701877,0.320909,240,0.24338,0.197194,2.4115,0.773872,28.0952
7,0.262617,0.0386,0.0521649,0.00701877,0.204717,240,0.24338,0.197194,3.7802,0.773872,28.0952
8,0.246921,0.0386,0.0379998,0.00701877,0.149127,240,0.24338,0.197194,5.18935,0.773872,28.0952
9,0.236322,0.0386,0.0318937,0.00701877,0.125164,240,0.24338,0.197194,6.18286,0.773872,28.0952
10,0.538757,0.0386,0.0166526,0.00701877,0.0653518,240,0.24338,0.197194,11.8416,0.773872,28.0952
11,0.254468,0.0386,0.202819,0.00701877,0.795948,240,0.24338,0.197194,0.972264,0.773872,28.0952
12,0.499463,0.0386,0.0300911,0.00701877,0.11809,240,0.24338,0.197194,6.55324,0.773872,28.0952
13,0.356839,0.0386,0.0713512,0.00701877,0.280012,240,0.24338,0.197194,2.76371,0.773872,28.0952
14,0.174229,0.0386,0.102999,0.00701877,0.40421,240,0.24338,0.197194,1.91453,0.773872,28.0952
15,0.219471,0.0386,0.0657416,0.00701877,0.257998,240,0.24338,0.197194,2.99953,0.773872,28.0952
16,0.117559,0.0386,0.0214412,0.00701877,0.0841443,240,0.24338,0.197194,9.19697,0.773872,28.0952
17,0.257414,0.0386,0.208846,0.00701877,0.819601,240,0.24338,0.197194,0.944207,0.773872,28.0952
18,0.274449,0.0386,0.134869,0.00701877,0.529284,240,0.24338,0.197194,1.46211,0.773872,28.0952
19,0.138386,0.0386,0.0278936,0.00701877,0.109466,240,0.24338,0.197194,7.06952,0.773872,28.0952
20,0.129404,0.0386,0.130736,0.00701877,0.513064,240,0.24338,0.197194,1.50833,0.773872,28.0952
21,0.0676204,0.0386,0.0229195,0.00701877,0.0899456,240,0.24338,0.197194,8.60378,0.773872,28.0952
22,0.676989,0.0386,0.0295067,0.00701877,0.115797,240,0.24338,0.197194,6.68303,0.773872,28.0952
23,0.368576,0.0386,0.0134476,0.00701877,0.052774,240,0.24338,0.197194,14.6639,0.773872,28.0952
24,0.507279,0.0386,0.00905902,0.00701877,0.0355514,240,0.24338,0.197194,21.7677,0.773872,28.0952
25,0.144798,0.0386,0.108073,0.00701877,0.424125,240,0.24338,0.197194,1.82463,0.773872,28.0952
