PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
144,0.12253,0.0386,0.0103376,0.00634218,0.0405692,360,0.24338,0.267278,25.8548,1.04891,42.1429
145,0.350369,0.0386,0.0135802,0.00634218,0.0532945,360,0.24338,0.267278,19.6814,1.04891,42.1429
146,0.765869,0.0386,0.00391435,0.00634218,0.0153616,360,0.24338,0.267278,68.2814,1.04891,42.1429
147,0.401041,0.0386,0.0714284,0.00634218,0.280315,360,0.24338,0.267278,3.7419,1.04891,42.1429
148,0.0426602,0.0386,0.0595944,0.00634218,0.233873,360,0.24338,0.267278,4.48494,1.04891,42.1429
149,0.280883,0.0386,0.101786,0.00634218,0.399452,360,0.24338,0.267278,2.62587,1.04891,42.1429
150,0.102257,0.0386,0.0209557,0.00634218,0.082239,360,0.24338,0.267278,12.7544,1.04891,42.1429
151,0.455531,0.0386,0.0348556,0.00634218,0.136788,360,0.24338,0.267278,7.66815,1.04891,42.1429
152,0.306815,0.0386,0.0126875,0.00634218,0.049791,360,0.24338,0.267278,21.0662,1.04891,42.1429
153,0.0529119,0.0386,0.0395782,0.00634218,0.155321,360,0.24338,0.267278,6.75316,1.04891,42.1429
154,0.257892,0.0386,0.175458,0.00634218,0.688572,360,0.24338,0.267278,1.52331,1.04891,42.1429
155,0.244165,0.0386,0.00690982,0.00634218,0.027117,360,0.24338,0.267278,38.6808,1.04891,42.1429
156,0.222745,0.0386,0.0217181,0.00634218,0.085231,360,0.24338,0.267278,12.3067,1.04891,42.1429
157,0.133662,0.0386,0.0384945,0.00634218,0.151069,360,0.24338,0.267278,6.94326,1.04891,42.1429
158,0.229868,0.0386,0.0248409,0.00634218,0.0974862,360,0.24338,0.267278,10.7596,1.04891,42.1429
159,0.304272,0.0386,0.0278217,0.00634218,0.109184,360,0.24338,0.267278,9.6068,1.04891,42.1429
160,0.117823,0.0386,0.371677,0.00634218,1.45862,360,0.24338,0.267278,0.719112,1.04891,42.1429
161,0.297004,0.0386,0.0409135,0.00634218,0.160562,360,0.24338,0.267278,6.53274,1.04891,42.1429
162,0.0303044,0.0386,0.012675,0.00634218,0.0497422,360,0.24338,0.267278,21.0869,1.04891,42.1429
163,0.348026,0.0386,0.00968136,0.00634218,0.0379937,360,0.24338,0.267278,27.6074,1.04891,42.1429
