PID,i_lum_F1_indiv,i_lum_k12(KA),i_lum_k23(Q/V),i_lum_k32(Q/VP),i_lum_k20(CL/V),total_mg_dose_per_occassion,DS,Q,V,CL,VP
0,0.173076,0.0386,0.0226834,0.00834678,0.0890192,120,0.24338,0.117252,5.16908,0.460147,14.0476
1,0.0572397,0.0386,0.0208887,0.00834678,0.0819761,120,0.24338,0.117252,5.61319,0.460147,14.0476
2,0.148925,0.0386,0.0811901,0.00834678,0.318624,120,0.24338,0.117252,1.44417,0.460147,14.0476
3,0.099396,0.0386,0.102319,0.00834678,0.401543,120,0.24338,0.117252,1.14595,0.460147,14.0476
4,0.442133,0.0386,0.0636714,0.00834678,0.249873,120,0.24338,0.117252,1.84152,0.460147,14.0476
5,0.241416,0.0386,0.138556,0.00834678,0.543751,120,0.24338,0.117252,0.846246,0.460147,14.0476
6,0.208862,0.0386,0.0407113,0.00834678,0.159768,120,0.24338,0.117252,2.88009,0.460147,14.0476
7,0.188618,0.0386,0.0248065,0.00834678,0.0973512,120,0.24338,0.117252,4.72667,0.460147,14.0476
8,0.44797,0.0386,0.0404117,0.00834678,0.158593,120,0.24338,0.117252,2.90144,0.460147,14.0476
9,0.0966995,0.0386,0.0217384,0.00834678,0.0853107,120,0.24338,0.117252,5.39378,0.460147,14.0476
10,0.21748,0.0386,0.128241,0.00834678,0.503273,120,0.24338,0.117252,0.914309,0.460147,14.0476
11,0.407096,0.0386,0.0467053,0.00834678,0.183291,120,0.24338,0.117252,2.51047,0.460147,14.0476
12,0.0733935,0.0386,0.0355798,0.00834678,0.13963,120,0.24338,0.117252,3.29548,0.460147,14.0476
13,0.300102,0.0386,0.0137433,0.00834678,0.0539346,120,0.24338,0.117252,8.53158,0.460147,14.0476
14,0.382526,0.0386,0.187408,0.00834678,0.735466,120,0.24338,0.117252,0.625654,0.460147,14.0476
15,0.318993,0.0386,0.0342514,0.00834678,0.134417,120,0.24338,0.117252,3.42329,0.460147,14.0476
16,0.187652,0.0386,0.0349186,0.00834678,0.137035,120,0.24338,0.117252,3.35788,0.460147,14.0476
17,0.175313,0.0386,0.106702,0.00834678,0.418742,120,0.24338,0.117252,1.09888,0.460147,14.0476
18,0.849819,0.0386,0.0409643,0.00834678,0.160761,120,0.24338,0.117252,2.86231,0.460147,14.0476
19,0.101059,0.0386,0.309466,0.00834678,1.21448,120,0.24338,0.117252,0.378886,0.460147,14.0476
20,0.126666,0.0386,0.192604,0.00834678,0.75586,120,0.24338,0.117252,0.608773,0.460147,14.0476
21,0.399979,0.0386,0.0058652,0.00834678,0.0230175,120,0.24338,0.117252,19.9912,0.460147,14.0476
22,0.350283,0.0386,0.0860689,0.00834678,0.33777,120,0.24338,0.117252,1.36231,0.460147,14.0476
23,0.165936,0.0386,0.152458,0.00834678,0.59831,120,0.24338,0.117252,0.769078,0.460147,14.0476
24,0.121985,0.0386,0.0426835,0.00834678,0.167508,120,0.24338,0.117252,2.74701,0.460147,14.0476
25,0.123516,0.0386,0.0236768,0.00834678,0.0929175,120,0.24338,0.117252,4.95221,0.460147,14.0476
26,0.161579,0.0386,0.0227058,0.00834678,0.089107,120,0.24338,0.117252,5.16399,0.460147,14.0476
27,0.30263,0.0386,0.821306,0.00834678,3.22315,120,0.24338,0.117252,0.142763,0.460147,14.0476
28,0.195226,0.0386,0.0197303,0.00834678,0.0774299,120,0.24338,0.117252,5.94276,0.460147,14.0476
29,0.180391,0.0386,0.0197319,0.00834678,0.0774361,120,0.24338,0.117252,5.94228,0.460147,14.0476
30,0.256303,0.0386,0.0250558,0.00834678,0.0983293,120,0.24338,0.117252,4.67966,0.460147,14.0476
31,0.285789,0.0386,0.0972559,0.00834678,0.381673,120,0.24338,0.117252,1.20561,0.460147,14.0476
32,0.221292,0.0386,0.0118977,0.00834678,0.0466917,120,0.24338,0.117252,9.85501,0.460147,14.0476
33,0.0686966,0.0386,0.0154531,0.00834678,0.0606442,120,0.24338,0.117252,7.58765,0.460147,14.0476
34,0.050658,0.0386,0.0322324,0.00834678,0.126494,120,0.24338,0.117252,3.63771,0.460147,14.0476
35,0.590218,0.0386,0.00907208,0.00834678,0.0356027,120,0.24338,0.117252,12.9245,0.460147,14.0476
36,0.0483941,0.0386,0.0188232,0.00834678,0.0738699,120,0.24338,0.117252,6.22915,0.460147,14.0476
37,0.267826,0.0386,0.143829,0.00834678,0.564445,120,0.24338,0.117252,0.815221,0.460147,14.0476
38,0.694443,0.0386,0.116222,0.00834678,0.456105,120,0.24338,0.117252,1.00886,0.460147,14.0476
39,0.113252,0.0386,0.568549,0.00834678,2.23122,120,0.24338,0.117252,0.206231,0.460147,14.0476
40,0.0479021,0.0386,0.0746264,0.00834678,0.292865,120,0.24338,0.117252,1.57119,0.460147,14.0476
41,0.344393,0.0386,0.0729868,0.00834678,0.286431,120,0.24338,0.117252,1.60649,0.460147,14.0476
42,0.0903924,0.0386,0.0239576,0.00834678,0.0940195,120,0.24338,0.117252,4.89417,0.460147,14.0476
43,0.354666,0.0386,0.171649,0.00834678,0.673622,120,0.24338,0.117252,0.683094,0.460147,14.0476
44,0.267463,0.0386,0.167127,0.00834678,0.655877,120,0.24338,0.117252,0.701575,0.460147,14.0476
45,0.108571,0.0386,0.0117328,0.00834678,0.0460445,120,0.24338,0.117252,9.99354,0.460147,14.0476
46,0.205912,0.0386,0.136771,0.00834678,0.536746,120,0.24338,0.117252,0.85729,0.460147,14.0476
47,0.164951,0.0386,0.101554,0.00834678,0.398539,120,0.24338,0.117252,1.15458,0.460147,14.0476
48,0.579928,0.0386,0.0236013,0.00834678,0.0926213,120,0.24338,0.117252,4.96805,0.460147,14.0476
49,0.20477,0.0386,0.0617577,0.00834678,0.242363,120,0.24338,0.117252,1.89859,0.460147,14.0476
50,0.0545638,0.0386,0.0968589,0.00834678,0.380115,120,0.24338,0.117252,1.21055,0.460147,14.0476
51,0.0938412,0.0386,0.107619,0.00834678,0.422342,120,0.24338,0.117252,1.08951,0.460147,14.0476
52,0.154853,0.0386,0.020427,0.00834678,0.0801641,120,0.24338,0.117252,5.74007,0.460147,14.0476
53,0.317259,0.0386,0.0380812,0.00834678,0.149447,120,0.24338,0.117252,3.07901,0.460147,14.0476
54,0.239694,0.0386,0.0506566,0.00834678,0.198798,120,0.24338,0.117252,2.31465,0.460147,14.0476
55,0.326579,0.0386,0.0333546,0.00834678,0.130897,120,0.24338,0.117252,3.51533,0.460147,14.0476
56,0.316947,0.0386,0.33454,0.00834678,1.31288,120,0.24338,0.117252,0.350488,0.460147,14.0476
57,0.308728,0.0386,0.272238,0.00834678,1.06838,120,0.24338,0.117252,0.430698,0.460147,14.0476
58,0.370237,0.0386,0.0435362,0.00834678,0.170854,120,0.24338,0.117252,2.69321,0.460147,14.0476
59,0.123604,0.0386,0.0153321,0.00834678,0.0601696,120,0.24338,0.117252,7.6475,0.460147,14.0476
60,0.452421,0.0386,0.0243079,0.00834678,0.0953945,120,0.24338,0.117252,4.82363,0.460147,14.0476
61,0.259201,0.0386,0.0208477,0.00834678,0.0818149,120,0.24338,0.117252,5.62424,0.460147,14.0476
62,0.105377,0.0386,0.00722694,0.00834678,0.0283615,120,0.24338,0.117252,16.2243,0.460147,14.0476
63,0.112515,0.0386,0.0161195,0.00834678,0.0632598,120,0.24338,0.117252,7.27393,0.460147,14.0476
64,0.310123,0.0386,0.0211402,0.00834678,0.0829631,120,0.24338,0.117252,5.54641,0.460147,14.0476
65,0.173863,0.0386,0.0212303,0.00834678,0.0833164,120,0.24338,0.117252,5.52289,0.460147,14.0476
66,0.284056,0.0386,0.0412423,0.00834678,0.161852,120,0.24338,0.117252,2.84301,0.460147,14.0476
67,0.304491,0.0386,0.0186074,0.00834678,0.0730232,120,0.24338,0.117252,6.30138,0.460147,14.0476
68,0.568494,0.0386,0.0493401,0.00834678,0.193631,120,0.24338,0.117252,2.37641,0.460147,14.0476
69,0.266759,0.0386,0.0230616,0.00834678,0.0905034,120,0.24338,0.117252,5.08431,0.460147,14.0476
70,0.0879243,0.0386,0.145615,0.00834678,0.571455,120,0.24338,0.117252,0.80522,0.460147,14.0476
71,0.114083,0.0386,0.093845,0.00834678,0.368287,120,0.24338,0.117252,1.24943,0.460147,14.0476
72,0.268159,0.0386,0.0287599,0.00834678,0.112866,120,0.24338,0.117252,4.07694,0.460147,14.0476
73,0.252683,0.0386,0.0372821,0.00834678,0.14631,120,0.24338,0.117252,3.14501,0.460147,14.0476
74,0.070931,0.0386,0.117383,0.00834678,0.46066,120,0.24338,0.117252,0.998887,0.460147,14.0476
75,0.270904,0.0386,0.0150785,0.00834678,0.0591745,120,0.24338,0.117252,7.77611,0.460147,14.0476
76,0.294676,0.0386,0.024919,0.00834678,0.0977924,120,0.24338,0.117252,4.70535,0.460147,14.0476
77,0.169371,0.0386,0.224648,0.00834678,0.881614,120,0.24338,0.117252,0.521937,0.460147,14.0476
78,0.058212,0.0386,0.149482,0.00834678,0.58663,120,0.24338,0.117252,0.784391,0.460147,14.0476
79,0.278955,0.0386,0.0226542,0.00834678,0.0889045,120,0.24338,0.117252,5.17575,0.460147,14.0476
80,0.115748,0.0386,0.0367519,0.00834678,0.14423,120,0.24338,0.117252,3.19037,0.460147,14.0476
81,0.354753,0.0386,0.0216394,0.00834678,0.0849221,120,0.24338,0.117252,5.41847,0.460147,14.0476
82,0.417437,0.0386,0.104545,0.00834678,0.410279,120,0.24338,0.117252,1.12155,0.460147,14.0476
83,0.128689,0.0386,0.0900035,0.00834678,0.353211,120,0.24338,0.117252,1.30275,0.460147,14.0476
84,0.378546,0.0386,0.0206874,0.00834678,0.0811861,120,0.24338,0.117252,5.66781,0.460147,14.0476
85,0.600607,0.0386,0.0416587,0.00834678,0.163486,120,0.24338,0.117252,2.81459,0.460147,14.0476
86,0.343814,0.0386,0.00859577,0.00834678,0.0337334,120,0.24338,0.117252,13.6407,0.460147,14.0476
87,0.0691065,0.0386,0.0770183,0.00834678,0.302252,120,0.24338,0.117252,1.5224,0.460147,14.0476
88,0.219296,0.0386,0.0964912,0.00834678,0.378672,120,0.24338,0.117252,1.21516,0.460147,14.0476
